SIDECHAINS_Br,SIDECHAINS_C,SIDECHAINS_C#C,SIDECHAINS_C#N,SIDECHAINS_C=C,SIDECHAINS_C=C\C,SIDECHAINS_C=N,SIDECHAINS_C=O,SIDECHAINS_CBr,SIDECHAINS_CC,SIDECHAINS_CC(C)C,SIDECHAINS_CC(C)N,SIDECHAINS_CC(C)O,SIDECHAINS_CC(F)F,SIDECHAINS_CC=C,SIDECHAINS_CC=O,SIDECHAINS_CCC,SIDECHAINS_CCN,SIDECHAINS_CCO,SIDECHAINS_CCS,SIDECHAINS_CCl,SIDECHAINS_CF,SIDECHAINS_CN,SIDECHAINS_CNC,SIDECHAINS_CNS,SIDECHAINS_CO,SIDECHAINS_CS,SIDECHAINS_CS(=O)=O,SIDECHAINS_C_N+_,SIDECHAINS_C_N+_(C)C,SIDECHAINS_C_S+_,SIDECHAINS_C_S+__O-_,SIDECHAINS_Cl,SIDECHAINS_ClC(Cl)Cl,SIDECHAINS_ClCCl,SIDECHAINS_F,SIDECHAINS_FC(F)F,SIDECHAINS_I,SIDECHAINS_N,SIDECHAINS_N=CN,SIDECHAINS_N=O,SIDECHAINS_N=_N+_,SIDECHAINS_NC=O,SIDECHAINS_NC=S,SIDECHAINS_NCN,SIDECHAINS_NN,SIDECHAINS_NO,SIDECHAINS_NS,SIDECHAINS_NS(=O)=O,SIDECHAINS_O,SIDECHAINS_O=CO,SIDECHAINS_O=CS,SIDECHAINS_O=P(O)O,SIDECHAINS_O=S,SIDECHAINS_O=S(=O)O,SIDECHAINS_O=S=O,SIDECHAINS_O=_N+__O-_,SIDECHAINS_OP,SIDECHAINS_OS,SIDECHAINS_S,SIDECHAINS__N+_=O,SIDECHAINS__N+_O,SIDECHAINS__N-_,SIDECHAINS__N-_=_N+_,SIDECHAINS__O-_
0.0011931177,-0.002069455,0.00036476317,0.002867293,-0.0033578079,-0.0,0.0039465115,0.00792453,-0.0,-0.0999125,0.00486523,-0.0,-0.0,-0.0,0.0009818786,0.005777275,-0.11759116,-0.001934675,-0.015950553,-7.71644e-05,0.0053536016,-0.0,0.040667098,-0.0036977723,-0.0,-0.09411165,0.0076980838,0.0001287461,0.00019953804,0.00014451638,-0.0,-0.0,-0.016127761,-0.0029419018,-5.7962836e-05,-0.036676846,-0.00047191972,0.0018966367,-0.01748155,-0.0,-0.0,-2.4763278e-05,-0.0038390157,0.00018584654,-0.0,-0.0012644765,0.0015987841,0.00039371988,0.00043500378,-0.09011645,0.09523913,-0.0,-0.0,-0.0,-1.0812406e-05,-0.00074574474,9.4053765e-05,-0.0,-0.0,0.009113055,-0.0,-0.0,-0.0,-0.0,-0.0016933663
-0.04424897,0.0060776463,0.0019284419,0.0035616637,-0.0014627925,-0.0,0.004653666,0.018394066,-0.0,-0.046683908,0.0043605724,-0.0,-0.0,-0.0,0.00058831036,0.009787595,0.0045446414,-0.0003232725,-0.009292465,-6.249052e-05,0.0065621063,-0.0,-0.06951636,-0.0027790656,-0.0,-0.05488776,0.011539028,0.0002824269,0.00027513932,0.00014451638,-0.0,-0.0,0.078564666,-0.0023417482,-5.7962836e-05,-0.02842615,-0.000504187,0.0012809129,-0.022224102,-0.0,-0.0,-2.5478206e-05,0.0050685476,8.340973e-05,-0.0,-0.0010092827,0.0013113638,0.0005763342,7.508718e-05,0.17615877,0.0856447,-0.0,-0.0,-0.0,-1.0812406e-05,0.0058730873,-0.0010725824,-0.0,-0.0,0.014315889,-0.0,-0.0,-0.0,-0.0,-0.0016048629
0.00074616284,-0.016181331,0.00023893325,0.0011426304,-0.00059346727,-0.0,0.004741696,0.0046025845,-0.0,-0.027713371,0.0020352225,-0.0,-0.0,-0.0,0.0004351036,0.059214476,0.006786466,0.0004781341,-0.007412016,-4.183429e-05,0.0035641976,-0.0,-0.047533806,-0.001589227,-0.0,0.011881435,0.0054604188,8.1728234e-05,5.4625867e-05,3.199825e-05,-0.0,-0.0,0.1364701,-0.0023403354,-5.9363883e-06,0.54412234,3.219858e-05,0.0012993801,-0.011132081,-0.0,-0.0,-1.8330771e-05,0.0049986327,5.5588902e-05,-0.0,-0.0008675304,0.00018568315,0.00047756426,7.620621e-05,-0.03909342,0.0719303,-0.0,-0.0,-0.0,-1.134326e-05,0.00068584393,-0.00038605023,-0.0,-0.0,0.012200768,-0.0,-0.0,-0.0,-0.0,-0.0009980719
0.0011865885,-0.028264768,0.0003024138,0.005185906,-0.001662713,-0.0,0.005046511,0.020179475,-0.0,0.0022250877,0.0046284073,-0.0,-0.0,-0.0,0.0006527752,-0.0010769757,0.0058124554,-0.00141981,-0.006235674,-8.38316e-05,0.0032628495,-0.0,-0.11782319,-0.0018306681,-0.0,0.0011993452,0.0074551287,9.86691e-05,0.000198373,3.199825e-05,-0.0,-0.0,-0.013969814,-0.0024098232,-5.5083124e-06,-0.017031541,-0.0005837531,0.0014861195,-0.012410753,-0.0,-0.0,-2.5890076e-05,0.0075395172,4.2035874e-05,-0.0,-0.0012628101,0.00030703092,0.00050799095,-2.821962e-05,0.2520452,0.0756864,-0.0,-0.0,-0.0,-1.0812406e-05,0.00026166532,-0.00068979245,-0.0,-0.0,0.014960492,-0.0,-0.0,-0.0,-0.0,-0.0015020635
0.0012518545,-0.047620714,0.00038421634,0.004312458,-0.0025282437,-0.0,0.0038304548,-0.072050266,-0.0,0.01362193,0.004176082,-0.0,-0.0,-0.0,0.0015296749,-0.0065786545,-0.0008169413,-0.0023610315,-0.018957395,-6.249052e-05,0.0048297667,-0.0,0.25949284,0.074457705,-0.0,-0.017263345,0.010260098,-0.00053996977,9.1773865e-05,3.199825e-05,-0.0,-0.0,0.12533449,-0.0026347234,-7.5461876e-06,-0.039803714,-0.00045228127,0.0017306304,0.06367337,-0.0,-0.0,-2.22353e-05,0.0014318622,2.1164877e-05,-0.0,-0.0010969217,0.00035652,0.0007524878,0.00094971573,0.19226345,0.09754413,-0.0,-0.0,-0.0,-8.7508815e-06,0.0022975141,-0.00093933597,-0.0,-0.0,0.009228655,-0.0,-0.0,-0.0,-0.0,-0.0017579248
0.0014684488,0.23956223,0.0003622777,0.0031758,-0.0017848769,-0.0,0.004576194,0.007950238,-0.0,-0.067364074,0.0050891773,-0.0,-0.0,-0.0,0.0014794598,0.0034506829,0.0049532293,-0.0019732194,-0.011528524,-6.249052e-05,0.0035754521,-0.0,-0.017625188,-0.0010913674,-0.0,-0.00045368203,0.011539925,3.2396056e-06,0.00019499364,0.00014466568,-0.0,-0.0,-0.022609686,-0.0025637436,-5.6452667e-05,-0.02775766,-0.00025792638,0.0019668755,0.065291554,-0.0,-0.0,-2.5890076e-05,-0.00090391346,2.1506112e-05,-0.0,-0.0013208833,0.0008722411,0.0004883775,0.00091521326,0.17138377,0.13134491,-0.0,-0.0,-0.0,-1.0812406e-05,0.00039503543,0.0005838016,-0.0,-0.0,0.01840468,-0.0,-0.0,-0.0,-0.0,-0.0017441302
0.0009669597,-0.014499863,0.0019460819,0.0044301967,-0.0012575719,-0.0,0.0046580797,0.024727438,-0.0,0.07309508,0.0053333794,-0.0,-0.0,-0.0,0.0005595639,0.0007220677,0.008792811,-0.0016245111,-0.0094019715,-6.249052e-05,0.0053794743,-0.0,0.21713395,-0.0037501217,-0.0,0.0645163,0.011964371,0.0002801955,0.00027513932,0.00014451638,-0.0,-0.0,0.0014173408,-0.0024113245,-7.658218e-06,-0.03125464,-0.0005013978,0.0011294219,-0.003530236,-0.0,-0.0,-2.211062e-05,0.008364029,8.340973e-05,-0.0,-0.00093125226,0.0010230276,0.00047134134,8.505035e-05,0.26370114,0.09599219,-0.0,-0.0,-0.0,-1.0812406e-05,0.0046419734,-0.0014204014,-0.0,-0.0,0.011285267,-0.0,-0.0,-0.0,-0.0,-0.0014676127
0.0019250247,0.02444644,0.0013451478,0.0043235254,-0.0019409589,-0.0,0.0040341686,0.008859968,-0.0,0.083469614,0.0054855105,-0.0,-0.0,-0.0,0.0005556831,0.0057618907,0.006574526,-0.00063571933,-0.011009705,-6.249052e-05,0.005661596,-0.0,0.24195859,-0.0025134366,-0.0,0.049476083,0.009188047,0.0006091479,0.00027513932,0.00014451638,-0.0,-0.0,-0.0039867954,-0.0024947596,-5.7962836e-05,-0.024775632,-0.0004045423,0.001333255,-0.007151428,-0.0,-0.0,-2.5478206e-05,0.003989009,4.4881494e-05,-0.0,-0.00088575075,0.0013936841,0.00089346,0.0002904475,0.17512062,0.08302094,-0.0,-0.0,-0.0,-1.0812406e-05,0.00747787,0.00027644745,-0.0,-0.0,0.010524695,-0.0,-0.0,-0.0,-0.0,-0.0015680654
0.0008556278,-0.025440004,0.0011072579,0.0026123892,-0.00076164614,-0.0,0.0044128485,0.025142772,-0.0,0.066024475,0.005509425,-0.0,-0.0,-0.0,0.00054374745,0.0020080179,0.0036844045,-0.0006225749,-0.009094533,-7.71644e-05,0.0055958754,-0.0,0.2843899,0.0022142597,-0.0,0.07707828,0.011962945,0.000108057604,0.00027513932,0.00014451638,-0.0,-0.0,-0.018526366,-0.0023686194,-7.658218e-06,-0.034764145,-0.0004184736,0.0014364768,-0.010226631,-0.0,-0.0,-2.5478206e-05,0.008210399,8.340973e-05,-0.0,-0.00081838673,0.0012966184,0.0003877305,0.00016833634,-0.052988905,0.09766071,-0.0,-0.0,-0.0,-1.0812406e-05,0.004740147,-0.00082961324,-0.0,-0.0,0.012015837,-0.0,-0.0,-0.0,-0.0,-0.0013931397
0.00031793522,-0.012769463,8.0181235e-05,0.00017541551,-0.0007427579,-0.0,0.003935713,-0.098277025,-0.0,0.02927475,0.001925491,-0.0,-0.0,-0.0,0.00027529954,-0.0059611755,0.005714397,-0.011574615,-0.01771911,-9.591348e-05,0.002047649,-0.0,0.040701777,-0.005683622,-0.0,0.011686423,0.0026252207,-0.00034772744,2.6497186e-05,2.0283933e-05,-0.0,-0.0,-0.008437276,-0.0025537054,-1.6102178e-05,-0.03217944,-0.00033317646,0.00083339296,0.0013684938,-0.0,-0.0,-0.0001875295,0.005236094,6.7429995e-05,-0.0,-0.0005604019,0.00020756888,0.00039119285,-0.00021330074,-0.027920766,-0.37241188,-0.0,-0.0,-0.0,-0.00013430376,-0.0007438383,-0.0016443438,-0.0,-0.0,0.008096667,-0.0,-0.0,-0.0,-0.0,-0.0007679754
