trial_number,value_for_optimization,fold_metrics
0,0.9699325375347243,"[np.float64(0.9757397654123096), np.float64(0.9707655904129456), np.float64(0.9767320560771442), np.float64(0.960302012569015), np.float64(0.9723303564613388), np.float64(0.9696047375518407), np.float64(0.9652316617052135), np.float64(0.9696270004834235), np.float64(0.96740766248342), np.float64(0.9715845321905927)]"
1,0.9647786576293942,"[np.float64(0.9702948884309086), np.float64(0.9657405287128209), np.float64(0.9710073022415593), np.float64(0.9542719385288654), np.float64(0.9646591863216548), np.float64(0.9645892171081087), np.float64(0.9608554054397882), np.float64(0.9649963107141948), np.float64(0.9650928476686053), np.float64(0.966278951127436)]"
2,0.9656232788794235,"[np.float64(0.9719232628552528), np.float64(0.9660967356181462), np.float64(0.9704411876955957), np.float64(0.9558049003892832), np.float64(0.964398391980256), np.float64(0.9655401623285753), np.float64(0.961370633284991), np.float64(0.9658868279775081), np.float64(0.9654818385878992), np.float64(0.9692888480767268)]"
3,0.9592489277169836,"[np.float64(0.965880467139913), np.float64(0.9579930285219957), np.float64(0.9641630409892376), np.float64(0.9486362364196117), np.float64(0.9590616492379717), np.float64(0.9572519909421672), np.float64(0.956129303106633), np.float64(0.9593224435793706), np.float64(0.9615791755943272), np.float64(0.9624719416386083)]"
4,0.9566659345278344,"[np.float64(0.9635842047680839), np.float64(0.9539030099483499), np.float64(0.9617013968399359), np.float64(0.945156858255095), np.float64(0.957331501412106), np.float64(0.9551529145357862), np.float64(0.9538521232475892), np.float64(0.9564091799608172), np.float64(0.9593791449852056), np.float64(0.9601890113253749)]"
