number,values_0,value,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_subsample,state
0,0.9199522697954743,0.9199522697954743,0.6547350429248737,398,4.936241834674105,0.007426523490083665,12,2,724,3.7966729955281004,1.1019605891761093,0.9216891610996895,COMPLETE
1,0.9117078300402242,0.9117078300402242,0.9899470246593622,249,3.5666328854468614,0.09348239023980631,13,9,430,2.1889360287384974,3.5625001958830267,0.6660177829376347,COMPLETE
2,0.9170806965965326,0.9170806965965326,0.8257645113906019,34,1.0175095483719447,0.02506527001109162,28,3,488,3.3163072283118606,0.5884324476687097,0.6106208587649345,COMPLETE
3,0.9161301747463348,0.9161301747463348,0.9124632857792392,348,3.1492142388878963,0.053311768591447366,7,6,1279,3.8480745500203133,4.4868583648362765,0.9327359274583702,COMPLETE
4,0.9148692458145247,0.9148692458145247,0.9573364875861259,231,1.995457237503469,0.006605571212768535,24,8,2029,2.159551554706773,1.6162637428633175,0.41785880448754575,COMPLETE
