SIDECHAINS_Br,SIDECHAINS_C,SIDECHAINS_C#C,SIDECHAINS_C#N,SIDECHAINS_C=C,SIDECHAINS_C=C\C,SIDECHAINS_C=N,SIDECHAINS_C=O,SIDECHAINS_CBr,SIDECHAINS_CC,SIDECHAINS_CC(C)C,SIDECHAINS_CC(C)N,SIDECHAINS_CC(C)O,SIDECHAINS_CC(F)F,SIDECHAINS_CC=C,SIDECHAINS_CC=O,SIDECHAINS_CCC,SIDECHAINS_CCN,SIDECHAINS_CCO,SIDECHAINS_CCS,SIDECHAINS_CCl,SIDECHAINS_CF,SIDECHAINS_CN,SIDECHAINS_CNC,SIDECHAINS_CNS,SIDECHAINS_CO,SIDECHAINS_CS,SIDECHAINS_CS(=O)=O,SIDECHAINS_C_N+_,SIDECHAINS_C_N+_(C)C,SIDECHAINS_C_S+_,SIDECHAINS_C_S+__O-_,SIDECHAINS_Cl,SIDECHAINS_ClC(Cl)Cl,SIDECHAINS_ClCCl,SIDECHAINS_F,SIDECHAINS_FC(F)F,SIDECHAINS_I,SIDECHAINS_N,SIDECHAINS_N=CN,SIDECHAINS_N=O,SIDECHAINS_N=_N+_,SIDECHAINS_NC=O,SIDECHAINS_NC=S,SIDECHAINS_NCN,SIDECHAINS_NN,SIDECHAINS_NO,SIDECHAINS_NS,SIDECHAINS_NS(=O)=O,SIDECHAINS_O,SIDECHAINS_O=CO,SIDECHAINS_O=CS,SIDECHAINS_O=P(O)O,SIDECHAINS_O=S,SIDECHAINS_O=S(=O)O,SIDECHAINS_O=S=O,SIDECHAINS_O=_N+__O-_,SIDECHAINS_OP,SIDECHAINS_OS,SIDECHAINS_S,SIDECHAINS__N+_=O,SIDECHAINS__N+_O,SIDECHAINS__N-_,SIDECHAINS__N-_=_N+_,SIDECHAINS__O-_
-1.8175975e-05,-0.04839224,0.00011846795,0.0048758057,-0.008787616,-0.0,0.0003370675,0.009701597,-0.0,-0.07540183,0.0042201937,-0.0,-1.0227843e-05,-0.0,0.0020307554,-0.025971662,-0.29684162,0.00081266934,-0.01939764,-9.2893184e-05,0.014162033,-0.0,0.037415333,-0.00048414036,-0.0,-0.08002714,0.0017932568,-1.2168446e-05,0.0002517718,-0.0,-0.0,-0.0,0.0017259882,-3.1691285e-05,-6.413096e-05,-0.041700453,-5.2696887e-05,-0.0,-0.004754074,-0.0,-0.0,-0.0,-0.0036570483,-3.4134202e-05,9.536826e-05,-0.0,0.004921747,-2.098589e-05,-0.00015353407,-0.18752463,0.08820133,-0.0,-0.00051214057,-0.0,-0.00022411786,0.009378092,0.0007443972,-0.0,-0.0,0.00065853656,-5.4544435e-05,-0.0,-0.0,-0.0,-0.0012437402
0.00030451867,0.027853644,0.00021992778,0.006782813,-0.0053549325,-0.0,0.00054280495,0.020706838,-0.0,0.070324644,0.004086691,-0.0,-1.0227843e-05,-0.0,0.0013414833,-0.022626122,0.009307925,0.0013766114,-0.013497038,-4.9132606e-05,0.016593602,-0.0,-0.062401243,0.0019358206,-0.0,-0.10743444,0.0027825458,-1.2168446e-05,0.0002517718,-0.0,-0.0,-0.0,-0.0029976657,-2.4812176e-05,-6.1401144e-05,-0.027459787,-1.41881865e-05,-0.0,0.005991887,-0.0,-0.0,-0.0,-0.001815665,-1.9571075e-05,9.536826e-05,-0.0,0.0059328303,-2.098589e-05,-0.000115532224,0.2996243,0.10019924,-0.0,-0.0005088596,-0.0,-0.00023643003,0.018847153,0.00036625948,-0.0,-0.0,0.00044158264,-8.9593916e-05,-0.0,-0.0,-0.0,-0.00039046168
-1.8175975e-05,0.0030701838,0.0002552685,0.0023772856,-0.007182159,-0.0,0.0003331387,0.015321579,-0.0,0.06939565,0.0026969379,-0.0,-7.309026e-06,-0.0,0.001173081,0.23733659,0.009790305,0.0013648215,-0.011238616,-1.5835754e-05,0.006630602,-0.0,-0.0349817,0.001096103,-0.0,0.013882163,0.0032085297,-1.7285278e-05,4.1948253e-05,-0.0,-0.0,-0.0,-0.014256892,-1.6823298e-05,-3.2283802e-05,0.46071932,9.35955e-05,-0.0,0.011888676,-0.0,-0.0,-0.0,0.0008059588,-8.53798e-06,2.2790295e-05,-0.0,0.0014275064,-2.340165e-05,-8.2440485e-05,-0.06801231,0.11013475,-0.0,-0.00041437373,-0.0,-0.0002243263,0.0076784682,0.0008973376,-0.0,-0.0,0.00030892182,-3.5540208e-05,-0.0,-0.0,-0.0,-0.00020991635
-1.8175975e-05,0.015569216,0.00018760112,0.010476037,-0.0066979136,-0.0,0.0003667975,0.032085326,-0.0,0.028367437,0.004186934,-0.0,-1.0227843e-05,-0.0,0.001219605,-0.015458623,0.008633841,0.0015289149,-0.011673991,-9.2893184e-05,0.009794313,-0.0,-0.068715714,0.0011382719,-0.0,0.03569271,0.0037910303,-1.2168446e-05,4.1948253e-05,-0.0,-0.0,-0.0,0.010381579,-2.4812176e-05,-6.1401144e-05,-0.020507969,9.5028365e-05,-0.0,0.014417214,-0.0,-0.0,-0.0,-0.00054449093,-1.9571075e-05,9.536826e-05,-0.0,0.001614057,-3.8959977e-05,-0.00012911171,0.37654904,0.10418678,-0.0,-0.0005092258,-0.0,-0.00022478036,0.014686504,0.00067831855,-0.0,-0.0,0.00038267436,-3.0036408e-05,-0.0,-0.0,-0.0,-0.0003777066
-1.8175975e-05,0.007881606,6.98722e-05,0.011375395,-0.006234144,-0.0,0.0004493163,-0.08047965,-0.0,-0.012569819,0.006941286,-0.0,-2.0708438e-05,-0.0,0.001740708,-0.019515952,0.0022457936,0.00038322544,-0.018108096,-9.2893184e-05,0.010044473,-0.0,0.20665132,0.008472057,-0.0,0.036204312,0.00334875,-1.2168445e-05,0.0002517718,-0.0,-0.0,-0.0,0.027063007,-2.4812176e-05,-4.8685848e-05,-0.031761225,-6.8804366e-05,-0.0,0.01975444,-0.0,-0.0,-0.0,-0.0038535527,-1.37363095e-05,9.536826e-05,-0.0,0.0023040483,-4.0979525e-05,-7.280126e-05,0.39027297,0.13124846,-0.0,-0.0005618108,-0.0,-0.00022794279,0.014285039,0.0021592567,-0.0,-0.0,0.00020230538,-0.00011120409,-0.0,-0.0,-0.0,-0.00038742158
-1.8175975e-05,0.08360668,0.00021992778,0.009402685,-0.00641124,-0.0,0.00038225853,0.018528651,-0.0,0.008617278,0.0052688858,-0.0,-1.0227843e-05,-0.0,0.0013255008,-0.014562646,0.010716044,0.00042379613,-0.014726142,-9.2893184e-05,0.013156863,-0.0,0.020290123,0.00029946864,-0.0,-0.0061839838,0.0052541574,-1.2168446e-05,4.1948253e-05,-0.0,-0.0,-0.0,0.00022514033,-2.4812176e-05,-5.867375e-05,-0.02451422,-5.2855477e-05,-0.0,-0.055354517,-0.0,-0.0,-0.0,-0.003830328,-3.4134202e-05,9.536826e-05,-0.0,0.0066232015,-4.0979525e-05,-0.000108411514,0.44110572,0.12398349,-0.0,-0.0004893114,-0.0,-0.00021582512,0.011504295,0.00078954763,-0.0,-0.0,0.00021053648,-8.838589e-05,-0.0,-0.0,-0.0,-0.00034718658
-1.8175975e-05,0.023816014,0.00021992778,0.006919232,-0.005946953,-0.0,0.00045191112,0.02682047,-0.0,-0.024086505,0.0046093124,-0.0,-1.0227843e-05,-0.0,0.0014481897,-0.023649128,0.011039709,0.0016096437,-0.013216459,-4.9132606e-05,0.017156146,-0.0,0.14362416,0.0025317348,-0.0,0.059698723,0.004014541,-1.2168446e-05,4.1948253e-05,-0.0,-0.0,-0.0,0.010954366,-2.4812176e-05,-6.152708e-05,-0.02341546,-5.2855477e-05,-0.0,0.008112137,-0.0,-0.0,-0.0,-0.0008024857,-1.37363095e-05,9.536826e-05,-0.0,0.0062023057,-2.098589e-05,-0.00018384511,0.3686872,0.11762575,-0.0,-0.0005170789,-0.0,-0.00025620678,0.014224845,0.00077331526,-0.0,-0.0,0.00054971885,-4.812322e-05,-0.0,-0.0,-0.0,-0.00039874992
-1.8175975e-05,-0.01980445,0.00021992778,0.008156112,-0.005704675,-0.0,0.00026447955,0.018516963,-0.0,0.011733109,0.004406719,-0.0,-1.0227843e-05,-0.0,0.00177277,-0.021714265,0.014351078,0.0013444712,-0.013883518,-4.9132606e-05,0.018241074,-0.0,0.11483255,0.0016772178,-0.0,0.031045515,0.0030518183,-1.2168446e-05,4.1948253e-05,-0.0,-0.0,-0.0,0.006949006,-3.1691285e-05,-5.867375e-05,-0.021641621,4.855061e-06,-0.0,0.010083156,-0.0,-0.0,-0.0,-0.0003424959,-2.9286313e-05,9.536826e-05,-0.0,0.0055151363,-2.098589e-05,-0.00016339126,0.2712663,0.11375793,-0.0,-0.00046351991,-0.0,-0.00025620678,0.015643219,0.0013322583,-0.0,-0.0,0.0009467134,-0.0001091571,-0.0,-0.0,-0.0,-0.00036829885
-1.8175975e-05,0.014080857,0.00021992778,0.0059287422,-0.005976938,-0.0,0.00044793414,0.025793212,-0.0,0.028529584,0.0051510194,-0.0,-1.0227843e-05,-0.0,0.0015731913,-0.028029712,0.013094982,0.0017118102,-0.012125899,-4.9132606e-05,0.015374665,-0.0,0.15128092,0.00029988989,-0.0,0.113730915,0.0029623988,-1.2168446e-05,0.0002517718,-0.0,-0.0,-0.0,0.009174618,-2.4056824e-05,-4.9120426e-05,-0.028176509,-5.2696887e-05,-0.0,0.010790238,-0.0,-0.0,-0.0,-0.0041942815,-1.7481785e-05,9.536826e-05,-0.0,0.0055355364,-2.098589e-05,-0.00012115098,-0.046926416,0.11235654,-0.0,-0.00054363115,-0.0,-0.00023643003,0.011796867,0.00048328022,-0.0,-0.0,0.0005940994,-3.418604e-05,-0.0,-0.0,-0.0,-0.00035540792
-0.00013020191,-0.010818629,2.9745112e-05,0.0015118641,-0.0066421013,-0.0,0.00021470836,0.0042966288,-0.0,0.066477366,0.0019795927,-0.0,-3.001091e-05,-0.0,0.0003899205,-0.034999263,-0.005283665,-0.00043306977,-0.039546244,-3.1357657e-05,0.0040200157,-0.0,0.015815835,-0.0005629547,-0.0,0.04587578,0.003054645,-1.341381e-05,1.02463855e-05,-0.0,-0.0,-0.0,0.0029969628,-7.488887e-06,-5.095204e-05,-0.022690734,-1.0287413e-05,-0.0,-0.0020858836,-0.0,-0.0,-0.0,-0.0049308613,-1.0793568e-05,2.2790295e-05,-0.0,0.00087537535,-0.00012733758,-0.00028490007,-0.061866105,-0.51312405,-0.0,-0.0032881706,-0.0,-0.0019199189,0.0034865604,-8.153402e-05,-0.0,-0.0,9.781171e-05,-2.715885e-05,-0.0,-0.0,-0.0,-0.00036506465
