SIDECHAINS_Br,SIDECHAINS_C,SIDECHAINS_C#C,SIDECHAINS_C#N,SIDECHAINS_C=C,SIDECHAINS_C=CC,SIDECHAINS_C=C\C,SIDECHAINS_C=N,SIDECHAINS_C=O,SIDECHAINS_CBr,SIDECHAINS_CC,SIDECHAINS_CC(C)C,SIDECHAINS_CC(C)N,SIDECHAINS_CC(C)O,SIDECHAINS_CC(F)F,SIDECHAINS_CC=C,SIDECHAINS_CC=O,SIDECHAINS_CCC,SIDECHAINS_CCN,SIDECHAINS_CCO,SIDECHAINS_CCS,SIDECHAINS_CCl,SIDECHAINS_CF,SIDECHAINS_CN,SIDECHAINS_CNC,SIDECHAINS_CNS,SIDECHAINS_CO,SIDECHAINS_CP,SIDECHAINS_CS,SIDECHAINS_CS(=O)=O,SIDECHAINS_C_N+_,SIDECHAINS_C_N+_(C)C,SIDECHAINS_C_S+_,SIDECHAINS_C_S+__O-_,SIDECHAINS_C\C=C,SIDECHAINS_C\C=N,SIDECHAINS_Cl,SIDECHAINS_ClC(Cl)Cl,SIDECHAINS_ClCCl,SIDECHAINS_F,SIDECHAINS_FC(F)F,SIDECHAINS_FCF,SIDECHAINS_I,SIDECHAINS_N,SIDECHAINS_N=CN,SIDECHAINS_N=N,SIDECHAINS_N=O,SIDECHAINS_N=_N+_,SIDECHAINS_NC=O,SIDECHAINS_NC=S,SIDECHAINS_NCN,SIDECHAINS_NN,SIDECHAINS_NO,SIDECHAINS_NS,SIDECHAINS_NS(=O)=O,SIDECHAINS_O,SIDECHAINS_O=CO,SIDECHAINS_O=CS,SIDECHAINS_O=P,SIDECHAINS_O=P(O)O,SIDECHAINS_O=S,SIDECHAINS_O=S(=O)O,SIDECHAINS_O=S=O,SIDECHAINS_O=_N+__O-_,SIDECHAINS_OP,SIDECHAINS_OS,SIDECHAINS_S,SIDECHAINS__N+_=O,SIDECHAINS__N+_O,SIDECHAINS__N-_,SIDECHAINS__N-_=_N+_,SIDECHAINS__O-_
0.00017896312,0.041716866,-0.00024720829,0.0013266407,0.0005337872,-0.0,-0.0,0.0026216677,0.0070533794,-0.0,-0.01448252,0.0007148327,-0.0,-0.0,-0.0,-0.0,0.0069392235,-0.05274239,-0.00016753841,-0.018218452,-0.0,0.0044985153,-0.0,-0.005909521,0.00040924203,-0.0,-5.2677933e-06,-0.0,0.005421229,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013036273,-0.0005613523,-0.0,-0.026981343,-7.1899725e-05,-0.0,0.001259685,-0.016979055,-0.0,-0.0,-0.0,-0.0,0.00037191692,-0.0,-0.0,-0.0,-0.0,-0.0,0.0018627078,-0.1155109,0.055586595,-0.0,-0.0,-0.0,-0.0,-0.0,0.0017794424,-0.00021068341,-0.0,-0.0,0.0033331143,-0.0,-0.0,-0.0,-0.0,-0.0
-0.021776984,0.004691578,0.000362985,0.00049053377,0.00084879843,-0.0,-0.0,0.0020966388,0.009108899,-0.0,0.02251044,0.00073337735,-0.0,-0.0,-0.0,-0.0,0.01258346,0.006408778,0.0026210765,-0.00987466,-0.0,0.0058684247,-0.0,-0.045018066,0.00012012338,-0.0,-0.015248821,-0.0,0.008810401,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04680846,-0.0003582182,-0.0,-0.021268152,-7.1899725e-05,-0.0,0.0015920426,-0.009133156,-0.0,-0.0,-0.0,-0.0,0.002396308,-0.0,-0.0,-0.0,-0.0,-0.0,0.00224304,0.16965042,0.060036335,-0.0,-0.0,-0.0,-0.0,-0.0,0.011153718,-0.00035091114,-0.0,-0.0,0.0033606708,-0.0,-0.0,-0.0,-0.0,-0.0
0.00010832632,0.01728319,0.0012963077,0.00026657264,0.00039960878,-0.0,-0.0,0.002239352,0.00392053,-0.0,-0.03376964,0.00094242557,-0.0,-0.0,-0.0,-0.0,0.024907704,0.0061491122,0.001278103,-0.0066952226,-0.0,0.0017966037,-0.0,-0.0009723714,0.0014658821,-0.0,0.007824275,-0.0,0.0037525094,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10920674,-0.00027184648,-0.0,0.43275204,-5.2292467e-05,-0.0,0.0008899062,-0.009515057,-0.0,-0.0,-0.0,-0.0,0.0044364845,-0.0,-0.0,-0.0,-0.0,-0.0,0.0011154615,-0.06099389,0.059040535,-0.0,-0.0,-0.0,-0.0,-0.0,0.001493276,-7.214723e-06,-0.0,-0.0,0.002898205,-0.0,-0.0,-0.0,-0.0,-0.0
0.0008925139,-0.026110658,0.00086268026,0.00048251022,0.0035670167,-0.0,-0.0,0.002936662,0.011643968,-0.0,-0.0040885787,0.0003129256,-0.0,-0.0,-0.0,-0.0,0.0029109488,0.004032517,0.0014638792,-0.007734747,-0.0,0.0036355548,-0.0,-0.06267123,9.423806e-05,-0.0,0.01169653,-0.0,0.0047721434,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013878515,-0.0005014966,-0.0,-0.015429961,-7.1899725e-05,-0.0,0.0017128454,-0.0116365915,-0.0,-0.0,-0.0,-0.0,0.0015464765,-0.0,-0.0,-0.0,-0.0,-0.0,0.0020099292,0.24432833,0.0624244,-0.0,-0.0,-0.0,-0.0,-0.0,0.002870769,0.00041162377,-0.0,-0.0,0.00451747,-0.0,-0.0,-0.0,-0.0,-0.0
0.0008925139,0.018997699,-0.00025526393,0.0008279964,0.0004584456,-0.0,-0.0,0.0020926509,-0.0761116,-0.0,0.028747654,0.000706303,-0.0,-0.0,-0.0,-0.0,0.0035204333,0.0035657648,0.0052171503,-0.01660775,-0.0,0.0028925035,-0.0,0.10558706,-0.0055847242,-0.0,-0.024601884,-0.0,0.010997334,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13680802,-0.00035368308,-0.0,-0.026494872,-7.1899725e-05,-0.0,0.0013717609,0.1382423,-0.0,-0.0,-0.0,-0.0,0.0041138167,-0.0,-0.0,-0.0,-0.0,-0.0,0.0022005094,0.16799058,0.07316033,-0.0,-0.0,-0.0,-0.0,-0.0,0.0026347344,0.0023853874,-0.0,-0.0,0.0014150614,-0.0,-0.0,-0.0,-0.0,-0.0
0.0008925139,0.090827554,0.00015264336,0.0008279964,0.0004654063,-0.0,-0.0,0.0031195767,0.008953849,-0.0,-0.042086337,0.000892095,-0.0,-0.0,-0.0,-0.0,-0.0032966372,0.008674857,0.00027671427,-0.008866087,-0.0,0.00272456,-0.0,0.022851886,0.0007105632,-0.0,-0.0006650515,-0.0,0.0056030797,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03786814,-0.00054843724,-0.0,-0.010837991,-7.1899725e-05,-0.0,0.0013043993,0.12282519,-0.0,-0.0,-0.0,-0.0,0.0010956064,-0.0,-0.0,-0.0,-0.0,-0.0,0.0024221411,0.2576718,0.06730757,-0.0,-0.0,-0.0,-0.0,-0.0,0.0028940602,0.0002777341,-0.0,-0.0,0.0022035462,-0.0,-0.0,-0.0,-0.0,-0.0
0.0008925139,0.00821111,0.003034731,0.00049053377,0.00084879843,-0.0,-0.0,0.0030024957,0.017948408,-0.0,0.016797354,0.00070899376,-0.0,-0.0,-0.0,-0.0,0.00237465,0.010161378,0.0030473787,-0.0085613355,-0.0,0.0051288237,-0.0,0.08402327,0.0015732611,-0.0,0.0041524763,-0.0,0.006865984,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0026706362,-0.00035918603,-0.0,-0.022351805,-7.1899725e-05,-0.0,0.0012064977,-0.011694712,-0.0,-0.0,-0.0,-0.0,0.0036524967,-0.0,-0.0,-0.0,-0.0,-0.0,0.0016843881,0.28413293,0.07845908,-0.0,-0.0,-0.0,-0.0,-0.0,0.0056410306,-0.0003671305,-0.0,-0.0,0.0035881612,-0.0,-0.0,-0.0,-0.0,-0.0
0.0008925139,0.023467008,0.0009436456,0.000990911,0.0003477154,-0.0,-0.0,0.0033069905,0.008925817,-0.0,0.025792314,0.00074733817,-0.0,-0.0,-0.0,-0.0,0.010307,0.009189371,0.007432764,-0.009349012,-0.0,0.006211425,-0.0,0.103826895,0.0007080521,-0.0,0.026180286,-0.0,0.008433009,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0074741635,-0.0004125311,-0.0,-0.015224911,-7.1899725e-05,-0.0,0.0016441788,-0.011216221,-0.0,-0.0,-0.0,-0.0,5.4531585e-05,-0.0,-0.0,-0.0,-0.0,-0.0,0.0019180286,0.098425925,0.07449025,-0.0,-0.0,-0.0,-0.0,-0.0,0.005312664,-0.0003228928,-0.0,-0.0,0.003888833,-0.0,-0.0,-0.0,-0.0,-0.0
0.00017896312,-0.011530488,0.0002371234,0.00049053377,0.00052459474,-0.0,-0.0,0.0021074866,0.021225644,-0.0,-0.0020200189,0.0006978444,-0.0,-0.0,-0.0,-0.0,0.0026106427,0.003374975,0.0007742159,-0.007646207,-0.0,0.0058747996,-0.0,0.13188925,-0.0016627342,-0.0,0.043595653,-0.0,0.006528954,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0043391166,-0.0005590619,-0.0,-0.030622967,-7.1899725e-05,-0.0,0.001893437,-0.008871069,-0.0,-0.0,-0.0,-0.0,0.0013203664,-0.0,-0.0,-0.0,-0.0,-0.0,0.0024577403,-0.08116212,0.071559906,-0.0,-0.0,-0.0,-0.0,-0.0,0.00840165,-0.00024011426,-0.0,-0.0,0.0032312078,-0.0,-0.0,-0.0,-0.0,-0.0
6.0873448e-05,-0.015844533,0.00022795057,7.575027e-05,0.00015112851,-0.0,-0.0,0.0028537405,-0.026076406,-0.0,-0.02490901,0.000281138,-0.0,-0.0,-0.0,-0.0,-0.003716156,0.002246462,-0.004547558,-0.020676466,-0.0,0.0013116866,-0.0,0.008301279,-0.0027209483,-0.0,0.020980254,-0.0,0.0022241743,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0069059758,-0.00019890827,-0.0,-0.03567677,-0.00056246924,-0.0,0.00085081684,-0.013933772,-0.0,-0.0,-0.0,-0.0,0.004673004,-0.0,-0.0,-0.0,-0.0,-0.0,0.00093363057,-0.054630496,-0.22674248,-0.0,-0.0,-0.0,-0.0,-0.0,0.0013382602,-0.00051201036,-0.0,-0.0,0.001629586,-0.0,-0.0,-0.0,-0.0,-0.0
