LogP-R,Flexibility-R,HBA-R,HBD-R,TPSA-R,Charge-R,Atom_Stereo-R,LogP-P,Flexibility-P,HBA-P,HBD-P,TPSA-P,Charge-P,Atom_Stereo-P,HeavyAtom,Radius_Of_Gyration,Wiener_Index,Eccentric_Connectivity_Index,Atom_Count_C,Atom_Count_H,Atom_Count_O,Atom_Count_N,Atom_Count_S,Atom_Count_F,Atom_Count_Cl,Atom_Count_Br,Atom_Count_I,Atom_Count_P,Atom_Count_B,Atom_Count_Li,Bond_Count_Single,Bond_Count_Double,Bond_Count_Triple,Bond_Count_Aromatic,Total_Chiral_Centers,R_Isomers,S_Isomers,E_Isomers,Z_Isomers,Num_4_Rings_Aromatic,Num_4_Rings_NonAromatic,Num_4_Rings_Total,Num_5_Rings_Aromatic,Num_5_Rings_NonAromatic,Num_5_Rings_Total,Num_6_Rings_Aromatic,Num_6_Rings_NonAromatic,Num_6_Rings_Total,Num_8_Rings_Aromatic,Num_8_Rings_NonAromatic,Num_8_Rings_Total,Num_Aromatic_Rings,Num_NonAromatic_Rings,Num_Total_Rings
-0.041702732,-0.0429329,0.06100809,0.33878997,0.46899042,0.045441512,0.06721728,0.27187228,-0.017838387,0.018686619,0.15413071,1.2279991,0.031160712,0.1110546,0.043667343,0.053945247,0.13012888,0.2506968,0.12168055,0.042530496,0.21247415,0.14734367,0.047077496,0.040537294,0.03394998,-2.8703827e-05,-0.0,-0.00020414492,-0.0,-0.0,0.058217824,-0.030496,0.02010596,0.051904537,-0.10735599,-0.037302252,-0.023473894,-0.0037194758,0.002778523,-0.0,0.016243352,0.0016514428,0.05824746,-0.010697514,0.009799102,0.0821599,-0.02931669,0.34390828,-0.0,-0.0,-0.0,0.020521458,0.009444869,0.0503551
-0.046115547,-0.012573227,0.18959673,0.34184444,0.16731788,0.02687958,0.096041344,0.09997701,0.0851425,0.03492681,0.17390941,0.7924089,0.0275535,0.06270195,0.030293329,-0.1023422,0.012389552,0.05830603,-0.021518208,-0.07451912,0.15686871,0.14106691,0.06753693,0.048382707,0.035651732,-2.8703827e-05,-0.0,-0.00024367495,-0.0,-0.0,0.035727903,0.01974605,-0.23722774,0.026632924,-0.19168636,-0.08146681,0.00025190078,-0.0040479163,0.00254255,-0.0,0.018015476,0.0011713878,0.15806648,-0.025250461,0.083257236,0.057088953,-0.054694977,-0.2047859,-0.0,-0.0,-0.0,0.02761536,-0.094584,0.10829611
-0.15662509,-0.07627791,0.08131111,-0.18624465,-0.43392804,0.027210234,0.053659115,-0.8538323,0.013546574,0.057096176,-0.043909546,0.4687073,0.028586637,0.04588865,0.00014583903,0.20185193,-0.04715673,0.05671384,-0.103238076,-0.04703853,0.08120143,0.013294475,0.062357973,-0.0010598918,-0.009280459,-2.8703827e-05,-0.0,-0.00045863725,-0.0,-0.0,-0.008631636,-0.07329698,0.013988007,-0.010494367,0.18304081,0.110815965,0.011847636,-0.0025120715,0.0022738797,-0.0,0.026408684,0.0018357098,0.082231045,0.0014829047,-0.028848937,-0.043955233,-0.06768502,-0.28659564,-0.0,-0.0,-0.0,-0.020332986,-0.1337703,0.019196918
-0.1250765,-0.010068108,-0.15675886,-0.29830453,-1.3936357,0.015356137,-0.055278663,-0.25657666,-0.0756723,-0.043455176,-0.25326326,-1.8096982,0.014565636,-0.023292037,-0.16943574,-0.11201125,0.02757799,-0.071188405,-0.036078993,-0.04588239,-0.09508575,-0.034874264,-0.12899153,-0.0021309652,0.005710767,-1.1845885e-05,-0.0,-0.0010237253,-0.0,-0.0,0.01374673,-0.0034417214,0.0049701845,-0.0096270805,0.053486574,0.12632254,-0.0027317556,0.096681245,0.0014834624,-0.0,-0.1897727,-0.02780091,-0.10679215,-0.029522454,-0.02256526,-0.007224275,-0.008457599,-0.108868256,-0.0,-0.0,-0.0,-0.002111435,-0.11932548,-0.087487705
0.06851912,0.026572658,0.07849809,0.33106503,0.46384102,0.04937791,-0.0061489036,0.23448351,0.11870418,0.071703345,0.18225506,1.2834814,0.035531886,-0.027734883,0.24248563,0.3714009,0.085471995,0.23547284,0.13375142,0.008251137,-0.020672731,-0.0014477143,0.07645524,-0.002663725,0.021028161,-2.8703827e-05,-0.0,-0.0002991422,-0.0,-0.0,0.044498876,0.04655425,0.01562955,0.0047766063,0.27853942,0.10768827,0.10120787,-0.0023046238,0.0024130153,-0.0,0.028440438,0.0025340805,0.12222536,0.042275306,-0.030500643,-0.015722658,-0.033312846,-0.12424401,-0.0,-0.0,-0.0,0.01932021,-0.044429075,-0.05804948
0.0041830763,0.0125866225,-0.15402734,-0.2249685,-1.0592395,0.01880623,-0.04672369,0.040472675,-0.063713446,-0.05989074,-0.17719322,-2.103073,0.01633608,-0.059635535,-0.17393997,-0.3715318,0.07780162,-0.18079124,0.042125266,0.068058714,-0.11931909,-0.08577827,-0.13106984,-0.0013391135,0.003551328,-1.1845885e-05,-0.0,-0.0010924794,-0.0,-0.0,0.020913968,-0.027979879,0.0051372624,-0.009432603,0.06334165,0.012082071,0.06511918,0.07556183,0.0016502489,-0.0,-0.20647883,-0.030006751,-0.12632516,-0.036350146,-0.010812338,-0.0014779079,0.118503414,0.14605044,-0.0,-0.0,-0.0,-0.0008666147,0.12585287,-0.06286837
-0.1443892,-0.083176084,0.0983552,0.39981613,0.11433204,0.037751924,0.059124287,0.16280942,-0.070030004,-0.018133923,0.257689,0.8952134,0.028208492,0.102461755,0.12459131,0.06719066,0.20408936,0.1749509,0.089258924,0.103816986,0.2673445,0.10902704,0.045844287,-0.0011755053,0.031566314,-2.8703827e-05,-0.0,-0.00020730116,-0.0,-0.0,0.06043567,0.0947756,-0.25564533,-0.042266164,-0.113251336,-0.03190763,-0.023471117,-0.0040580234,0.0019498597,-0.0,0.011779459,0.0019650825,0.04547885,0.0054433593,0.00303368,0.044199362,0.044577822,0.29907683,-0.0,-0.0,-0.0,-0.0067902566,-0.029399604,0.039266154
0.055054422,-0.020786388,0.052756112,0.3607448,1.083472,0.044415124,-0.04770747,0.28606862,0.11450225,0.10959282,0.19176815,1.4901189,0.035172973,-0.0012566863,0.08415163,0.045704454,0.09945137,-0.13643871,-0.05173627,0.09272279,0.22170863,0.06061938,0.03551194,-0.0004047614,0.01767309,-2.8703827e-05,-0.0,-0.00017685525,-0.0,-0.0,0.043966286,0.0905305,0.017879112,0.001841058,0.11848661,-0.0393054,0.05185071,-0.0021136126,0.0025480026,-0.0,0.018712703,0.0025602975,0.06108634,0.18320896,0.05860635,-0.011675641,-0.020584758,-0.13893856,-0.0,-0.0,-0.0,0.0070893373,-0.022889595,0.026645707
0.20772229,-0.019730274,0.053910937,0.44512475,1.544969,0.045292977,0.054881588,0.39762262,0.08251403,0.17914015,0.29663634,1.3727499,0.03678547,0.045267522,-0.016383734,0.28472376,0.040096156,0.13999896,0.03575352,0.04214983,0.40754637,-0.0676501,0.061066203,-0.001532271,0.015461063,-2.8703827e-05,-0.0,-0.00045431044,-0.0,-0.0,0.0446302,0.049464867,0.02763183,-0.0016187539,-0.085415766,-0.040012754,0.015237685,-0.0029681355,0.0020854576,-0.0,0.01824993,0.0014272335,0.0786707,-0.020273967,0.03341808,-0.023164958,-0.0017918838,-0.14567818,-0.0,-0.0,-0.0,0.010294801,-0.02559399,-0.053297702
0.015838496,-0.021657782,0.12886548,0.3584168,0.37493947,0.04578041,0.05601395,0.24417888,-0.04427054,0.025914904,0.16677585,1.0565002,0.031520866,0.12441937,0.053550024,0.076477416,-0.14703809,-0.21542583,0.06847661,-0.09633289,0.23296593,0.16636778,0.02698113,-0.00049441954,0.025615465,-2.8703827e-05,-0.0,-0.00020375114,-0.0,-0.0,-0.010822637,0.088070236,0.020020334,0.04334508,-0.1027717,-0.041862644,-0.01988553,-0.0033479356,0.0024757935,-0.0,0.013711673,0.0013919629,0.04711681,-0.02048433,-0.0201219,0.06249157,0.012851642,0.34088382,-0.0,-0.0,-0.0,0.012272207,-0.06400023,0.032783438
