RINGS_C1=CCC1,RINGS_C1=CCC=CC1,RINGS_C1=CCCC1,RINGS_C1=CCCC=C1,RINGS_C1=CCCCC1,RINGS_C1=CCCNC1,RINGS_C1=CCCcc1,RINGS_C1=CCN=C1,RINGS_C1=CCNC=C1,RINGS_C1=CCNCC1,RINGS_C1=CCOCC1,RINGS_C1=CCOcc1,RINGS_C1=CCcc1,RINGS_C1=CNC=CC1,RINGS_C1=CNCC1,RINGS_C1=CNCCC1,RINGS_C1=CNCN1,RINGS_C1=CNCOC1,RINGS_C1=CNCSC1,RINGS_C1=CNC_S+_C1,RINGS_C1=CNScc1,RINGS_C1=COCCC1,RINGS_C1=CSCCS1,RINGS_C1=CSCN1,RINGS_C1=CccOcc1,RINGS_C1=CccScc1,RINGS_C1=NCCCN1,RINGS_C1=NCCN1,RINGS_C1=NCCNcc1,RINGS_C1=NCCO1,RINGS_C1=NCCS1,RINGS_C1=NCCccN1,RINGS_C1=NCNC1,RINGS_C1=NCNN1,RINGS_C1=NCccN1,RINGS_C1=NCcn-cc1,RINGS_C1=NN=CCcc1,RINGS_C1=NccNcc1,RINGS_C1C=CC=CC1,RINGS_C1C=CCC1,RINGS_C1C=CCC=C1,RINGS_C1C=CCCC1,RINGS_C1C=CCCN1,RINGS_C1C=CCN1,RINGS_C1C=CCO1,RINGS_C1C=CCcc1,RINGS_C1C=CNCC1,RINGS_C1C=COCC1,RINGS_C1CC1,RINGS_C1CC=CCC1,RINGS_C1CC=NccN1,RINGS_C1CCC/C=C/C=C/C=C/CCCOCCCNCCOCCCCC=CCC1,RINGS_C1CCC1,RINGS_C1CCC=CC=CCCC=CCCCCO1,RINGS_C1CCCC1,RINGS_C1CCCCC1,RINGS_C1CCCCCC1,RINGS_C1CCCCCCC1,RINGS_C1CCCCCCCC/C=C/C=C/CCO1,RINGS_C1CCCCCCCC/C=C\C=C\CCO1,RINGS_C1CCCCCCCCC=CC=CCCO1,RINGS_C1CCCCCCCCCCCCO1,RINGS_C1CCCCCCCCCCCCOCCCC=CC=CC=CC=CC=CC=CC=CCCCCO1,RINGS_C1CCCCCCCCNCCCCO1,RINGS_C1CCCCCCCCOCCCC1,RINGS_C1CCCCN1,RINGS_C1CCCCNN1,RINGS_C1CCCCO1,RINGS_C1CCCN1,RINGS_C1CCCNC1,RINGS_C1CCCNCC1,RINGS_C1CCCNCCC1,RINGS_C1CCCO1,RINGS_C1CCCOC1,RINGS_C1CCCS1,RINGS_C1CCC_N+_C1,RINGS_C1CCCcc1,RINGS_C1CCN1,RINGS_C1CCN=CN1,RINGS_C1CCNC1,RINGS_C1CCNCC1,RINGS_C1CCNCN1,RINGS_C1CCNN1,RINGS_C1CCNNC1,RINGS_C1CCNccN1,RINGS_C1CCO1,RINGS_C1CCOC1,RINGS_C1CCOCC1,RINGS_C1CCOCCNCCNCCNCCNCCN1,RINGS_C1CCOCO1,RINGS_C1CCSCN1,RINGS_C1CCSccN1,RINGS_C1CC_N+_C1,RINGS_C1CC_N+_CC1,RINGS_C1CCccN1,RINGS_C1CCccO1,RINGS_C1CCccccOcccCNCCN1,RINGS_C1CN1,RINGS_C1CN=CccN1,RINGS_C1CNC1,RINGS_C1CNCC1,RINGS_C1CNCCC1,RINGS_C1CNCCN1,RINGS_C1CNCCNC1,RINGS_C1CNCCNCCCOCCNCCN1,RINGS_C1CNCCNCCNCCNCCCSSCCN1,RINGS_C1CNCCNCCNCCNCCNCCNCCN1,RINGS_C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCN1,RINGS_C1CNCCNCCNCCNCCNCCNCCNCCNCCNCCNCCN1,RINGS_C1CNCCccc-ccCN1,RINGS_C1CNCN1,RINGS_C1CNCO1,RINGS_C1CNCOC1,RINGS_C1CNCS1,RINGS_C1CNCccN1,RINGS_C1CNNC1,RINGS_C1CNPOC1,RINGS_C1CO1,RINGS_C1COC1,RINGS_C1COC=N1,RINGS_C1COCC1,RINGS_C1COCCC1,RINGS_C1COCCN1,RINGS_C1COCCO1,RINGS_C1COCN1,RINGS_C1COCO1,RINGS_C1COCOC1,RINGS_C1COCS1,RINGS_C1COcc1,RINGS_C1CSCN1,RINGS_C1C_N+_CCN1,RINGS_C1CccCO1,RINGS_C1CccN1,RINGS_C1Cccc-ccCNCCN1,RINGS_C1CcccOcccCNCCN1,RINGS_C1CcccOccccCCNCCN1,RINGS_C1CcncCNCCOCCC=CCNCC=CC=CCC1,RINGS_C1NCCCO1,RINGS_C1NCCN1,RINGS_C1NCCO1,RINGS_C1NccCS1,RINGS_C1OCCO1,RINGS_C1SCS1,RINGS_C1cc-ncCN1,RINGS_C1ccC=CC1,RINGS_C1ccC=Ccc1,RINGS_C1ccCC1,RINGS_C1ccCCC1,RINGS_C1ccCCN1,RINGS_C1ccCCcc1,RINGS_C1ccCN1,RINGS_C1ccCNcc1,RINGS_C1ccCO1,RINGS_C1ccCOcc1,RINGS_C1ccCScc1,RINGS_C1ccCcc1,RINGS_C1ccCccN1,RINGS_C1ccNCN1,RINGS_C1ccNccC1,RINGS_C1ccNccN1,RINGS_C1ccOC1,RINGS_C1ccOCN1,RINGS_C1ccSN1,RINGS_C1ccScc1,RINGS_C1cccCC1,RINGS_C1cccccNCC=CC=CCCCCCCCCC=COC1,RINGS_C1cccccNC\C=C/C=C/CCCCCCCC/C=C/OC1,RINGS_C1cccccNC\C=C/C=C\CCCCCCCC/C=C/OC1,RINGS_C1cccccNC\C=C\C=C\CCCCCCCC/C=C/OC1,RINGS_c1cCCC1,RINGS_c1cCCCC1,RINGS_c1cCCCCCC1,RINGS_c1cCCCCNCC1,RINGS_c1cCCCNC1,RINGS_c1cCCNC1,RINGS_c1cCCNCC1,RINGS_c1cCCNCCCC1,RINGS_c1cCCccC1,RINGS_c1cCNC1,RINGS_c1cCNCC1,RINGS_c1cCNccC1,RINGS_c1cCOC1,RINGS_c1cCSC1,RINGS_c1cC_N+_CC1,RINGS_c1cCcc-1,RINGS_c1cCccC1,RINGS_c1cCccCC1,RINGS_c1cCnc-1,RINGS_c1cNCC1,RINGS_c1cNCCC1,RINGS_c1cNCCCC1,RINGS_c1cNCCN1,RINGS_c1cNCcnC1,RINGS_c1cNccC1,RINGS_c1cNccCC1,RINGS_c1cOCC1,RINGS_c1cOCCC1,RINGS_c1cOCCO1,RINGS_c1cOCO1,RINGS_c1cOccC1,RINGS_c1cOccCC1,RINGS_c1cOccccCCcccOcccCC1,RINGS_c1cSCCC1,RINGS_c1cSNCN1,RINGS_c1cSOCC1,RINGS_c1cSccC1,RINGS_c1cSccN1,RINGS_c1c_nH_c_nH_c1,RINGS_c1c_nH_cn1,RINGS_c1c_nH_cnc1,RINGS_c1c_nH_ncn1,RINGS_c1ccCCC1,RINGS_c1cc_n+_cc1,RINGS_c1cc_nH_c1,RINGS_c1cc_nH_cc1,RINGS_c1cc_nH_nc1,RINGS_c1ccccc-1,RINGS_c1ccccc1,RINGS_c1cccccc1,RINGS_c1ccnc1,RINGS_c1ccncc1,RINGS_c1ccnnc1,RINGS_c1ccoc1,RINGS_c1ccocc1,RINGS_c1ccsc1,RINGS_c1cnCCO1,RINGS_c1cn_nH_c1,RINGS_c1cn_nH_n1,RINGS_c1cnc_nH_1,RINGS_c1cnc_nH_c1,RINGS_c1cnccn1,RINGS_c1cncn1,RINGS_c1cncnc1,RINGS_c1cnnc1,RINGS_c1cnnn1,RINGS_c1cnoc1,RINGS_c1cnsc1,RINGS_c1cnsn1,RINGS_c1cocn1,RINGS_c1coco1,RINGS_c1cscn1,RINGS_c1nCCC1,RINGS_c1nCCCC1,RINGS_c1nCCNC1,RINGS_c1nc_nH_n1,RINGS_c1nccnc-1,RINGS_c1nccoc-1,RINGS_c1ncncn1,RINGS_c1ncnn1,RINGS_c1ncon1,RINGS_c1ncsn1,RINGS_c1nn_nH_n1,RINGS_c1nncn1,RINGS_c1nncs1,RINGS_c1nnnn1
-0.0,-0.0,-0.00029280555,-0.0,-0.006452518,-0.0,-1.4503748e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7569691e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00082986016,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00038328907,-0.0,-0.0,-0.0,-1.3542317e-05,-0.04660252,0.010607448,-0.0,-0.0,-0.0,-0.0,-0.0,-2.1529857e-05,0.00029421362,-0.0,-0.0,-0.0,-0.00028051264,-0.0,-0.01981903,0.040874735,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008963791,-0.00063142466,-0.000187706,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11053147,-0.0,0.000121348814,-0.09868365,-0.009683091,-0.0,-0.0,-0.0,-0.0,-0.0010822351,0.0004890198,-0.0,-0.0,-0.0,-0.0,9.599745e-05,0.00083385943,-0.0,-0.0,-0.0,-0.0,-0.00069561764,-0.0,0.0005671783,-0.0036579887,-0.006914768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.7445454e-05,-0.0,-0.0,0.00023516087,-0.0,-0.0,-0.0,-0.0002712629,-0.0,-0.0,-1.0720722e-05,-0.0,8.3524596e-05,-0.0,-0.0,3.1250394e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0359421e-05,2.0050184e-05,-0.0,-7.559814e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6480866e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.653105e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0023425207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001882251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.6092674e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009261749,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00014771798,-0.0,-0.0,-0.0,-0.0,-0.0007753238,0.0012969173,-0.0,-0.0,-0.026109623,-0.0,-0.0,0.035053477,-0.0,0.001201234,0.00037868702,0.00037928094,-0.0,0.0001631106,-0.0,-0.0,-2.9526456e-05,-0.0,0.0014350951,-0.0053702793,0.0045461534,-6.716461e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00015203984,-0.0,-0.0,-0.0,-0.0,0.0010918329,-0.0,-0.0,-0.0,0.00026410315,-0.0,-0.0
-0.0,-0.0,-0.00030860433,-0.0,-0.005402781,-0.0,-2.798767e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.3039378e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00095649867,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0015863373,-0.0,-0.0,-0.0,-1.4886019e-05,-0.026130186,0.017694395,-0.0,-0.0,-0.0,-0.0,-0.0,-2.4749897e-05,0.0010622642,-0.0,-0.0,-0.0,-0.00028487464,-0.0,0.00047432087,0.05215955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0117017925,-0.00040778046,-0.00023438316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13813633,-0.0,-0.00027861458,-0.06488537,-0.0055832053,-0.0,-0.0,-0.0,-0.0,-0.00029233567,0.001483791,-0.0,-0.0,-0.0,-0.0,9.599745e-05,0.00096165016,-0.0,-0.0,-0.0,-0.0,-0.0005438057,-0.0,0.0016518364,-0.0022781612,-0.002554464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.7445454e-05,-0.0,-0.0,0.0003944147,-0.0,-0.0,-0.0,-0.00012831223,-0.0,-0.0,-1.073514e-05,-0.0,6.458756e-05,-0.0,-0.0,1.709877e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.700918e-06,3.2719458e-05,-0.0,-7.7726014e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.5390745e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.653105e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007324589,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0043133087,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.6092674e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0058845147,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00052956364,-0.0,-0.0,-0.0,-0.0,-0.001091174,0.0015589951,-0.0,-0.0,0.0008195342,-0.0,-0.0,0.0246102,-0.0,0.0012590634,0.00047018655,0.002111125,-0.0,0.00017483399,-0.0,-0.0,-2.9526456e-05,-0.0,0.0032882222,-0.0049670297,0.006234484,-5.870808e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00015203984,-0.0,-0.0,-0.0,-0.0,0.0024407436,-0.0,-0.0,-0.0,0.00039641786,-0.0,-0.0
-0.0,-0.0,-0.00023596668,-0.0,-0.007416629,-0.0,-5.9137506e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7663304e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.000166472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00018602994,-0.0,-0.0,-0.0,-1.2814655e-05,1.366942,0.022575755,-0.0,-0.0,-0.0,-0.0,-0.0,-1.9340348e-05,0.0002793033,-0.0,-0.0,-0.0,-0.00026528444,-0.0,0.35988197,-0.18948711,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01138518,-0.00028711697,-0.00021318096,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13872573,-0.0,0.0005779549,-0.050393134,-0.006055394,-0.0,-0.0,-0.0,-0.0,0.00032700336,0.000707375,-0.0,-0.0,-0.0,-0.0,1.2566109e-05,0.0017702426,-0.0,-0.0,-0.0,-0.0,-0.00057789835,-0.0,0.00077796576,-0.001580754,-0.009003907,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00043926347,-0.0,-0.0,0.00045068664,-0.0,-0.0,-0.0,-0.00022273348,-0.0,-0.0,-1.0655568e-05,-0.0,0.00031728938,-0.0,-0.0,0.0015375663,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.025685e-06,3.2719458e-05,-0.0,-5.199969e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.4284243e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.12520665e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.283454e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.006516224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.6092674e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0059796195,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00017493864,-0.0,-0.0,-0.0,-0.0,-0.00054324244,0.0011266276,-0.0,-0.0,0.018783607,-0.0,-0.0,0.027011618,-0.0,0.0011183856,0.00016146546,0.00019590689,-0.0,0.00026227615,-0.0,-0.0,4.9105154e-05,-0.0,0.001705216,-0.004471651,0.0018802832,-5.6411893e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7275819e-05,-0.0,-0.0,-0.0,-0.0,0.0015323058,-0.0,-0.0,-0.0,0.00016215035,-0.0,-0.0
-0.0,-0.0,-0.00030633766,-0.0,-0.00573626,-0.0,-7.63212e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.3039378e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00045123362,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0005668849,-0.0,-0.0,-0.0,-1.4886019e-05,-0.047509346,0.023391012,-0.0,-0.0,-0.0,-0.0,-0.0,-2.7422517e-05,0.00019152614,-0.0,-0.0,-0.0,-0.00028487464,-0.0,-0.0023443932,0.08931717,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.011753031,-0.00022841024,-0.00023438316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13413428,-0.0,0.00016201267,-0.07881378,-0.007371139,-0.0,-0.0,-0.0,-0.0,-0.0004615084,0.00064402196,-0.0,-0.0,-0.0,-0.0,9.599745e-05,0.0014290995,-0.0,-0.0,-0.0,-0.0,-0.0002794962,-0.0,0.00091934425,-0.0030618985,-0.009717793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00012589873,-0.0,-0.0,0.0003944147,-0.0,-0.0,-0.0,-0.00012515248,-0.0,-0.0,-1.073514e-05,-0.0,0.00031728938,-0.0,-0.0,1.9263138e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.700918e-06,3.2719458e-05,-0.0,-6.405216e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.5390745e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1118834e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009745908,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0059818053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.6092674e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008357459,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00052956364,-0.0,-0.0,-0.0,-0.0,-0.0005863211,0.0014819117,-0.0,-0.0,0.016812326,-0.0,-0.0,-0.13174738,-0.0,0.0016014011,0.00026342217,0.0007405983,-0.0,0.00033148023,-0.0,-0.0,5.9477818e-05,-0.0,0.004577129,-0.00616177,0.004226432,-6.431994e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00015203984,-0.0,-0.0,-0.0,-0.0,0.0027822852,-0.0,-0.0,-0.0,0.0007962153,-0.0,-0.0
-0.0,-0.0,-0.0002793468,-0.0,-0.0045383936,-0.0,-1.9904488e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6645607e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00022298566,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00035922404,-0.0,-0.0,-0.0,-2.1541786e-05,-0.049287926,0.005703128,-0.0,-0.0,-0.0,-0.0,-0.0,-2.2444023e-05,0.002115814,-0.0,-0.0,-0.0,-0.00027688875,-0.0,-0.016685002,0.056271467,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00466655,-0.00030047767,-0.0002388482,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12078073,-0.0,-6.886815e-05,-0.090675525,-0.008631154,-0.0,-0.0,-0.0,-0.0,-0.00025964313,0.0005352054,-0.0,-0.0,-0.0,-0.0,1.9544063e-05,0.00045128082,-0.0,-0.0,-0.0,-0.0,-0.0025118093,-0.0,0.0010809202,-0.0032978002,-0.005129804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010599794,-0.0,-0.0,0.00010410808,-0.0,-0.0,-0.0,-0.00023202965,-0.0,-0.0,-1.073514e-05,-0.0,7.270658e-05,-0.0,-0.0,5.5350807e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.700918e-06,3.2719458e-05,-0.0,-7.063344e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0371742e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1118834e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0020468654,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0023347316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0017736e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0072977724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.0391095e-05,-0.0,-0.0,-0.0,-0.0,-0.000866578,0.0014414904,-0.0,-0.0,-0.026424548,-0.0,-0.0,0.02373947,-0.0,0.0021940102,0.00027157416,0.00044198064,-0.0,0.00020397844,-0.0,-0.0,-1.38529285e-05,-0.0,0.0025816197,-0.006968385,0.0026758628,-7.39376e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00015203984,-0.0,-0.0,-0.0,-0.0,0.0010643334,-0.0,-0.0,-0.0,0.00021979996,-0.0,-0.0
-0.0,-0.0,-0.00027378535,-0.0,-0.0040782015,-0.0,-3.7908067e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.6645607e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07132003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00015191876,-0.0,-0.0,-0.0,-1.9052364e-05,-0.030407973,0.013334444,-0.0,-0.0,-0.0,-0.0,-0.0,-2.746081e-05,0.00030197774,-0.0,-0.0,-0.0,-0.00026989824,-0.0,-0.010404135,0.07671784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01010089,-0.00026101747,-0.00017208517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13098657,-0.0,0.00039742547,-0.0684595,-0.0073885014,-0.0,-0.0,-0.0,-0.0,-0.0013011697,0.00049531116,-0.0,-0.0,-0.0,-0.0,9.599745e-05,0.00057357526,-0.0,-0.0,-0.0,-0.0,-0.00026504076,-0.0,0.00070062384,-0.0025902754,-0.0056316988,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.6018355e-05,-0.0,-0.0,0.00010410808,-0.0,-0.0,-0.0,-0.00018693542,-0.0,-0.0,-7.9854035e-06,-0.0,6.7614834e-05,-0.0,-0.0,3.1250394e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.700918e-06,3.2719458e-05,-0.0,-7.7827164e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.6480866e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.653105e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009331273,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0019365296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.6092674e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006414413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00013547727,-0.0,-0.0,-0.0,-0.0,-0.0007665777,0.0014709067,-0.0,-0.0,0.013287333,-0.0,-0.0,0.054231614,-0.0,0.0012332182,0.0004677915,0.0012178612,-0.0,0.00019129047,-0.0,-0.0,-2.3425482e-06,-0.0,0.0035698488,-0.004106883,0.0055620773,-7.39376e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00015203984,-0.0,-0.0,-0.0,-0.0,0.0015296172,-0.0,-0.0,-0.0,0.00022518236,-0.0,-0.0
