trial_number,value_for_optimization,fold_metrics
41,0.9735629020659742,"[np.float64(0.9798743098491209), np.float64(0.9757524870874997), np.float64(0.9782204920743963), np.float64(0.9661985090196678), np.float64(0.9738060707834008), np.float64(0.9723462585553265), np.float64(0.9704030226700252), np.float64(0.9740541434496094), np.float64(0.9693717477808386), np.float64(0.9756019793898582)]"
42,0.9730049216820265,"[np.float64(0.9790410401241636), np.float64(0.9753072284558432), np.float64(0.9773872223494391), np.float64(0.9654670126962318), np.float64(0.9730554919471797), np.float64(0.9723271760425414), np.float64(0.9702185583797674), np.float64(0.9728074192809709), np.float64(0.969052902765024), np.float64(0.9753851647791041)]"
43,0.9718761364375249,"[np.float64(0.9773617789990586), np.float64(0.9740477826120143), np.float64(0.97611505483042), np.float64(0.9630371727349057), np.float64(0.9721268096582958), np.float64(0.9711758644378291), np.float64(0.9694807012187365), np.float64(0.9724575732132408), np.float64(0.968855218855219), np.float64(0.974103407815529)]"
44,0.9644324690432813,"[np.float64(0.9706447344986386), np.float64(0.9656005902857288), np.float64(0.9702948884309087), np.float64(0.9539475358115157), np.float64(0.9626873266671755), np.float64(0.9631166832048446), np.float64(0.9611289214563774), np.float64(0.967426150675521), np.float64(0.9628609325579023), np.float64(0.9666169268441995)]"
45,0.9714962691438724,"[np.float64(0.9777179859043839), np.float64(0.9737233798946645), np.float64(0.975898786352187), np.float64(0.9628590692822431), np.float64(0.971128158155866), np.float64(0.9711822252754243), np.float64(0.9682212553749078), np.float64(0.9717706027529706), np.float64(0.9687085501479441), np.float64(0.9737526782981328)]"
46,0.9688554324894108,"[np.float64(0.9740096175864437), np.float64(0.9700786199526754), np.float64(0.9736152456555479), np.float64(0.9599521665012849), np.float64(0.9688955041599878), np.float64(0.9681131211357912), np.float64(0.9656769203368699), np.float64(0.9688128132712515), np.float64(0.9673438934802572), np.float64(0.9720564228139985)]"
47,0.9732536272194505,"[np.float64(0.9792700302775871), np.float64(0.9750655166272295), np.float64(0.9784558430654149), np.float64(0.9659440755158639), np.float64(0.97409230847518), np.float64(0.9717292573086024), np.float64(0.969919599012798), np.float64(0.9736343281683333), np.float64(0.9694992857871646), np.float64(0.974926027956331)]"
48,0.9737075035010309,"[np.float64(0.9798679490115259), np.float64(0.9753453934814137), np.float64(0.9784367605526296), np.float64(0.9668282319415821), np.float64(0.9738569574841616), np.float64(0.9723780627433021), np.float64(0.9709818588911788), np.float64(0.9735707197923823), np.float64(0.9696905927966535), np.float64(0.9761185083154779)]"
49,0.9743684507466852,"[np.float64(0.980345011831158), np.float64(0.976178663206371), np.float64(0.9796071546701269), np.float64(0.9673689031371652), np.float64(0.9755489402844566), np.float64(0.9726006920591304), np.float64(0.9712999007709335), np.float64(0.9747029488843091), np.float64(0.9702071217222734), np.float64(0.9758251709009285)]"
50,0.9714046762950472,"[np.float64(0.9766684477011932), np.float64(0.9731954303742717), np.float64(0.9764330967101749), np.float64(0.9621275729588071), np.float64(0.9711790448566268), np.float64(0.9713094420273262), np.float64(0.9686728748441594), np.float64(0.9719868712312038), np.float64(0.9682621671258035), np.float64(0.974211815120906)]"
51,0.974644613899728,"[np.float64(0.9799379182250719), np.float64(0.9770310154441137), np.float64(0.98014782586571), np.float64(0.9688064524336565), np.float64(0.9759433122153525), np.float64(0.9725243620079892), np.float64(0.9713571483092893), np.float64(0.9742576902526525), np.float64(0.9702772676257525), np.float64(0.9761631466176921)]"
52,0.974407513678371,"[np.float64(0.9796071546701269), np.float64(0.9764012925221992), np.float64(0.9799888049258326), np.float64(0.9671335521461467), np.float64(0.9757970129506655), np.float64(0.9727501717426151), np.float64(0.9721522530086762), np.float64(0.9744357937053151), np.float64(0.9694801550862158), np.float64(0.9763289460259157)]"
53,0.97461684627359,"[np.float64(0.9798806706867161), np.float64(0.9771264280080401), np.float64(0.9797788972851945), np.float64(0.9684057196651655), np.float64(0.9761659415311809), np.float64(0.9725847899651426), np.float64(0.9721522530086761), np.float64(0.974022339261634), np.float64(0.9698372615039281), np.float64(0.9762141618202224)]"
54,0.9745020058483724,"[np.float64(0.9794354120550594), np.float64(0.9763058799582729), np.float64(0.9803831768567284), np.float64(0.9673180164364044), np.float64(0.9761723023687758), np.float64(0.9728805689133144), np.float64(0.9727247283922347), np.float64(0.9738569574841616), np.float64(0.9691039179675545), np.float64(0.9768390980512193)]"
55,0.9740900179311369,"[np.float64(0.9788629366715009), np.float64(0.9762804366078927), np.float64(0.9796898455588632), np.float64(0.9669936137190546), np.float64(0.9750909599776099), np.float64(0.9730236877592041), np.float64(0.9716433860010686), np.float64(0.9738633183217565), np.float64(0.9697671156004488), np.float64(0.9756848790939701)]"
56,0.9739600432100051,"[np.float64(0.9794036078670839), np.float64(0.9763822100094142), np.float64(0.9791110093377096), np.float64(0.9665101900618273), np.float64(0.9751863725415364), np.float64(0.9730236877592042), np.float64(0.9716879118642343), np.float64(0.9736915757066891), np.float64(0.9690656565656566), np.float64(0.9755382103866952)]"
57,0.9743528490255841,"[np.float64(0.9791746177136607), np.float64(0.9767384169147394), np.float64(0.9793718036791084), np.float64(0.96769966669211), np.float64(0.975911508027377), np.float64(0.9730554919471797), np.float64(0.9714143958476452), np.float64(0.9742004427142967), np.float64(0.9696905927966535), np.float64(0.9762715539230691)]"
58,0.9740143978522727,"[np.float64(0.9785003689285804), np.float64(0.9767702211027148), np.float64(0.9788502149963106), np.float64(0.9675978932905885), np.float64(0.9753135892934381), np.float64(0.9727692542554004), np.float64(0.9715988601379029), np.float64(0.9729982444088238), np.float64(0.9699456688093053), np.float64(0.9757996632996633)]"
59,0.971890119036329,"[np.float64(0.9765730351372669), np.float64(0.973627967330738), np.float64(0.9767702211027148), np.float64(0.9648245680991272), np.float64(0.9721840571966517), np.float64(0.9704666310459761), np.float64(0.970593847797878), np.float64(0.972209500547032), np.float64(0.9685810121416182), np.float64(0.9730703499642892)]"
60,0.9646457321863778,"[np.float64(0.9694743403811413), np.float64(0.9636923390072005), np.float64(0.9686029056306135), np.float64(0.9557921787140932), np.float64(0.9654542910210416), np.float64(0.9637082411011881), np.float64(0.9621275729588072), np.float64(0.9649072589878636), np.float64(0.9649334251606978), np.float64(0.9677647689011325)]"
61,0.9732035677488315,"[np.float64(0.9782141312368012), np.float64(0.9752436200798922), np.float64(0.9782459354247768), np.float64(0.9665801592753733), np.float64(0.974620257995573), np.float64(0.9722413047350075), np.float64(0.9701676716790067), np.float64(0.9728010584433759), np.float64(0.9687340577492092), np.float64(0.9751874808692991)]"
62,0.9744939166619764,"[np.float64(0.9804722285830598), np.float64(0.9759242297025672), np.float64(0.9807902704628145), np.float64(0.9669745312062693), np.float64(0.97577793043788), np.float64(0.9733099254509834), np.float64(0.9718405719665165), np.float64(0.9744548762181005), np.float64(0.9692505866748291), np.float64(0.9761440159167432)]"
63,0.9627834154716645,"[np.float64(0.9673116555988093), np.float64(0.9612847619774572), np.float64(0.9675152024018523), np.float64(0.9541383609393685), np.float64(0.9640421850749307), np.float64(0.9620289799760833), np.float64(0.9599903315268554), np.float64(0.9620703254204515), np.float64(0.9635241301907969), np.float64(0.9659282216100398)]"
64,0.973729478909904,"[np.float64(0.9787484415947892), np.float64(0.9757588479250947), np.float64(0.9789011016970715), np.float64(0.9666882935144899), np.float64(0.9743658244917691), np.float64(0.9721713355214614), np.float64(0.9712235707197923), np.float64(0.9735071114164313), np.float64(0.9702262524232221), np.float64(0.9757040097949189)]"
65,0.9737150385235456,"[np.float64(0.9783413479887031), np.float64(0.9754916927461008), np.float64(0.9785639773045315), np.float64(0.9672989339236191), np.float64(0.9746138971579776), np.float64(0.9720791033763325), np.float64(0.971675190189044), np.float64(0.9736661323563087), np.float64(0.9699775533108866), np.float64(0.9754425568819508)]"
66,0.9727678455547512,"[np.float64(0.9780233061089484), np.float64(0.9747411139098796), np.float64(0.9774253873750096), np.float64(0.9654670126962319), np.float64(0.9736279673307381), np.float64(0.9706860799430069), np.float64(0.9701136045594484), np.float64(0.973691575706689), np.float64(0.9691039179675544), np.float64(0.9747984899500051)]"
67,0.9744434138602523,"[np.float64(0.9794354120550594), np.float64(0.9763822100094139), np.float64(0.9798870315243111), np.float64(0.9674070681627356), np.float64(0.9748492481489963), np.float64(0.9731636261862963), np.float64(0.9718787369920872), np.float64(0.9745121237564562), np.float64(0.9706535047444138), np.float64(0.9762651770227528)]"
68,0.9740274359630707,"[np.float64(0.979740732259624), np.float64(0.9764012925221994), np.float64(0.9800142482762131), np.float64(0.9665038292242323), np.float64(0.9745312062692415), np.float64(0.972848764725339), np.float64(0.9704348268580006), np.float64(0.9740605042872045), np.float64(0.969550300989695), np.float64(0.9761886542189572)]"
69,0.9735949343445908,"[np.float64(0.9790028750985931), np.float64(0.9760768898048495), np.float64(0.9784876472533903), np.float64(0.96567692033687), np.float64(0.9743212986286034), np.float64(0.9723589802305168), np.float64(0.9706956211993996), np.float64(0.9734498638780754), np.float64(0.9696459544944395), np.float64(0.9762332925211713)]"
70,0.9746112821469666,"[np.float64(0.9794990204310103), np.float64(0.9769546853929725), np.float64(0.9803768160191334), np.float64(0.9677696359056561), np.float64(0.9758860646769968), np.float64(0.9726229549907132), np.float64(0.9722476655726026), np.float64(0.9740668651247997), np.float64(0.9704494439342924), np.float64(0.9762396694214877)]"
71,0.9743516941159298,"[np.float64(0.9794544945678446), np.float64(0.9768656336666413), np.float64(0.9803577335063481), np.float64(0.9678205226064168), np.float64(0.9756697961987635), np.float64(0.9729855227336336), np.float64(0.9707019820369946), np.float64(0.9732335953998423), np.float64(0.9705450974390369), np.float64(0.9758825630037751)]"
72,0.9742987417492225,"[np.float64(0.9793272778159428), np.float64(0.9764330967101748), np.float64(0.9791237310128997), np.float64(0.9681194819733863), np.float64(0.975230898404702), np.float64(0.9727628934178052), np.float64(0.971942345368038), np.float64(0.9742449685774623), np.float64(0.9698627691051933), np.float64(0.9759399551066218)]"
73,0.9742991609862459,"[np.float64(0.9798297839859553), np.float64(0.9758478996514262), np.float64(0.9798679490115259), np.float64(0.9663766124723305), np.float64(0.9766557260260031), np.float64(0.9724162277688726), np.float64(0.9717324377274), np.float64(0.9740605042872046), np.float64(0.9694865319865319), np.float64(0.9767179369452097)]"
74,0.9740230524464553,"[np.float64(0.979804340635575), np.float64(0.975841538813831), np.float64(0.9788629366715009), np.float64(0.9666755718392999), np.float64(0.9746775055339287), np.float64(0.9728742080757194), np.float64(0.9710518281047249), np.float64(0.97442943286772), np.float64(0.9697798694010815), np.float64(0.9762332925211713)]"
