number,values_0,value,params_brics_min_freq,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_rings_min_freq,params_side_min_freq,params_subsample,state,user_attrs_cv_recall,user_attrs_val_metric
66,0.8802946593001841,0.8802946593001841,3,0.5888890288176456,140,1.1179351120970797,0.005209320344458192,18,3,759,0.5414619274427561,1.9677299844565672,3,5,0.9467029216923639,COMPLETE,0.7965850762276871,0.8802946593001841
67,0.8891013384321224,0.8891013384321224,3,0.4618408388661629,298,0.4422701134021073,0.00196185113412263,19,5,1017,0.39661499223243724,4.900430673990138,3,5,0.8726027874954345,COMPLETE,0.7698402666053781,0.8891013384321224
68,0.8833333333333333,0.8833333333333333,3,0.5276965488195156,70,1.8074221815164973,0.008875442051815261,23,2,542,0.1705307685748071,1.472093523267535,3,5,0.9779681120584586,COMPLETE,0.7961445644679385,0.8833333333333333
69,0.8914285714285715,0.8914285714285715,3,0.42331119455844546,90,0.8096611941690228,0.0037376227673458274,25,1,658,0.007563724906003322,1.28180585567463,3,5,0.9249734599709182,COMPLETE,0.7882421665517505,0.8914285714285715
70,0.8908045977011494,0.8908045977011494,3,0.4292077590811158,103,0.8648963878999959,0.0037621263764364534,27,1,480,0.0021739098765258674,2.052606859497327,3,5,0.6542216030847826,COMPLETE,0.7807994330805179,0.8908045977011494
71,0.8938223938223938,0.8938223938223938,3,0.41993237120169075,103,0.6897447473956428,0.0035432551129325205,27,1,459,0.021360532291446188,2.421295280104293,3,5,0.6568433935030681,COMPLETE,0.7742204857120968,0.8938223938223938
72,0.896887159533074,0.896887159533074,3,0.4225921177276527,102,0.7336998324925437,0.0032161726200636027,27,1,440,0.048959333060774046,2.6854281767014125,3,5,0.6485562708883146,COMPLETE,0.7750995939630736,0.896887159533074
73,0.8929961089494164,0.8929961089494164,3,0.4063755377605275,103,0.7747674929220172,0.0037777879794136456,27,1,366,0.2522436358841359,2.7968872298262077,3,5,0.6609735020920464,COMPLETE,0.7663295794070331,0.8929961089494164
74,0.8988326848249028,0.8988326848249028,3,0.419481667989701,104,0.7002649878096914,0.003880018559843601,27,1,325,0.007585985941330739,2.8329711743217016,3,5,0.6536793251541902,COMPLETE,0.771596567838811,0.8988326848249028
75,0.8957915831663327,0.8957915831663327,3,0.42018817918178925,102,0.5477384264562366,0.003838897554889888,27,1,175,0.03404841423903822,2.795969864545616,3,5,0.6527040107024878,COMPLETE,0.7641385122194132,0.8957915831663327
76,0.8893360160965795,0.8893360160965795,3,0.42090215329272357,91,0.5415880152710987,0.0019626184399395676,27,1,214,0.2823013834726515,2.8184076111885448,3,5,0.563646090434341,COMPLETE,0.7540546234582088,0.8893360160965795
77,0.893574297188755,0.893574297188755,3,0.4122145476480869,126,0.22300914033574332,0.0030428839574165967,29,1,149,0.16669675186875949,3.2820351318795247,3,5,0.5888978953418924,COMPLETE,0.7562514364513905,0.893574297188755
78,0.8902195608782435,0.8902195608782435,3,0.41104568900518856,102,0.21431664617669022,0.002895661693738583,29,1,113,0.1673913928170475,3.2814439117297147,3,5,0.5890996873519233,COMPLETE,0.7527407492530453,0.8902195608782435
79,0.8893280632411067,0.8893280632411067,3,0.4443104993917748,128,0.16671086840513438,0.0043214994027884505,29,1,174,0.346812362218168,3.262123482246937,3,5,0.654984324348303,COMPLETE,0.7676530299547997,0.8893280632411067
80,0.876,0.876,3,0.4686268814431784,89,0.4496799630172555,0.003140017517128551,30,1,316,4.869640230739473,2.813081113746156,3,5,0.6611546924060688,COMPLETE,0.7373937025971041,0.876
81,0.887378640776699,0.887378640776699,3,0.4109324705218069,123,0.7614666516573311,0.0062515280276201615,26,1,341,0.18188626385627207,2.4030305356487425,3,5,0.6068425543541957,COMPLETE,0.7772964069562553,0.887378640776699
82,0.8952569169960475,0.8952569169960475,3,0.4350893351392412,108,1.115120945525248,0.0023188147531748617,27,2,389,0.016526683606002304,3.126648649836235,3,5,0.6975674773067086,COMPLETE,0.758877269593197,0.8952569169960475
83,0.8930693069306931,0.8930693069306931,3,0.43403983159731224,107,1.0866375890624882,0.0022553511456253426,27,2,261,9.186298954291794e-05,3.9080330409890003,3,5,0.7057681496257674,COMPLETE,0.7562456906458286,0.8930693069306931
84,0.8926441351888668,0.8926441351888668,3,0.44062389617084546,143,1.1051002020999374,0.0021331242549809974,27,2,262,0.3432680016613261,4.010039424955585,3,5,0.7049785565632527,COMPLETE,0.7549279859036238,0.8926441351888668
85,0.8802395209580839,0.8802395209580839,3,0.4006743920587271,154,0.5738755644881103,0.0022785831781933033,29,7,160,0.16803704881673237,3.12332791474153,3,5,0.6850578849752796,COMPLETE,0.7352007201409638,0.8802395209580839
86,0.872255489021956,0.872255489021956,3,0.4718775004942701,108,0.1517302242237473,0.001637343011570851,27,2,388,4.61876063933599,2.6875292568224847,3,5,0.638128671204807,COMPLETE,0.733448249444572,0.872255489021956
87,0.897029702970297,0.897029702970297,3,0.45469872543459394,132,1.2995945110529643,0.003047515553415413,26,1,288,0.27552041305333064,3.5064480329002894,3,5,0.7275430350105065,COMPLETE,0.7623841262545009,0.897029702970297
88,0.8972332015810277,0.8972332015810277,3,0.4406201282880292,133,0.32630148750732746,0.0031712965508132714,28,2,258,0.09835927020727046,3.5285247275855136,3,5,0.7229906557625827,COMPLETE,0.7623802957174597,0.8972332015810277
89,0.892,0.892,3,0.45608811100015473,134,1.240622285628954,0.00316478580678053,28,1,175,0.42621112808825684,3.617929676827825,3,5,0.7300029195306532,COMPLETE,0.7580000766107408,0.892
90,0.8897338403041825,0.8897338403041825,3,0.4831177111484495,151,0.32788842330582196,0.0042129592356094005,26,1,434,0.13128612271307222,3.469633385651592,3,5,0.605034456748645,COMPLETE,0.7851758216501954,0.8897338403041825
91,0.8869047619047619,0.8869047619047619,3,0.4364126864919174,131,0.6120084692963803,0.0013487617397455768,30,2,277,0.02119270098180773,3.9160698440317123,3,5,0.6943608459638163,COMPLETE,0.7540565387267295,0.8869047619047619
92,0.8928571428571429,0.8928571428571429,3,0.42247524986968144,119,0.4359587772870715,0.0028166817703095433,28,2,230,0.2915020240758119,4.35605807647215,3,5,0.6725395044192422,COMPLETE,0.7575672259250747,0.8928571428571429
93,0.8818897637795275,0.8818897637795275,3,0.4500236063615386,109,1.3353717566339225,0.002445272870773591,26,2,142,0.5900796656763021,3.4312635827160296,3,5,0.7147320333806506,COMPLETE,0.754493219949437,0.8818897637795275
94,0.8832997987927566,0.8832997987927566,3,0.435190157629429,137,0.10851670530132967,0.0017940143980639518,29,1,103,0.11975740997426097,2.962743874432806,3,5,0.5155072639271936,COMPLETE,0.7479161878495365,0.8832997987927566
95,0.884765625,0.884765625,3,0.4918246695501572,80,1.0857774739640986,0.0031306510942692143,24,2,322,0.4023326519134467,3.1922641957700932,3,5,0.6350420851969336,COMPLETE,0.7628246380142496,0.884765625
96,0.8730769230769231,0.8730769230769231,3,0.9270594194656077,96,0.2917339632865581,0.002138295832145525,25,9,404,3.764366099388651,3.783067137271576,3,5,0.7612144298057354,COMPLETE,0.7501015092315944,0.8730769230769231
97,0.8908730158730159,0.8908730158730159,3,0.47478643866360465,149,0.5120570701161565,0.0010248030084865191,29,1,492,0.20546967703134594,2.9323098502307547,3,5,0.7322342293513511,COMPLETE,0.7654485558875355,0.8908730158730159
98,0.8473581213307241,0.8473581213307241,3,0.4235324180426708,159,0.6448034467069121,0.005458781057631155,26,15,266,0.0049494685254343335,3.3648699736661745,3,5,0.5704543177496286,COMPLETE,0.7299337317091856,0.8473581213307241
99,0.8897795591182365,0.8897795591182365,3,0.4133690256272309,124,0.381309146597651,0.0026708166937439238,28,2,217,0.47037283476945163,2.2856868885640074,3,5,0.7453181309970935,COMPLETE,0.7522964069562552,0.8897795591182365
100,0.8605108055009824,0.8605108055009824,3,0.4562834243310941,97,0.24136376248786873,0.003394842336253172,27,12,339,0.10643996760533081,4.17608651018381,3,5,0.6764017211519155,COMPLETE,0.7387056615337471,0.8605108055009824
101,0.8941176470588236,0.8941176470588236,3,0.40434805839141635,85,0.8343852113176818,0.004849874218047055,27,1,361,0.26320438269376767,2.49009641909113,3,5,0.6461899538278549,COMPLETE,0.7724680150157052,0.8941176470588236
102,0.8831683168316832,0.8831683168316832,3,0.4342593464639106,119,1.570646693168318,0.00481830082693472,28,1,193,0.29216119173260446,2.524793760172966,3,5,0.6397749551122273,COMPLETE,0.7597525473071325,0.8831683168316832
103,0.8897485493230174,0.8897485493230174,3,0.44621706419032076,85,0.8385738629223108,0.004110978063547841,30,2,520,0.5939047416493958,3.070559497656765,3,5,0.6136151138406486,COMPLETE,0.7672086876580098,0.8897485493230174
104,0.8997995991983968,0.8997995991983968,3,0.40095790524077973,110,1.000013943006494,0.002190267168850105,26,1,460,0.23299940483172388,3.674238774451079,3,5,0.6942830300902654,COMPLETE,0.7615050180035241,0.8997995991983968
105,0.8938223938223938,0.8938223938223938,3,0.500997699436597,97,0.7015543260992421,0.003107647839827465,25,1,465,0.21797855359805152,3.6056987176828734,3,5,0.6931588754136352,COMPLETE,0.7794798130697924,0.8938223938223938
106,0.8910505836575876,0.8910505836575876,3,0.5033452995550451,75,1.2035256581241358,0.0025632580132884837,25,1,586,0.35509609794986724,3.638505601039465,3,5,0.6938440543857205,COMPLETE,0.7733452079981613,0.8910505836575876
107,0.8993963782696177,0.8993963782696177,3,0.4007935850439803,64,0.6883306390286117,0.001720676135586944,24,1,477,0.24737069441686163,2.6953398927679815,3,5,0.7152043795797124,COMPLETE,0.7584405883704896,0.8993963782696177
108,0.8947368421052632,0.8947368421052632,3,0.40128297190707984,84,1.0162983820176577,0.001217420447852367,26,1,407,0.42950669929879776,2.6646051338996877,3,5,0.6720242328619472,COMPLETE,0.7461598866161036,0.8947368421052632
109,0.8949494949494949,0.8949494949494949,3,0.40499167185249674,51,0.8803396965690068,0.0013850860459810582,24,2,411,0.7862147273103177,2.6435298221248282,3,5,0.7144759257836902,COMPLETE,0.747040910135601,0.8949494949494949
110,0.8869047619047619,0.8869047619047619,3,0.46030932043239176,51,0.9350874484266545,0.001342232280080648,24,3,414,0.4929129906292678,2.6947143282433736,3,5,0.7203164789913346,COMPLETE,0.7496667432774076,0.8869047619047619
111,0.8909090909090909,0.8909090909090909,3,0.4046824370120443,64,1.0259830803213354,0.0011663703201244338,26,2,375,0.5889449008859269,2.612566814101375,3,5,0.7721996454693212,COMPLETE,0.7505477667969049,0.8909090909090909
112,0.8917835671342685,0.8917835671342685,3,0.4002507597628696,70,0.8537315762233563,0.0015291442098085881,23,1,298,0.3344059072639651,2.903175493827,3,5,0.6488041723311543,COMPLETE,0.7509825327510917,0.8917835671342685
113,0.892,0.892,3,0.42731578819861105,83,1.3514005628808663,0.0017405833774131673,24,2,595,0.8054900573137571,2.197051652956403,3,5,0.6729759232483218,COMPLETE,0.7518558951965066,0.892
114,0.8957915831663327,0.8957915831663327,3,0.41793661169861474,51,0.5190230977117579,0.0012945089224811353,26,1,527,0.23682587312664427,2.759901648694117,3,5,0.7102031948429051,COMPLETE,0.7558090094231212,0.8957915831663327
