LogP,Flexibility,HBA,HBD,TPSA,Charge,Atom_Stereo,HeavyAtom,Radius_Of_Gyration,Wiener_Index,Eccentric_Connectivity_Index,Atom_Count_C,Atom_Count_H,Atom_Count_O,Atom_Count_N,Atom_Count_S,Atom_Count_F,Atom_Count_Cl,Atom_Count_Br,Atom_Count_I,Atom_Count_P,Atom_Count_B,Atom_Count_Li,Bond_Count_Single,Bond_Count_Double,Bond_Count_Triple,Bond_Count_Aromatic,Total_Chiral_Centers,R_Isomers,S_Isomers,E_Isomers,Z_Isomers,Num_4_Rings_Aromatic,Num_4_Rings_NonAromatic,Num_4_Rings_Total,Num_5_Rings_Aromatic,Num_5_Rings_NonAromatic,Num_5_Rings_Total,Num_6_Rings_Aromatic,Num_6_Rings_NonAromatic,Num_6_Rings_Total,Num_8_Rings_Aromatic,Num_8_Rings_NonAromatic,Num_8_Rings_Total,Num_Aromatic_Rings,Num_NonAromatic_Rings,Num_Total_Rings
-0.4397096,-0.1869826,0.102914006,0.41908973,0.783176,0.03437374,0.114991754,-0.07959708,-0.13959679,-0.2803874,0.18000494,0.02045765,0.053896733,-0.057636954,-0.22525965,0.03269818,-0.011217544,-0.024835994,0.0006465281,0.0034004592,-0.0,-0.0,-0.0,-0.54685336,-0.022143057,0.011653395,0.08328141,-0.18036732,-0.14990374,-0.01924787,-0.014220357,-0.00026050824,-0.0,0.0058289967,0.00018240119,0.033474624,-0.05920495,0.09969212,-0.0014798569,0.011650313,-0.18353501,-0.0,-0.0,-0.00042126962,0.03178387,-0.029683765,-0.25847104
0.24048412,0.235315,0.013615301,0.596108,1.5613532,0.05550217,0.09420507,0.103362925,-0.274156,0.08940295,0.09663732,0.1759227,0.14890714,-0.0016504757,0.43855053,0.03726419,-0.0066301064,0.24325359,-0.004828945,0.003762614,-0.0,-0.0,-0.0,0.13529116,0.06608124,0.02001619,-0.012484854,0.46468425,0.33159432,0.09670761,-0.004406062,0.00010197582,-0.0,0.008535537,0.00030284736,0.04717521,-0.09346081,0.095691405,0.08990109,-0.10263349,-0.0832207,-0.0,-0.0,-0.00033552735,0.09583901,-0.13360743,0.021970704
-0.05363125,-0.11021671,0.16972072,0.3807801,0.3607286,0.041001093,-0.2455078,0.5393758,0.052483477,0.37639838,0.1042845,-0.093863286,0.18865925,-0.011388202,-0.34227395,0.020005697,0.05755124,0.19773151,0.00034671827,0.00063979777,-0.0,-0.0,-0.0,0.17444345,0.034883004,0.0060377903,0.027222455,-0.27890286,-0.20405321,0.07477161,-0.0033688494,0.00035706352,-0.0,0.012069449,0.00031059107,0.07443815,0.27171525,0.071841545,-0.06863987,0.17586836,0.1318248,-0.0,-0.0,-0.00041113398,-0.016608614,0.29430282,-0.124933615
-0.006969778,-0.17759955,0.1870344,0.77439106,1.2846264,0.04260868,0.0714497,0.13032658,-0.57266104,-0.05190786,-0.009036371,-0.09796121,0.12792248,0.06849236,0.83684814,-0.027734123,-0.014456742,-0.033679545,0.0006121789,0.0013292893,-0.0,-0.0,-0.0,0.021303087,0.16505568,0.021419551,-0.04891567,-0.3015844,-0.10112578,-0.014833626,-0.008731633,0.00035706352,-0.0,0.0065527246,0.00030284736,0.095214,0.06361899,-0.09410712,0.09176511,-0.14545082,0.29363826,-0.0,-0.0,-0.00033552735,0.28173345,0.0739879,-0.09122974
-0.43567368,-0.2805943,0.11627823,-0.40025264,0.2456287,0.038679484,0.22813238,0.11927299,-0.19176501,0.06022113,0.14619242,0.12201635,0.004657098,-0.07960499,0.103991665,0.01935289,-0.013968428,0.33829376,0.00036971213,0.0038970856,-0.0,-0.0,-0.0,-0.23746894,-0.11537611,0.014190927,0.048914835,-0.2519662,-0.031362984,-0.0072606425,-0.0136469,0.00013568475,-0.0,0.005157647,0.00043932983,-0.0040402836,-0.02684699,0.09731026,0.004029273,0.014568868,-0.18849525,-0.0,-0.0,-0.00041074672,0.11694812,-0.13610156,0.06605694
0.1797511,0.27361414,-0.22252846,-0.31862924,0.9731703,0.033396583,-0.019316342,-0.18200639,0.6690244,-0.0893331,0.20856154,0.21527807,0.0059736543,-0.06955617,-0.06266163,0.06436844,-0.0074408483,-0.036569476,0.00131314,9.424752e-06,-0.0,-0.0,-0.0,0.23076604,0.0718986,0.007103087,0.00886431,-0.34955388,-0.074969284,-0.01263983,-0.01024262,0.000121731835,-0.0,0.006669153,0.00032682426,0.048645437,0.09296971,0.053863853,0.006094898,0.026928619,-0.15492111,-0.0,-0.0,-0.00033552735,-0.017159564,-0.09601892,0.18414728
0.44480938,-0.17729288,-0.069416225,0.54903346,1.7457366,0.07011713,0.14027536,-0.036195356,-0.026474636,0.61750865,0.16356207,-0.014811936,0.34654585,0.098348744,-0.1945127,0.010549238,-0.015465039,0.013290613,0.0012366376,0.0036224783,-0.0,-0.0,-0.0,0.16087063,0.22455616,0.028276559,-0.04326801,0.5818044,0.2617881,0.07867149,-0.0139458785,0.00046573274,-0.0,0.009119809,0.00045328337,0.026165688,0.029758247,-0.09759759,0.09088335,-0.23366119,-0.13817209,-0.0,-0.0,-0.00041074672,0.11047836,0.058967594,0.07576686
0.25515348,-0.08145686,0.13874704,0.49278903,1.0241904,0.05920396,0.1236425,0.21133634,-0.05792036,-0.07355806,0.49140644,0.024829095,0.045362927,0.23653299,-0.06861131,0.01993765,-0.009890563,0.005572019,0.000529224,0.006363248,-0.0,-0.0,-0.0,-0.04404512,-0.024371553,0.022751892,0.16876581,0.5358228,-0.08440383,0.23668158,-0.008747808,-0.00020828244,-0.0,0.00857527,0.00037142402,0.03024077,-0.016937554,0.077850446,0.0095187,0.038691144,-0.07176237,-0.0,-0.0,-0.00041074672,0.034802664,0.037663456,0.13986611
-0.07599386,0.094161525,0.14198533,0.7754973,1.4399154,0.05806052,0.12861805,0.0154087525,-0.17497249,0.50147635,-0.07871824,-0.03769447,-0.0015201116,0.06976563,0.39123175,-0.055462103,-0.034666084,-0.009473459,0.0006121789,0.0026493305,-0.0,-0.0,-0.0,-0.12212224,-0.048275694,0.02259686,0.03786239,0.48417163,0.22572426,0.059869677,-0.0140286395,0.00018381779,-0.0,0.011109586,0.000512576,0.03433714,-0.02757658,0.18130793,0.048488405,-0.15299161,-0.112286165,-0.0,-0.0,-0.0005162322,0.11508169,-0.0077775987,0.01596092
-0.18655294,0.21301326,-0.17848928,-0.19271982,-1.5097294,0.008754411,-0.1833034,-0.020839475,-0.19298257,-0.19131102,-0.23361905,-0.07886113,0.0841872,0.0021656398,-0.09219678,0.28195128,-0.01640299,-0.023309007,0.0003476757,0.0010151918,-0.0,-0.0,-0.0,0.14336684,0.048421852,0.005512153,0.023072187,0.27351788,0.16482714,-0.04127163,-0.027126718,0.0005673206,-0.0,-0.2914532,-0.034785777,-0.0124156,0.16466026,0.081836745,-0.024970038,-0.17903894,-0.18266384,-0.0,-0.0,-0.0070399144,0.037041083,0.028233737,-0.14447346
0.010757896,-0.33897454,0.14545196,0.3205096,0.8911822,0.05193055,0.12653714,0.008385984,-0.10069616,0.16456203,0.08835624,0.010541505,0.18649045,0.32175207,0.24073501,0.006740538,0.14905383,-0.0023223837,0.000529224,0.0010602379,-0.0,-0.0,-0.0,-0.038415994,0.11580416,0.021621218,-0.010939889,-0.22960605,-0.05306699,0.07246787,-0.0082250545,0.00035706352,-0.0,0.0063254987,0.0009288173,0.08146691,0.049972717,-0.042791545,0.08103127,-0.04479205,0.2673755,-0.0,-0.0,-0.00037291757,-0.008150595,0.11315164,0.065441065
0.2176047,0.2692269,0.26088092,0.42523286,0.79385877,0.045129593,0.03382846,0.13981055,-0.06012371,0.14593077,0.18129219,0.05204316,-0.043375455,0.119380206,0.37892726,0.034238808,0.06706697,0.26095524,0.0005562342,0.0038971286,-0.0,-0.0,-0.0,0.060084175,0.07583467,-0.22565767,0.006328582,-0.2785362,-0.06250882,0.0401331,-0.014549834,2.3268309e-05,-0.0,0.0054932996,0.00032682426,0.12785882,-0.06113812,0.06299238,0.12144413,0.079606116,-0.09354775,-0.0,-0.0,-0.00037291757,0.13759656,-0.1870495,0.1957301
-0.7814701,0.048794612,0.30821842,-0.28287658,-0.11387571,0.027149664,0.05841008,-0.10459627,0.22136737,-0.22527818,0.36098957,0.099003464,-0.06992287,0.026411492,-0.17371105,0.019384604,-0.0053805984,-0.053941026,0.00024721053,0.0026070562,-0.0,-0.0,-0.0,-0.27946618,-0.027035067,0.014874431,0.08533573,0.6400536,0.3199808,0.0036620162,-0.015080999,0.005011553,-0.0,0.008651175,0.00096682535,-0.019254927,0.040340874,-0.0405513,-0.10187263,-0.034119107,-0.2741559,-0.0,-0.0,-0.00041074672,-0.3675916,0.06024669,0.17172286
-0.23504204,0.20662259,-0.14179555,-0.22915067,-1.3284576,0.010525903,0.117939055,-0.0022264088,0.13444407,0.15633301,-0.009751088,0.1362817,-0.06565712,0.2932944,0.079287924,0.048638556,-0.02721489,-0.00083616003,0.0002483632,0.00086488563,-0.0,-0.0,-0.0,0.09613363,0.06614414,0.011527318,0.027466966,0.32006407,-0.032301296,-0.06949582,0.4268068,0.00545392,-0.0,-0.22030252,-0.0061462657,0.03059129,-0.020282516,0.047599144,-0.08830809,0.0474843,-0.097455546,-0.0,-0.0,-0.0024717685,0.038040046,-0.10307678,-0.036944054
0.05002756,0.086650394,0.100939855,0.42167303,1.4272256,0.051457625,-0.29448703,-0.1495079,0.15084055,-0.092519715,0.6415001,0.31369957,0.2121991,-0.10592569,-0.09388345,0.0402346,-0.0033290994,0.3206055,0.000529224,0.0022715137,-0.0,-0.0,-0.0,0.097182825,-0.002917692,0.025115687,0.05539484,0.6313894,0.2715043,-0.026384147,-0.010704463,0.00046573274,-0.0,0.016211443,0.0005108727,0.032128796,0.23204094,-0.19347318,-0.015593619,-0.006278448,-0.12417463,-0.0,-0.0,-0.00037291757,-0.033367977,0.018791577,-0.09387688
-0.36260593,0.072202735,-0.17225258,-0.267565,-1.5876641,0.011624949,-0.1948883,-0.14307025,-0.41989705,0.04207791,-0.11073241,-0.15191774,0.350587,0.01169448,0.03941921,0.40492916,-0.013396841,-0.0030714157,0.0002483632,0.0009010552,-0.0,-0.0,-0.0,0.10387279,0.21545656,0.009898229,0.027903726,0.2631914,0.31505063,0.24454913,0.28678796,0.00054995646,-0.0,-0.14151919,-0.020406919,-0.15375829,-0.026504125,-0.022187801,-0.08284901,0.17124571,0.1500786,-0.0,-0.0,-0.0024717685,0.038379584,-0.007014473,-0.16597757
-0.016263446,-0.10825612,-0.05541809,0.30681622,0.4947152,0.039737333,0.101671025,0.17881277,-0.29634285,0.0033604382,0.1631613,-0.1558902,0.123914,0.24603593,0.13863935,-0.012381667,-0.011791958,5.9970655e-05,0.000529224,0.001288466,-0.0,-0.0,-0.0,0.00960339,0.17132126,-0.26571622,-0.4878207,-0.2223249,-0.030707436,-0.005922693,-0.015072644,0.00013488691,-0.0,0.010293867,0.0009288173,0.048097104,-0.051092684,0.02941267,-0.0007339439,-0.061534725,0.22100364,-0.0,-0.0,-0.00042566966,-0.2557558,-0.11298347,0.040520407
-0.029727759,0.147775,-0.22368294,0.42826706,1.6936251,0.052214675,0.23165388,0.12560554,-0.0967162,0.05647536,-0.46758687,-0.099443786,0.13952976,0.08294557,0.11608604,-0.013548385,-0.0260277,-0.057434715,0.00080237904,0.002340393,-0.0,-0.0,-0.0,-0.15580548,0.07634701,0.024869736,-0.049230862,0.24523629,-0.10068295,-0.108180866,-0.017949693,0.00046947994,-0.0,0.01021852,0.004402271,0.007489992,0.10463261,0.03946957,0.0015156834,0.033250034,-0.14969964,-0.0,-0.0,-0.0009796707,-0.08228456,-0.12251644,0.047652338
0.38247332,0.037129138,-0.038020503,0.71771276,1.2152966,0.060657516,0.18101853,-0.00216257,0.40840954,-0.36036885,0.44834998,0.21392845,0.12643407,0.029875984,-0.20266372,0.01933412,-0.01060258,0.014981904,0.005115995,0.004334535,-0.0,-0.0,-0.0,-0.47264737,0.06304686,0.014393329,0.043574475,-0.2721334,-0.09523374,-0.00162473,-0.0078520635,-0.00021206337,-0.0,0.008195258,0.00021236356,0.09012255,-0.009624282,0.07972115,0.027167287,-0.046413273,-0.12555039,-0.0,-0.0,-0.00033552735,-0.020627322,-0.07831242,-0.14841507
0.34987193,-0.29738876,0.037967533,0.34219712,0.9228504,0.054269057,0.17346616,0.25586635,-0.047477785,-0.048514437,-0.08691632,-0.2095552,-0.02156667,0.1404365,0.59411585,-0.015588431,-0.01681984,0.0026357751,0.0005578231,0.0015929177,-0.0,-0.0,-0.0,0.28194448,0.11529648,0.011526607,-0.07682393,-0.15289277,-0.017319385,0.12820557,-0.0064016874,2.3268309e-05,-0.0,0.011182164,0.0009288173,0.04093829,-0.039833944,0.007063685,0.06899051,0.103159636,0.34778067,-0.0,-0.0,-0.0009796707,0.0586122,0.04313187,0.0010077208
0.09401342,0.5280466,0.1252178,0.19482826,0.31094036,0.04286982,-0.14373364,0.35145718,-0.22470547,-0.14106372,-0.28937674,-0.073893555,0.09481617,0.008160224,0.14442706,0.0027989086,0.09995158,-0.04245586,0.00026721903,0.00071025,-0.0,-0.0,-0.0,0.42934656,0.43796986,0.005274579,0.122139856,0.47040185,0.5918593,0.012486451,-0.00035465788,0.0005223945,-0.0,0.01806197,0.0011374791,0.061489154,0.1143405,-0.009345733,-0.040813193,0.35739434,0.28380254,-0.0,-0.0,-0.0009959314,-0.024140814,0.30200008,0.019187696
0.17074801,-0.07769659,-0.14685822,0.53733206,1.4465662,0.063751124,0.08543432,0.16539292,0.23159605,-0.11124703,0.5327378,0.07829856,-0.025702735,0.059530888,-0.069623545,0.026019145,-0.009714368,0.014682092,0.0012366376,0.004395606,-0.0,-0.0,-0.0,0.06469508,0.042004686,0.021883713,0.100774094,0.5520164,0.2517271,0.16844942,-0.01176869,0.00017300667,-0.0,0.013011072,0.0005108727,0.012561164,-0.051006895,-0.13944697,0.011058067,-0.16624454,-0.12382985,-0.0,-0.0,-0.00041074672,-0.0012185681,0.053812917,0.10909819
-0.34984952,-0.12216073,0.057329107,-0.18061084,-0.51887167,0.008205383,-0.28403026,0.084006965,-0.11421379,0.13001058,-0.06990083,0.016782705,0.090767875,-0.059626266,-0.28035212,-0.21325135,-0.012877494,-0.011086021,0.0013169603,0.0023504582,-0.0,-0.0,-0.0,0.06356023,-0.04914675,0.0044849953,0.03724344,0.04297946,-0.16129047,-0.173126,-0.017388588,0.00046947994,-0.0,-0.23547396,-0.020406919,-0.0049683913,0.00958711,0.058358055,-0.022835473,0.11475813,0.26744172,-0.0,-0.0,-0.0009796707,-0.19886172,-0.07254762,-0.009442271
0.5077782,0.59072345,0.09215277,0.039983723,0.59535366,0.032446213,-0.108027525,0.4096851,-0.073135994,0.40972218,0.15070568,-0.10765086,0.21029134,-0.09452025,0.13067868,-0.00020408384,0.09043581,-0.017168982,0.00025038014,0.00071025,-0.0,-0.0,-0.0,0.58688635,0.3956024,0.006637387,0.20048554,0.38263494,0.55449754,0.04561625,0.0062058605,0.00046573274,-0.0,0.018396268,0.0011374791,0.054284804,0.083470896,0.0030995149,-0.016825523,0.25906858,0.42700428,-0.0,-0.0,-0.00095869525,-0.025643667,0.2671367,-0.0019538892
0.2984635,-0.08755101,0.15911992,-0.027168898,0.8342682,0.038379125,-0.18624854,-0.058308963,-0.12584473,0.4495807,-9.905244e-05,0.09611054,0.16223475,0.031875946,-0.08020234,0.022646138,-0.008990508,-0.055281904,0.00032987935,0.0010602379,-0.0,-0.0,-0.0,0.22676317,-0.025407478,0.021705871,0.11411209,0.37632582,0.27500105,-0.24336907,0.004941498,0.00046573274,-0.0,0.015193492,0.0011374791,0.044052124,0.096131004,-0.027528519,-0.005386839,0.1776787,0.27973977,-0.0,-0.0,-0.00037389775,-0.10582206,0.1567484,-0.020818733
-0.09727353,0.15138912,-0.10377562,-0.20682684,-1.38037,0.00811377,0.014290237,-0.04608186,-0.0025726617,0.08161103,-0.18372355,0.03570673,-0.17622818,-0.10635322,0.013111138,0.099882714,-0.03236962,0.02810496,0.0002483632,0.00086488563,-0.0,-0.0,-0.0,-0.086809345,0.025656221,0.009321535,-0.016569622,0.25101942,0.205416,-0.051245745,-0.0556674,-0.004062333,-0.0,-0.23654175,-0.0061462657,-0.32745016,-0.04103158,-0.10462144,-0.116087966,-0.02505048,-0.21662173,-0.0,-0.0,-0.0019399513,0.1424299,-0.021514125,-0.07272701
0.34813258,-0.064607754,-0.046486344,0.47926873,1.1515981,0.05010961,0.11742722,-0.066062845,-0.045683816,0.005563058,0.013788884,0.12663746,0.026673796,0.04942309,0.19382656,0.016301403,-0.022845678,-0.018339463,0.0005578231,-0.048537582,-0.0,-0.0,-0.0,-0.052076045,-0.04434363,-0.3850442,0.025743747,-0.31772792,-0.12360716,-0.023339313,0.24938664,0.00014312708,-0.0,0.005227353,0.00024365907,0.05451767,-0.027407104,0.049333427,0.0044048466,0.042570606,-0.11244668,-0.0,-0.0,-0.00033552735,-0.10367221,-0.0059882887,-0.17088525
0.073261455,-0.15172602,0.06003634,-0.044446338,0.4731745,0.035625607,-0.25940588,0.047751542,-0.21581383,0.4719961,-0.2732559,0.031213634,0.15673718,-0.013728429,-0.01933324,-0.083487205,0.051688377,-0.049980175,0.00032987935,0.0008256962,-0.0,-0.0,-0.0,0.119765475,0.101205125,0.011688206,0.12115813,0.19723074,0.5980133,-0.22388734,-0.0010611265,0.00046573274,-0.0,0.010340741,0.0011374791,0.044473864,0.12453039,-0.02501685,0.007190416,0.28873602,0.37555918,-0.0,-0.0,-0.00041113398,-0.09241626,0.22705692,0.014125226
0.08376914,0.40652555,0.10519346,0.46522793,1.1756755,0.03855663,0.34944275,-0.24465129,0.48989558,-0.3560041,0.5258678,0.09964054,0.107510574,-0.0057157762,0.21581855,0.051745016,-0.0042572916,-0.021981675,0.005115995,0.00037621043,-0.0,-0.0,-0.0,0.07628385,-0.1317247,-0.16071275,-0.000299945,0.45852208,-0.106090195,0.056662146,-0.01026784,-0.00086398446,-0.0,0.009426578,0.0006487807,0.06520064,0.056622118,0.008737424,-0.0053237425,-0.013231741,-0.13795139,-0.0,-0.0,-0.00041074672,-0.047893573,0.04459864,0.2233238
-0.5350555,0.41789842,0.1455831,0.027001658,-0.07535852,0.028870288,-0.1895265,0.06341746,-0.011008874,0.43130258,-0.29501548,0.115395926,0.13943477,-0.11589568,0.04773749,0.006333913,0.050537392,-0.04056992,0.00032987935,0.0009382733,-0.0,-0.0,-0.0,0.08051743,-0.099345244,0.011052913,0.103217736,0.52900594,1.068488,0.040396966,-0.0003267763,0.00046573274,-0.0,0.015537511,0.0011374791,0.06653584,0.09280397,0.020647004,-0.014735513,0.24302948,0.3095438,-0.0,-0.0,-0.00095869525,-0.09878155,0.1716802,-0.04813819
0.53064024,-0.11822987,0.20621254,0.7054433,0.9130818,0.04232253,-0.29955477,0.06969669,-0.0014661243,0.19805114,-0.29277393,-0.12938629,0.112293236,0.037648767,-0.10705492,-0.010441003,-0.015123232,-0.018349266,0.000529224,0.0010056377,-0.0,-0.0,-0.0,0.12405938,0.16327322,0.0145339165,0.08870035,0.47629398,-0.087512374,-0.017104756,-0.0018118863,0.0004769223,-0.0,0.01821839,0.00060120586,0.0486939,0.11084986,-0.042027634,0.03215821,0.32644528,0.5423346,-0.0,-0.0,-0.0004916842,0.056619562,0.1787163,-0.13998786
-0.6323271,0.29692906,-0.15221089,-0.43205792,-1.8406789,0.018613765,0.10334466,0.021437977,-0.12990582,0.16799536,-0.12358577,-0.018616032,-0.29060555,-0.08831506,-0.18850794,0.06431939,-0.023576843,-0.035642054,0.00032627594,0.0009173374,-0.0,-0.0,-0.0,-0.3091295,0.071045585,0.01033011,0.021891948,-0.39055905,-0.09598837,-0.1035394,-0.014120823,0.001534879,-0.0,0.005832422,0.0013258999,0.011433552,-0.05195317,-0.010631484,-0.14801608,0.04162568,-0.13625525,-0.0,-0.0,-0.0019399513,0.086928345,-0.03906566,0.03087057
-0.19982788,0.39547047,0.13717042,0.012447173,0.054360203,0.029451542,-0.19366615,-0.059480425,0.1653292,-0.10796672,-0.09547946,0.13147767,0.16532199,-0.08020652,-0.11871524,-0.016510984,-0.007832736,-0.061461262,0.00032987935,0.0008033451,-0.0,-0.0,-0.0,0.12599294,0.07357553,0.012709843,0.109793894,0.5399237,0.7935864,-0.059427418,-0.0019588154,0.00046573274,-0.0,0.015537511,0.0011374791,0.055265192,0.10369711,0.07803305,-0.0151074,0.12653728,0.33345482,-0.0,-0.0,-0.00095869525,-0.041297536,0.24474464,-0.02699253
0.18281275,0.102702215,-0.23281254,-1.0918213,-1.7156147,0.014792172,-0.19805954,-0.039292935,-0.293593,-0.46249464,-0.34651765,-0.2768089,-0.35776418,-0.100202575,0.34144068,-0.034790095,-0.01794815,-0.044609517,0.0013418734,0.0009010552,-0.0,-0.0,-0.0,0.30989707,-0.0108009325,0.004402932,0.07781217,-0.1486369,0.34171325,-0.33903086,-0.008166529,0.00046573274,-0.0,0.008017749,0.0011374791,-0.017121378,0.0924569,0.09563392,-0.042443562,0.071469255,0.2415901,-0.0,-0.0,-0.001428887,-0.11827065,0.17351982,0.044026904
0.09017258,0.30360836,-0.2564033,-0.52020025,-1.7917342,0.016827673,-0.27210924,-0.1082616,-0.00989251,-0.7649188,-0.40134886,-0.3542678,-0.3197358,0.0033554414,-0.18116432,-0.020620298,-0.017651476,-0.032447528,0.0002493072,0.0012447295,-0.0,-0.0,-0.0,0.41131598,-0.048534784,0.0039569726,0.20748957,-0.06599929,0.2442173,-0.14844446,-0.0066418736,0.00010197582,-0.0,0.008273132,0.0011374791,0.0015307995,-0.03117528,0.038611148,-0.113279186,0.0015729144,-0.16274959,-0.0,-0.0,-0.001428209,-0.072784916,-0.12789212,-0.008598916
0.08432043,-0.2639876,0.019086441,0.34704325,0.6542378,0.063894145,0.07309683,-0.060086817,-0.1432772,0.019756146,-0.3781428,0.13357502,-0.017590774,0.18030529,0.20873187,0.0067088665,-0.020082582,-0.00138313,0.0005578231,0.0027039307,-0.0,-0.0,-0.0,-0.20838292,0.38301754,0.023829058,0.007233576,-0.23150425,-0.093646064,-0.0676589,-0.01349718,0.00013568475,-0.0,0.005683258,0.0009288173,0.009995282,-0.04490238,0.009083472,-0.044266798,0.03782333,-0.15249217,-0.0,-0.0,-0.0056446274,0.027884558,-0.05760339,-0.17738715
0.42910054,0.39759713,0.20836636,0.063277245,0.99597704,0.03901736,-0.3356524,0.216111,-0.14495571,0.38068753,-0.2258083,0.10741321,0.28223118,0.020361358,0.026044227,-0.107801475,0.09296796,-0.04868318,0.00032987935,0.0008256962,-0.0,-0.0,-0.0,0.13435115,0.163962,0.019432828,0.085336596,0.36858726,0.6354398,0.04120892,0.0024422784,0.00046573274,-0.0,0.010787031,0.0011374791,0.053160407,0.1063595,0.0020366868,0.0016795397,0.36164987,0.37806985,-0.0,-0.0,-0.0009959314,-0.01306386,0.22054532,-0.01116983
0.30178034,0.3727191,0.21419919,-0.09610126,0.38471323,0.031898398,0.112723954,-0.109741494,0.05904558,0.4979798,0.37503788,0.3486342,0.26418194,0.10566275,0.21155377,0.015951822,-0.011173225,-0.014301285,0.00034554966,0.004278633,-0.0,-0.0,-0.0,0.25816348,-0.025927639,0.016932303,0.2429578,0.4902386,-0.07987185,0.35685486,-0.0145641705,0.00019057261,-0.0,0.013326682,0.0013986247,0.045233253,-0.042718947,0.10412083,-0.043702506,-0.07428846,0.10107184,-0.0,-0.0,-0.00042566966,-0.11351412,0.026795957,0.15206766
0.051351406,-0.30461058,0.04394161,-0.050964776,0.5956179,0.034603644,-0.24332705,0.050844993,-0.07892684,0.41160116,0.015575176,-0.11285492,0.04184077,-0.071231894,0.20068528,0.0033840523,-0.018390562,-0.013428183,0.00032987935,0.0009447917,-0.0,-0.0,-0.0,0.23012657,0.08477346,0.006787509,0.12916523,0.64344084,0.5118439,-0.21436593,0.00814199,0.0005223945,-0.0,0.018460918,0.0011374791,0.011237755,0.07648396,-0.0903513,-0.020769969,0.35253814,0.35843498,-0.0,-0.0,-0.00041113398,-0.07240453,0.23883978,-0.0068554254
-0.23441644,0.25833276,0.10639509,-0.13720883,0.60575145,0.034723308,-0.21225254,0.04555782,-0.04847033,0.048702076,0.15651314,0.21804121,0.063470945,0.15818992,-0.5065818,0.019281605,-0.0079028765,0.051336296,0.0005280554,0.0038971286,-0.0,-0.0,-0.0,-0.30344865,-0.0057927053,0.012348823,0.072457775,-0.3287888,-0.10051539,-0.046570245,-0.010901025,0.00014312708,-0.0,0.010370472,0.00045328337,0.063115194,-0.077125065,0.022280568,0.0014252595,-0.025042828,-0.19015391,-0.0,-0.0,-0.0004641143,0.021338958,-0.18497041,0.26963994
-0.29767329,-0.14038831,-0.10562512,0.33932748,1.2940652,0.04250393,-0.00035781856,0.021972012,-0.08881022,0.117089465,-0.21463647,-0.17158626,0.26671475,-0.08218144,-0.3119501,0.040341154,-0.017911222,0.012550583,0.0005562342,0.0010602379,-0.0,-0.0,-0.0,-0.14393352,0.005517601,0.017246088,0.0067332983,0.52689713,0.48681074,0.0074091787,0.3200211,0.00054995646,-0.0,0.0086843595,0.00027628586,-0.02336263,-0.13469176,-0.06805477,0.07575331,-0.19535182,-0.08511504,-0.0,-0.0,-0.00037382287,-0.043532483,-0.14131518,-0.045282274
-0.15943308,-0.19052152,0.048740968,-0.44378698,0.4075835,0.029659241,0.33449155,0.07709658,-0.18613248,0.5413695,-0.07751511,-0.08608774,-0.09072643,0.027042856,0.3042922,-0.018978521,-0.029936984,-0.034498155,0.00034194626,0.0010602379,-0.0,-0.0,-0.0,0.18108714,0.18536694,0.016431639,0.13124484,-0.3000192,-0.03940183,-0.0047718934,-0.009060084,0.00021135548,-0.0,0.0052002384,0.00043932983,0.020867806,-0.015685279,-0.15106334,0.03170518,-0.18821701,-0.19651255,-0.0,-0.0,-0.00034001222,-0.0435302,-0.16434583,-0.24446401
0.18998897,0.0095208585,0.114376485,-0.49456117,0.71004313,0.041244164,0.008078329,-0.03880411,0.43683523,-0.15287812,0.26594582,0.19445366,0.10983292,-0.08400241,0.22822475,0.04318713,-0.0087324865,-0.014431767,0.0014992491,0.0012735091,-0.0,-0.0,-0.0,-0.15434647,0.03509887,0.0092624845,0.09864171,-0.37406728,-0.08682353,0.0039091087,-0.011425813,-0.00086398446,-0.0,0.0062460885,0.00043932983,-0.15510577,-0.0078582,-0.15108989,0.020526139,0.004525249,-0.16050649,-0.0,-0.0,-0.0005162322,0.20472418,-0.09323468,0.0840747
-0.07011069,0.27902684,-0.4304846,-1.0877854,-1.5734742,0.015359536,-0.50627625,-0.034354962,0.29968503,0.15884817,0.1286387,0.00029375483,0.10922646,-0.111736044,0.08753935,-0.009017448,-0.006000881,-0.012448126,0.0002493072,0.0029650615,-0.0,-0.0,-0.0,0.022642424,0.1952117,0.009856128,0.049716014,0.15006213,-0.08000434,0.07124918,-0.012977796,0.0014459458,-0.0,0.016747538,0.001186695,0.013476924,0.056050904,0.020659462,-0.09319544,0.11331811,-0.12518443,-0.0,-0.0,-0.001428887,-0.22378452,0.032577638,0.09892242
