number,values_0,value,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_subsample,state
0,0.8901718575190174,0.8901718575190174,0.5129468753602342,134,4.591494671678706,0.03147253920563484,22,2,3300,4.2157441036214,3.4703953218267696,0.8729475499096887,COMPLETE
1,0.8845864949336681,0.8845864949336681,0.61640058760167,269,3.528297759582626,0.0238508299349301,13,6,1330,4.036850636876755,4.834725889663385,0.4715338600582278,COMPLETE
2,0.8972555226577048,0.8972555226577048,0.8809995049670636,287,2.3835279199079022,0.012656641448215305,29,7,2009,2.6483555978216557,4.977593957484946,0.6993993268821656,COMPLETE
3,0.8999313579783024,0.8999313579783024,0.9359907745893221,89,2.015445263604327,0.0928543449328115,19,3,2321,3.731680923317604,1.2423008770983142,0.7805906229226983,COMPLETE
4,0.9024819784401139,0.9024819784401139,0.8543057574630333,354,0.2655796045375347,0.03602356958596271,26,10,1122,4.795529162686073,1.7497820245255609,0.6957107885241479,COMPLETE
