SIDECHAINS_Br,SIDECHAINS_C,SIDECHAINS_C#C,SIDECHAINS_C#N,SIDECHAINS_C=C,SIDECHAINS_C=CC,SIDECHAINS_C=C\C,SIDECHAINS_C=N,SIDECHAINS_C=O,SIDECHAINS_CBr,SIDECHAINS_CC,SIDECHAINS_CC(C)C,SIDECHAINS_CC(C)N,SIDECHAINS_CC(C)O,SIDECHAINS_CC(F)F,SIDECHAINS_CC=C,SIDECHAINS_CC=O,SIDECHAINS_CCC,SIDECHAINS_CCN,SIDECHAINS_CCO,SIDECHAINS_CCS,SIDECHAINS_CCl,SIDECHAINS_CF,SIDECHAINS_CN,SIDECHAINS_CNC,SIDECHAINS_CNS,SIDECHAINS_CO,SIDECHAINS_CP,SIDECHAINS_CS,SIDECHAINS_CS(=O)=O,SIDECHAINS_C_N+_,SIDECHAINS_C_N+_(C)C,SIDECHAINS_C_S+_,SIDECHAINS_C_S+__O-_,SIDECHAINS_C\C=C,SIDECHAINS_C\C=N,SIDECHAINS_Cl,SIDECHAINS_ClC(Cl)Cl,SIDECHAINS_ClCCl,SIDECHAINS_F,SIDECHAINS_FC(F)F,SIDECHAINS_FCF,SIDECHAINS_I,SIDECHAINS_N,SIDECHAINS_N=CN,SIDECHAINS_N=N,SIDECHAINS_N=O,SIDECHAINS_N=_N+_,SIDECHAINS_NC=O,SIDECHAINS_NC=S,SIDECHAINS_NCN,SIDECHAINS_NN,SIDECHAINS_NO,SIDECHAINS_NS,SIDECHAINS_NS(=O)=O,SIDECHAINS_O,SIDECHAINS_O=CO,SIDECHAINS_O=CS,SIDECHAINS_O=P,SIDECHAINS_O=P(O)O,SIDECHAINS_O=S,SIDECHAINS_O=S(=O)O,SIDECHAINS_O=S=O,SIDECHAINS_O=_N+__O-_,SIDECHAINS_OP,SIDECHAINS_OS,SIDECHAINS_S,SIDECHAINS__N+_=O,SIDECHAINS__N+_O,SIDECHAINS__N-_,SIDECHAINS__N-_=_N+_,SIDECHAINS__O-_
-0.0,0.047013417,0.0003017278,-0.0,-0.0001350279,-0.0,-0.0,0.006643023,0.01973547,-0.0,-0.07735343,-0.0,-0.0,-0.0,-0.0,-0.0,0.0026069356,-0.09300518,-0.0023780933,-0.024324367,-0.0,-0.0,-0.0,0.059944782,-0.0011357031,-0.0,0.013287722,-0.0,0.0109147625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008035449,-0.0,-0.0,-0.023968121,0.00011824387,-0.0,-0.0,-0.00860762,-0.0,-0.0,-0.0,-0.0,-0.0031266345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13417013,0.09380739,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001135194,-0.0,-0.0,-0.0,0.010673729,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.013211032,0.00080600515,-0.0,0.00020340219,-0.0,-0.0,0.008885467,0.015478469,-0.0,-0.006349788,-0.0,-0.0,-0.0,-0.0,-0.0,0.0044125575,0.014642697,-0.0014804751,-0.014479065,-0.0,-0.0,-0.0,-0.055978052,0.0009079793,-0.0,-0.07123498,-0.0,0.010681556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.124294356,-0.0,-0.0,-0.032232042,0.00019627003,-0.0,-0.0,-0.004250535,-0.0,-0.0,-0.0,-0.0,0.0021416931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.118188575,0.095825665,-0.0,-0.0,-0.0,-0.0,-0.0,0.0026404606,-0.0,-0.0,-0.0,0.011861855,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.014957398,0.00017891239,-0.0,0.0002269382,-0.0,-0.0,0.008241665,0.0083800685,-0.0,0.010250996,-0.0,-0.0,-0.0,-0.0,-0.0,0.040902108,0.005757532,-0.0013919588,-0.014845872,-0.0,-0.0,-0.0,-0.013941238,0.000893784,-0.0,0.014833811,-0.0,0.009006746,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17223763,-0.0,-0.0,0.60619396,0.0022791554,-0.0,-0.0,-0.014774964,-0.0,-0.0,-0.0,-0.0,-0.000972699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05786158,0.07402504,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00038756046,-0.0,-0.0,-0.0,0.010086694,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.024483033,8.0372665e-05,-0.0,2.1631713e-05,-0.0,-0.0,0.008040401,0.026301999,-0.0,-0.02096998,-0.0,-0.0,-0.0,-0.0,-0.0,0.0045762258,0.0058367043,-0.002416608,-0.015986506,-0.0,-0.0,-0.0,-0.09505562,-0.00022381748,-0.0,-0.040602773,-0.0,0.010550916,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03864997,-0.0,-0.0,-0.02511826,0.0001220712,-0.0,-0.0,-0.018627724,-0.0,-0.0,-0.0,-0.0,0.0017454305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.190219,0.07195863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009516484,-0.0,-0.0,-0.0,0.011594485,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0305159,0.00020872138,-0.0,-0.00024386845,-0.0,-0.0,0.0071563376,-0.11889805,-0.0,0.04026426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.003044132,0.0038571688,-0.002089046,-0.024619315,-0.0,-0.0,-0.0,0.26090842,0.029176584,-0.0,0.018402085,-0.0,0.011160694,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.116832174,-0.0,-0.0,-0.03453221,0.00019627003,-0.0,-0.0,0.09540226,-0.0,-0.0,-0.0,-0.0,-0.0018493298,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13370927,0.084862776,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0011977798,-0.0,-0.0,-0.0,0.010567254,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.13967185,0.00022672043,-0.0,-0.00013791965,-0.0,-0.0,0.008030056,0.019863855,-0.0,-0.03799861,-0.0,-0.0,-0.0,-0.0,-0.0,0.0024252972,0.0076670786,-0.0022180062,-0.0218267,-0.0,-0.0,-0.0,0.0019834929,-0.0014008962,-0.0,-0.0141126225,-0.0,0.012636549,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.021642547,-0.0,-0.0,-0.021140184,0.00011824387,-0.0,-0.0,0.1394661,-0.0,-0.0,-0.0,-0.0,-0.00040610917,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18397301,0.11003932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009548003,-0.0,-0.0,-0.0,0.012320271,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.0068148198,0.0006038544,-0.0,-0.00020076217,-0.0,-0.0,0.008473061,0.019845147,-0.0,0.058910478,-0.0,-0.0,-0.0,-0.0,-0.0,0.002927257,0.016940003,-0.0013723845,-0.01340443,-0.0,-0.0,-0.0,0.18983302,0.00017253659,-0.0,0.049486075,-0.0,0.008600431,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0142858075,-0.0,-0.0,-0.03344994,0.00019627003,-0.0,-0.0,-0.0036086978,-0.0,-0.0,-0.0,-0.0,0.00012407888,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.22077961,0.107800625,-0.0,-0.0,-0.0,-0.0,-0.0,0.0025440436,-0.0,-0.0,-0.0,0.01236126,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.02054104,0.00093084894,-0.0,6.3742176e-05,-0.0,-0.0,0.008717283,0.014764651,-0.0,0.064555466,-0.0,-0.0,-0.0,-0.0,-0.0,0.0047713346,0.010186683,-0.0018432931,-0.017828451,-0.0,-0.0,-0.0,0.20380631,0.00032591278,-0.0,0.034726676,-0.0,0.017194144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0037880635,-0.0,-0.0,-0.016975002,0.00019627003,-0.0,-0.0,0.00096911215,-0.0,-0.0,-0.0,-0.0,-0.0007391218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15913771,0.10890264,-0.0,-0.0,-0.0,-0.0,-0.0,0.00093917677,-0.0,-0.0,-0.0,0.011899744,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.04792358,0.0006038544,-0.0,0.0005993142,-0.0,-0.0,0.008582969,0.02318224,-0.0,0.087228365,-0.0,-0.0,-0.0,-0.0,-0.0,0.0017334708,0.011035676,-0.0012159633,-0.013915627,-0.0,-0.0,-0.0,0.21547736,0.0006736077,-0.0,0.08755626,-0.0,0.012630438,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.019763276,-0.0,-0.0,-0.031331178,0.00019627003,-0.0,-0.0,0.0016061036,-0.0,-0.0,-0.0,-0.0,0.0015737696,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04971269,0.099646576,-0.0,-0.0,-0.0,-0.0,-0.0,0.0019034619,-0.0,-0.0,-0.0,0.013285904,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.00533634,7.6797376e-05,-0.0,5.745799e-05,-0.0,-0.0,0.007859236,-0.19100516,-0.0,-0.011838643,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015220694,0.009189757,-0.00937158,-0.035059962,-0.0,-0.0,-0.0,-0.07926702,0.0009898292,-0.0,0.048948485,-0.0,0.0060705766,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015036252,-0.0,-0.0,-0.029310139,0.00012361656,-0.0,-0.0,-0.012548607,-0.0,-0.0,-0.0,-0.0,-0.003471522,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03079614,-0.37131265,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0016312209,-0.0,-0.0,-0.0,0.009291346,-0.0,-0.0,-0.0,-0.0,-0.0
