number,values_0,value,params_brics_min_freq,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_rings_min_freq,params_side_min_freq,params_subsample,state,user_attrs_cv_recall,user_attrs_val_metric
10,0.8814958262591964,0.8814958262591964,3,0.9240119160771958,286,0.05781515113803204,0.29518713556460574,30,6,1205,4.205540814536965,4.719334272790197,3,5,0.8591608973983274,COMPLETE,0.8114801195127557,0.8814958262591964
11,0.8694574136955291,0.8694574136955291,3,0.9368162329666164,295,0.30749730859325786,0.21424223103940787,30,6,1246,4.3950837128997895,4.991376654812486,3,5,0.8258872665402474,COMPLETE,0.8022868306136519,0.8694574136955291
12,0.8832696661007358,0.8832696661007358,3,0.8558012808334685,255,0.006755834617036445,0.10125517075756932,22,6,1988,4.098447837209507,3.374687838691465,3,5,0.7906135901073118,COMPLETE,0.8092986286677393,0.8832696661007358
13,0.8823924731182795,0.8823924731182795,3,0.8413305876502903,235,0.20429476749509587,0.08630292330923725,22,5,1997,3.8712960985794442,3.2482325951492523,3,5,0.9364018611314121,COMPLETE,0.8049222400980618,0.8823924731182795
14,0.8761212507074136,0.8761212507074136,3,0.4130649086101356,236,0.006475873722173949,0.0898474180542042,22,4,1937,3.7840266327110066,3.3003183918493617,3,5,0.9540984742588929,COMPLETE,0.8053512602466866,0.8761212507074136
15,0.8703540605546123,0.8703540605546123,3,0.8308057644964277,15,0.7853470547600001,0.007157586816590394,22,3,1772,3.781204284925174,2.9620633259783165,3,5,0.9973932502063357,COMPLETE,0.7632574886999157,0.8703540605546123
16,0.8667144170911149,0.8667144170911149,3,0.8203390895721981,249,1.8846407611827254,0.07181041061938051,22,7,1988,3.850393988002068,2.871676515331512,3,5,0.7905630696196198,COMPLETE,0.7904581322301387,0.8667144170911149
17,0.8653720996038483,0.8653720996038483,3,0.8341135730276489,185,3.5412551642657353,0.011367584021145391,19,4,115,4.921581693273167,3.830687869973444,3,5,0.912922227206912,COMPLETE,0.7522964069562553,0.8653720996038483
18,0.8802649264289757,0.8802649264289757,3,0.8774068757858394,165,0.7667841556773849,0.04781431127011223,25,7,1685,0.02945920550626413,1.343425851726925,3,5,0.7945350376819065,COMPLETE,0.804475982532751,0.8802649264289757
19,0.8716044142614601,0.8716044142614601,3,0.9924202803163198,243,1.4399313463510601,0.10205413577432924,24,1,1617,3.310947697854658,2.813499701060276,3,5,0.40479978557613033,COMPLETE,0.7996495058607217,0.8716044142614601
20,0.8721084465195246,0.8721084465195246,3,0.7708885762086756,250,0.41240498502151013,0.028701623454096055,15,12,1134,4.484049126164596,4.105239051517897,3,5,0.9976917568985805,COMPLETE,0.7904523864245767,0.8721084465195246
21,0.8789951188455009,0.8789951188455009,3,0.9287425301918272,275,0.05080764615927429,0.2891665190337455,20,6,940,4.323332144963168,4.933444661170709,3,5,0.8426764469915581,COMPLETE,0.8075404121657858,0.8789951188455009
22,0.8796300226372382,0.8796300226372382,3,0.8699368651047289,269,0.003337438746714272,0.14965165990267923,25,5,1307,4.04597552677691,3.3687393581042877,3,5,0.910459717143371,COMPLETE,0.8114935263924001,0.8796300226372382
23,0.8816461516694963,0.8816461516694963,3,0.9508763972138596,223,0.586944277601653,0.2906529028940675,28,7,1999,4.988096727471069,4.445322410168639,3,5,0.8563372020526581,COMPLETE,0.8027292576419214,0.8816461516694963
24,0.8722393180531975,0.8722393180531975,3,0.7989250385745381,228,0.8078643868512889,0.07482323496430447,27,8,1992,4.995001468823411,3.2513241930038532,3,5,0.7683172597057046,COMPLETE,0.7895771087106412,0.8722393180531975
25,0.8822810554612337,0.8822810554612337,3,0.8692847712457533,193,0.46961463044376894,0.13835801143284807,21,3,1818,3.5317120946845084,4.250379905589213,3,5,0.8805510586903882,COMPLETE,0.8053589213207692,0.8822810554612337
