LogP-R,Flexibility-R,HBA-R,HBD-R,TPSA-R,Charge-R,Atom_Stereo-R,LogP-P,Flexibility-P,HBA-P,HBD-P,TPSA-P,Charge-P,Atom_Stereo-P,HeavyAtom,Radius_Of_Gyration,Wiener_Index,Eccentric_Connectivity_Index,Atom_Count_C,Atom_Count_H,Atom_Count_O,Atom_Count_N,Atom_Count_S,Atom_Count_F,Atom_Count_Cl,Atom_Count_Br,Atom_Count_I,Atom_Count_P,Atom_Count_B,Atom_Count_Li,Bond_Count_Single,Bond_Count_Double,Bond_Count_Triple,Bond_Count_Aromatic,Total_Chiral_Centers,R_Isomers,S_Isomers,E_Isomers,Z_Isomers,Num_4_Rings_Aromatic,Num_4_Rings_NonAromatic,Num_4_Rings_Total,Num_5_Rings_Aromatic,Num_5_Rings_NonAromatic,Num_5_Rings_Total,Num_6_Rings_Aromatic,Num_6_Rings_NonAromatic,Num_6_Rings_Total,Num_8_Rings_Aromatic,Num_8_Rings_NonAromatic,Num_8_Rings_Total,Num_Aromatic_Rings,Num_NonAromatic_Rings,Num_Total_Rings
0.04907103,0.035089612,-0.04342532,0.3898179,0.18715392,0.020242391,0.030418621,-0.14582132,0.0024324371,0.09837239,0.09353601,-0.29243946,0.010277998,-0.0053811166,0.12247454,0.0988454,0.12569451,0.17404483,0.08147593,0.034101542,-0.0006169734,0.056742214,-0.053221397,-0.01786057,-0.0038177753,0.00060211984,0.0035088768,-0.00020846419,-0.0,-0.0,0.1337007,0.03382672,0.0060346313,0.03472061,0.40376866,0.22751802,0.038891576,-0.0075556445,0.0019650245,-0.0,0.05966478,0.016799813,0.020498259,0.13158152,0.07730412,-0.025474548,0.005962088,-0.042115364,-0.0,-0.00033526463,-0.0,0.006835523,0.12200324,-0.021210544
0.18042688,-0.03927395,0.014225079,0.15357609,-0.2339935,0.032190055,-0.035625804,0.05025101,-0.016041318,-0.033323962,0.06254053,0.24136667,0.016004767,-0.05706609,0.048812147,-0.1643014,-0.062261768,0.028563412,0.031924266,0.04161592,0.08850289,-0.11283899,-0.07966609,-0.028998666,0.0024204862,-7.956551e-06,0.0040163295,-2.9670453e-05,-0.0,-0.0,0.03994044,-0.0040889685,0.0076774177,0.015203014,0.18015602,0.17337462,0.13194618,-0.0052783717,0.0010590563,-0.0,0.016586104,0.006013476,0.007721401,-0.0068089757,-0.00029359304,-0.009134907,-0.08156963,-0.0302877,-0.0,-0.00016441672,-0.0,0.0049370457,-0.1397188,-0.0031869344
-0.25775066,-0.024595482,0.027541451,-0.07069727,0.16303554,0.018209511,0.06398503,0.0072616786,0.005422398,0.0644816,-0.029062968,0.22704682,0.010379556,0.042866614,0.080974944,0.27292138,0.05442145,0.0468547,0.10696444,-0.019651286,-0.1156084,-0.08263529,0.030077478,-0.02073335,0.01785162,-0.00027009996,0.004619416,0.00023955689,-0.0,-0.0,-0.10150086,-0.017065788,0.008893843,0.07344266,-0.21498536,-0.053207386,-0.02778542,-0.004947366,0.0012414799,-0.0,0.012624008,0.0033531755,0.018945614,-0.021214066,-0.02016593,-0.0030514637,-0.034219418,-0.012496208,-0.0,-0.00014384,-0.0,0.007932703,-0.070950784,0.013806704
-0.28705928,-0.19013673,-0.20603217,-0.73233855,-0.6335685,0.008154101,-0.032180022,-0.050425567,0.030016541,-0.086300865,-0.21492234,-1.0053657,0.005492675,-0.06815432,-0.02569147,-0.23022284,0.07842571,0.025560517,-0.04358917,-0.040175825,-0.13223624,0.04741832,0.018147213,-0.0064270324,-0.006622434,4.5620654e-05,0.0031239293,0.0044626785,-0.0,-0.0,0.016942678,-0.023600645,0.003467365,0.018033676,-0.18247911,-0.04011595,-0.0932526,-0.017200852,0.002472831,-0.0,0.022837447,0.0054257824,0.016073845,0.0072304728,0.01155456,0.025466863,-0.027458724,-0.027595937,-0.0,-0.00091020984,-0.0,0.018222617,0.029544523,-0.031402916
0.06691898,0.076389425,0.13619196,-0.04465228,0.20795682,0.02140371,0.027892862,-0.47342902,-0.017260924,0.022187619,-0.003944333,0.35711932,0.009690321,0.04058254,0.07208084,0.29913828,0.012451471,0.11029097,-0.027830778,0.013954252,0.040636502,0.124189965,0.04318957,-0.009167011,-0.010088329,1.1358377e-05,0.0041590137,5.4398668e-05,-0.0,-0.0,0.024180409,0.09261246,0.00739743,-0.0074338224,0.42608035,-0.07613567,0.03046308,-0.0066158003,0.0011730666,-0.0,0.025487246,0.007037029,0.013852973,0.0132743,0.059736814,-0.025453428,-0.022424387,-0.060936105,-0.0,-0.000140289,-0.0,0.006904969,-0.04463673,0.023435459
0.33693442,0.2720714,0.032605946,0.23005067,0.81250286,0.03987254,0.035069328,-0.04055677,-0.084320225,0.08854163,0.10508849,0.71459883,0.022010254,0.15981694,-0.13435762,0.21588127,-0.09556699,0.108775854,-0.041733216,0.030098256,0.074472725,0.12070553,-0.058779296,-0.015157308,0.011461356,0.00021676761,0.004437798,0.0012641348,-0.0,-0.0,-0.0008748239,0.021276053,0.009787272,-0.05276756,-0.22322145,-0.07128885,0.012128376,-0.004385619,0.000504607,-0.0,0.011561789,0.0029880395,0.024174765,0.03174719,0.009861594,-0.048729,0.058594774,0.026260678,-0.0,-0.00013244695,-0.0,-0.0036070785,0.13688868,0.047993373
-0.11411241,-0.07755557,-0.1398386,-0.11379192,-0.44957364,0.008268844,-0.07151883,0.049098223,-0.06701757,0.017905721,-0.03441524,-1.4370548,0.0047413297,0.031395197,-0.042791937,-0.074427485,0.03751429,-0.068481416,-0.05135199,-0.096123055,-0.07381049,-0.0029268926,-0.09581252,-0.016062997,-0.0024029326,6.381387e-05,0.0029445183,-0.0007479913,-0.0,-0.0,-0.027162865,0.046408515,0.0036152808,-0.037142526,0.17536631,-0.0113035105,0.1603267,-0.032624505,-0.10969851,-0.0,-0.31574193,-0.111268006,-0.06929415,-0.008391023,-0.009985753,-0.04663939,-0.01483697,-0.08692345,-0.0,-0.00083353056,-0.0,0.0065032667,-0.0646875,-0.030914795
-0.1641637,-0.028579056,-0.18454716,-0.89841974,-0.9289483,0.012090385,-0.2411973,-0.089320354,-0.03864764,0.0224663,-0.24889164,-1.5408847,0.005715323,-0.10926904,0.024000602,-0.038972273,0.028348394,-0.09376822,-0.005087591,-0.03751806,-0.097238176,-0.03745237,0.0103216,-0.017964564,-0.003703595,0.00019846545,0.0031367114,-0.00030357315,-0.0,-0.0,-0.024663623,0.026248477,0.0042678183,-0.02668587,0.23256338,0.30119714,0.027339289,-0.010729359,0.0007892152,-0.0,0.025338346,0.0093440935,-0.00037125667,-0.008717321,-0.006329668,0.01527209,0.057588667,0.053226817,-0.0,-0.0010675997,-0.0,0.001241467,-0.028220218,-0.004741815
0.2260987,0.20500387,0.08115316,0.17587571,0.84236383,0.048056122,0.15023114,0.18537547,0.04918918,-0.25281757,0.08201459,0.95230997,0.023575297,0.14079583,0.08261869,0.17872418,0.017274318,0.12723522,0.09123087,0.05465383,0.05454696,0.15069024,0.017159984,-0.01485401,0.01568291,-9.878806e-05,0.004882935,0.00077814277,-0.0,-0.0,0.051630657,0.033069402,0.011831817,0.046014346,0.43956572,-0.06191083,0.13677907,-0.0024824815,0.000842497,-0.0,0.011851152,0.0033338217,-0.10300175,0.009219329,-0.01329617,0.014854136,0.031110626,-0.0045454535,-0.0,-0.00014740153,-0.0,0.005320556,0.0055046603,-0.022889875
-0.011361063,0.4898189,0.10560767,0.29318556,0.93076736,0.04326712,0.03352099,0.20994936,0.16469017,0.07587251,0.14554003,0.87583953,0.02539049,0.03290993,0.13232072,0.098282844,0.06437249,0.07862218,0.06038169,0.08358285,0.16741318,0.29733858,-0.035574824,-0.021300595,0.09051891,0.0006277753,0.0048759715,0.0008078207,-0.0,-0.0,0.13318813,0.02735882,0.017907852,0.06276907,-0.20306174,-0.06548049,0.013709133,-0.0026832293,0.0006270115,-0.0,0.009186035,0.0027370553,0.007090759,-0.00612635,0.009434964,0.021139089,0.011599621,0.025826953,-0.0,-0.00013262381,-0.0,0.010294758,-0.013658772,-0.056964885
-0.06638509,-0.024373837,0.09022947,0.13066135,-0.24351382,0.029609166,0.0037708506,0.12611464,-0.021889523,0.010801037,0.044317063,-0.07997792,0.014964151,0.060986087,0.0006357313,-0.02631664,0.12719914,-0.03823871,-0.051037736,0.0893917,-0.061539594,-0.09823891,0.02420343,-0.035056714,-0.00064618717,-2.5681584e-06,0.003895737,-0.00018055891,-0.0,-0.0,0.04594721,-0.04202892,0.0076678726,0.009555491,0.40151677,-0.055410195,0.050797828,-0.0039916206,0.001013575,-0.0,0.020322744,0.0075631733,0.017923804,-0.012051421,-0.0072797453,0.00641749,-0.09273689,-0.04898468,-0.0,-0.00020412874,-0.0,0.0024970267,-0.13561012,-0.0282948
0.2599999,-0.06483723,0.036908705,0.02871796,0.29883456,0.04386983,0.09485262,0.2655351,-0.0127320895,0.07348869,-0.014798865,0.8963894,0.018761422,0.09590725,-0.043782003,0.3733941,-0.07140127,0.15155305,0.03348253,0.059679396,-0.0016465887,-0.17941214,0.038628228,-0.0153248515,0.089377195,-4.003169e-05,0.0041980036,0.0008228921,-0.0,-0.0,0.056559302,-0.036450073,0.010204902,0.058579855,0.5111789,0.19115315,0.13040788,-0.006482956,0.0007454507,-0.0,0.020985084,0.004717337,0.01507168,-0.009803388,-0.009844012,0.003009262,-0.022522142,0.037982214,-0.0,-0.00012565887,-0.0,0.039355397,-0.08939465,0.22114322
0.26681226,0.0672983,0.06634431,0.19086458,0.08727642,0.03268988,-0.09596381,0.13226146,-0.027260313,0.08792109,0.09478985,0.060543906,0.012442818,0.07441174,0.042009495,-0.106668785,0.113476254,0.08138819,0.07264874,0.07380093,-0.044560295,-0.03224014,0.011619337,-0.02592065,-0.007873289,0.00021566097,0.003495823,-0.00010940395,-0.0,-0.0,0.095676176,0.1553922,0.006357445,0.036930535,0.58197093,0.37925258,0.1233186,-0.0009190345,0.0014582055,-0.0,0.034059953,0.009006602,0.011806789,0.017339526,0.0061755734,-0.009760618,0.23380941,0.07371459,-0.0,-0.00013301124,-0.0,0.009810399,0.4387871,0.006122743
-0.049723286,0.03541646,0.14171152,-0.2682407,0.09689792,0.018686542,-0.016640073,0.06303775,-0.0003832057,0.042687938,-0.10926386,-0.30565807,0.008089843,-0.043650314,0.07107308,0.1836477,0.1648859,-0.05072033,0.00022156586,0.13794969,-0.043520894,0.20819703,0.056211878,0.19453208,-0.0073808576,0.0011703168,0.0034665961,-0.00048786608,-0.0,-0.0,0.09781568,0.023964508,0.005409858,0.035769425,0.37290055,0.24216704,0.0075743594,-0.0044090822,0.0011984515,-0.0,0.03361081,0.011090394,0.011408537,0.040109728,0.01780293,-0.015666982,0.103510894,0.050533723,-0.0,-0.00017417209,-0.0,0.007952197,0.23528844,0.024194814
0.174044,0.1595523,-0.0009946688,0.16743754,-0.30496302,0.01404045,0.01681291,-0.21511346,-0.012901941,0.033974815,0.105885975,0.14234352,0.0071664685,0.018186368,-0.03171762,0.31554058,0.108078554,0.11071086,-0.06053793,-0.23789866,0.0803789,0.09908233,0.03938948,-0.008090704,-0.011223968,-0.00023049506,0.0039436184,-0.00019835682,-0.0,-0.0,0.061468538,-0.0393257,0.0050947093,0.009043906,-0.325394,-0.06491789,-0.034190927,-0.006131343,0.0004717604,-0.0,0.014506661,0.0051027685,0.026955163,-0.0070758807,0.081716485,-0.029802471,-0.07447528,-0.045384638,-0.0,-0.00013187362,-0.0,0.02131423,-0.03909205,-0.002950826
0.13156551,-0.04417826,-0.11939018,-0.0590673,-0.30471873,0.012695078,-0.13749216,-0.0114474315,-0.054679,0.045443896,-0.042428635,-0.9048834,0.00726907,-0.16300076,-0.022900961,-0.12015081,-0.12551662,-0.0749043,0.015432092,-0.12020548,-0.026518578,0.16065362,-0.007004084,-0.019476157,-0.015440549,0.0007842803,0.0031534259,-0.0003040121,-0.0,-0.0,-0.031803176,0.08448444,0.0067077843,-0.018585071,-0.066271916,-0.03131731,0.063862,-0.0052618952,0.0012741386,-0.0,0.0042580366,0.0058478382,0.0023165445,0.017626047,-0.0009653044,-0.023897626,0.060997903,0.049176138,-0.0,-0.000980087,-0.0,-0.012982639,0.1479543,0.24281774
-0.55163205,-0.22605307,-0.32852376,-0.9123613,-0.992369,0.009193851,-0.28917062,-0.15487616,-0.083793156,-0.08320845,-0.23229864,-1.1844728,0.005012183,-0.21128318,-0.019744242,-0.058862068,-0.0062123146,-0.03879723,-0.010971621,-0.055022318,-0.1287258,-0.048647746,0.0025812718,-0.013600662,-0.005962165,0.00010624825,0.0027008255,-0.00012104245,-0.0,-0.0,-0.035320286,0.014036902,0.0031800584,-0.050034598,-0.09195026,0.001820347,-0.27420673,-0.014667049,0.0010040642,-0.0,0.01665797,0.0015768012,-0.0069448864,-0.01692066,-0.019258576,-0.0520247,0.066332735,0.033511315,-0.0,-0.002921025,-0.0,-0.006552773,-0.036409125,-0.010650938
-0.22593383,0.4158051,0.07149051,0.15142262,0.5161123,0.03587806,0.10037688,0.02958081,0.09656567,0.06271171,0.04890793,0.8878879,0.016340414,0.04825471,0.031756014,-0.109289974,-0.18122733,0.051152714,0.09372666,-0.19971909,0.047843874,-0.003246631,0.020174889,0.103934035,0.077777386,6.4278225e-05,0.004693323,0.00095818477,-0.0,-0.0,-0.111798674,0.027715817,-0.1354851,0.0033174905,0.55169743,-0.10740346,0.13588867,-0.005117187,0.0005528379,-0.0,0.010921073,0.003584419,0.023231292,-0.009586688,-0.014097381,0.012215858,-0.016411949,-0.005959576,-0.0,-0.00014345226,-0.0,0.020604795,0.021499356,-0.007939235
-0.0045693507,0.064664595,0.06709159,0.17337735,1.0384148,0.044484384,0.044865265,0.1448155,0.031113474,-0.037069798,0.07624714,0.9331171,0.02446613,-0.014032484,0.034710042,0.039803997,0.14470936,0.0035724388,0.09084131,0.082264945,0.16595545,0.05237582,0.002779044,-0.02122368,0.006092377,-5.9291924e-05,0.004187995,0.00084831764,-0.0,-0.0,0.13305904,0.071288936,0.019750003,0.03000562,-0.16380732,-0.06811141,0.0018466945,-0.0007843684,0.001767582,-0.0,0.008059172,0.0017306411,0.010474649,-0.0026174828,0.026654165,0.022123069,0.08550985,0.16794737,-0.0,-0.00017808282,-0.0,0.0128539,0.1251379,0.044324666
-0.25799707,-0.0076504573,-0.18065003,-0.09021301,-0.5419427,0.010121588,-0.057360727,0.010446967,0.025281424,0.03484279,-0.03502234,-1.2429835,0.0047056777,0.04585867,-0.029895917,-0.26875675,-0.07259059,-0.08892742,0.0039961883,-0.016712837,-0.069444574,-0.019043235,0.08416105,-0.01146691,-0.0059471624,6.8158406e-05,0.0028561577,-0.00013177701,-0.0,-0.0,-0.020387573,0.01716678,0.0028854148,-0.020753263,0.16577281,0.05826692,0.0482528,0.13831745,0.0045373705,-0.0,-0.25500014,-0.08965784,-0.009093386,-0.010243538,0.0020603628,-0.0391885,-0.009001565,-0.054330233,-0.0,-0.0018532223,-0.0,-0.004542467,-0.06342055,-0.014188008
0.13993728,0.15317164,0.074517354,-0.089933306,0.26042795,0.015575174,0.01820618,-0.07445782,0.052728206,0.07328606,-0.04727347,0.31194222,0.008268995,0.0070360648,-0.05345673,0.30974093,0.09724534,0.029874338,-0.006847606,0.038808726,0.09571208,0.0677551,0.038381185,-0.015527238,-0.01336962,-0.00030700283,0.0036858933,0.00027257955,-0.0,-0.0,0.14151624,0.030857887,0.010026729,-0.007882533,-0.26794785,-0.07131308,-0.0064128526,-0.0049205013,0.00085609657,-0.0,0.0083791865,0.0030075954,-0.021354359,-0.012227074,0.08004717,-0.015149591,-0.04508396,-0.03515637,-0.0,-0.00013212244,-0.0,0.015909238,-0.0036367294,-0.0010109267
0.1646402,-0.01341317,0.019653691,0.39211655,0.6752022,0.04241907,0.13485375,0.05648941,-0.046568517,0.0061173053,0.20289357,0.9446164,0.022688199,0.09249994,0.052884504,-0.08781491,0.053647388,-0.06957323,-0.043822076,0.037854858,0.12118839,0.11206022,0.015346709,-0.025977561,0.065638006,-2.5034242e-05,0.004270977,0.0005852407,-0.0,-0.0,0.063917875,-0.008596366,0.012209969,-0.0018204118,0.28126204,-0.067837805,0.11608099,-0.00396396,0.0011008568,-0.0,0.010317514,0.0027846245,0.01463787,0.026397748,0.013101505,0.019674312,-0.0056789313,-0.036910042,-0.0,-0.00014039682,-0.0,0.014096333,0.015589166,-0.047683388
-0.0008330094,-0.18425906,0.017005557,0.107642196,0.12254873,-1.6343781,0.028479282,0.149324,-0.0073482795,-0.27637345,0.04996234,0.41917676,-1.0556895,0.008182768,0.004620787,0.025151223,0.04438799,-0.08362125,0.050852995,0.03539455,0.10750325,0.079672694,0.010976499,-0.027013363,-0.017338326,5.0535527e-06,0.003829167,0.00039705215,-0.0,-0.0,0.025568541,0.016659817,0.0143097015,0.0592763,-0.16045521,-0.03979292,-0.0075031,-0.0049860277,0.00073156937,-0.0,0.0049071815,0.0023628862,0.010244594,-0.0004276013,0.00141188,0.004784091,-0.023753054,-0.040844675,-0.0,-0.00015031418,-0.0,0.0021156934,-0.054450702,-0.058301892
0.110276625,0.046827152,0.09887054,0.10133711,0.095155045,0.030979985,0.00026689566,0.14841284,0.005514022,-0.01676882,0.02538245,0.3331915,0.014592354,0.11673857,-0.0029374247,-0.0660697,0.040661406,-0.1149544,-0.072645195,0.018531261,-0.07464195,0.16592203,0.009788855,-0.030331438,0.032595728,-8.073861e-06,0.0037959071,0.00014386965,-0.0,-0.0,0.05124039,0.005316926,0.008971251,0.019897927,0.31397882,0.124209486,0.117146194,-0.0047021406,0.0011091685,-0.0,0.019605765,0.003232723,-0.05132712,0.031463485,0.06545074,0.01703937,0.017384764,-0.056034043,-0.0,-0.00014395271,-0.0,0.0019597465,-0.025466457,0.014535269
0.23475908,0.05323204,0.121409714,0.042268064,0.280161,0.032735284,-0.06943704,0.11626622,0.072760865,0.14817463,0.087509274,0.33527806,0.011795049,0.045895994,0.11625104,-0.017770566,0.2557825,0.06457872,0.11990853,0.08629486,-0.036299836,0.029348329,0.015146619,-0.032968815,-0.009950261,0.0006858425,0.0038047903,-0.00013029235,-0.0,-0.0,0.30539888,0.038640287,0.0061154044,0.047864687,0.62102866,0.3582821,0.05282665,-0.0017697278,0.0015657531,-0.0,0.034039352,0.010238468,0.008484099,0.021485187,0.010209748,-0.0013596815,0.25855127,0.08024976,-0.0,-0.00014632105,-0.0,0.01280064,0.44131923,0.020658756
-0.22939736,-0.07449977,-0.04131112,-0.7167483,-0.48419005,0.009654415,0.0633141,-0.21623956,-0.011162658,0.045826852,-0.26114964,-1.2266374,0.006003107,-0.017227648,-0.010521924,-0.029834276,-0.028453534,0.19036688,-0.0512719,0.025280543,-0.03695301,-0.0864023,0.013841109,-0.011819132,-0.011186406,3.22603e-05,0.003409508,-0.0011070513,-0.0,-0.0,0.00048570824,0.00068806857,0.004643357,0.03237447,-0.29036883,-0.0885134,-0.08441096,-0.016504258,-9.618532e-06,-0.0,0.022161713,0.0078039253,-0.004509461,-0.012835284,-0.028900787,0.013569146,-0.01841161,-0.049720712,-0.0,-0.00074898195,-0.0,0.0059322217,-0.0028448207,-0.0346536
0.23894642,0.044364884,0.046664156,0.16185807,0.3194736,0.0333586,-0.048673555,0.16135313,-0.0061840275,0.039756257,0.048793443,0.23469394,0.012189438,-0.07705769,0.121162705,-0.043583747,0.1450987,0.11229895,0.102214396,0.12486555,-0.029928388,-0.034749966,0.01220924,0.24763672,0.10760268,0.00042836188,0.0034260477,-0.00021668212,-0.0,-0.0,0.115284525,0.16602214,0.0071531977,0.039253023,0.4033273,0.19150758,0.05720251,-0.0012292002,0.00065633364,-0.0,0.024125457,0.0065268045,0.015431105,0.029099392,0.005303331,-0.006155,0.16749126,0.068597056,-0.0,-0.00012638111,-0.0,0.019874968,0.3709917,0.001749753
0.06607794,-0.048634395,-0.1041507,-0.014249958,-0.28385082,0.010572177,0.051415857,0.025095511,0.009149882,0.013788208,-0.04108718,-1.0029876,0.0073982035,-0.0073001212,0.08470699,-0.1108435,-0.01750151,0.23636006,-0.065867126,-0.010311768,0.048698083,0.14401388,0.03292139,-0.008015674,-0.008583126,8.4442305e-05,0.0039427816,0.013495319,-0.0,-0.0,-0.05707521,0.004945902,0.006237438,0.06455179,-0.25709262,-0.06469009,-0.049165674,-0.013395134,0.00071856484,-0.0,0.029964684,0.009138647,-0.0038100346,-0.016806867,0.053425346,0.012125689,-0.029808631,-0.032102365,-0.0,-0.0005637484,-0.0,0.018949077,-0.07987552,0.005959029
0.15936513,-0.10970565,0.040300876,-0.05817167,-0.47043929,0.024409536,-0.025105037,0.08465405,-0.006606668,0.03576609,-0.015684517,-0.055166524,0.011727787,-0.037369158,0.003934335,-0.035516623,0.23099154,0.14594004,0.026067792,0.0035982293,-0.06373106,-0.11757262,-0.054606795,-0.026847532,0.13857882,7.133791e-05,0.004024449,-6.35821e-05,-0.0,-0.0,-0.012167525,-0.02418218,0.0056893444,-0.0069567612,0.19876409,0.116699934,-0.11035399,-0.006880342,0.0015367095,-0.0,0.035583477,0.011354293,0.012838261,-0.012939603,-0.01268026,0.010803918,-0.08123035,-0.04053744,-0.0,-0.00020071174,-0.0,0.0007145391,-0.18895607,0.0036226003
-0.06837526,-0.11854545,0.040736176,0.17963964,-0.31880543,0.02461426,0.040825337,-0.07638105,-0.029190486,-0.008998986,0.052377965,0.05175864,0.013562827,-0.057492215,-0.024123877,-0.11922903,0.045699526,-0.10519782,-0.036000475,0.032471463,-0.18530148,-0.08065213,0.00078935927,-0.022386253,-0.019890113,1.1029651e-05,0.0041365,-0.0009059632,-0.0,-0.0,-0.02952414,-0.023758283,0.004498526,0.017638173,-0.2457067,-0.041624468,-0.044512134,-0.007318034,0.0013223607,-0.0,0.017715005,0.0039983285,0.013653513,-0.01496124,-0.013655125,0.022397185,-0.084109664,-0.030978845,-0.0,-0.00017891634,-0.0,0.005914937,-0.12855406,-0.080033205
0.10375586,0.09883384,0.08166311,0.27796972,1.0250642,0.050289806,0.08190508,0.20605633,0.108901486,-0.32519993,0.14254478,1.0717949,0.029459475,0.033129632,0.03377225,-0.21281709,0.068612374,0.11557974,0.023020858,0.078886285,0.15855028,-0.009303952,0.019467738,-0.014803726,0.024730174,-6.381798e-05,0.0047007557,0.000649006,-0.0,-0.0,0.01541535,0.020944512,0.012651826,-0.014894796,-0.15728149,-0.045345448,0.0011650274,-0.00019454528,0.0017091368,-0.0,0.0090892315,0.0026626438,0.01866529,0.0041759787,0.029924333,0.022751175,-0.024553364,-0.0023638739,-0.0,-0.00014504297,-0.0,0.0140028875,-0.04883125,-0.013177406
0.17954499,0.39980707,0.093666285,0.15025754,0.93606156,0.047045626,0.13144505,0.18841904,0.0021959993,-0.1829848,0.0871434,1.095297,0.022230437,0.116453364,0.057036187,0.003231593,0.014725308,0.16056773,0.19512373,0.055370048,0.07019713,0.17004369,0.015472794,-0.015360442,0.0138442125,0.0007028545,0.004986313,0.00074521656,-0.0,-0.0,0.08403538,0.030211564,0.012349461,0.043319985,0.4512363,-0.067895375,0.12613228,-0.0032826576,0.0007721272,-0.0,0.011110996,0.003347404,-0.09805816,-8.375003e-05,-0.01652044,0.011076018,0.019438416,0.04058889,-0.0,-0.00013490311,-0.0,0.009741318,0.04582738,0.00496692
0.029207816,-0.066713214,-0.061628986,0.13318667,-0.089182824,0.027043277,0.03420001,0.13565418,0.047075827,-0.012855689,0.068630934,0.24681059,0.013180898,-0.06658474,0.020265682,0.041375384,0.14295278,-0.020648586,0.0030978331,0.088929124,-0.13332535,-0.27049547,0.0060983943,-0.028300479,-0.01574973,4.48594e-05,0.003848987,0.00021797355,-0.0,-0.0,0.06358793,0.0026996972,0.019033993,0.0028687932,-0.446231,-0.100662634,-0.04521264,-0.0026889609,0.00048579328,-0.0,0.00923021,0.0022530905,0.019316124,0.013145815,0.005088729,-0.024940128,0.10599242,0.03560861,-0.0,-0.00012795768,-0.0,0.017415237,0.20289066,-0.0055584167
0.25355327,0.08587451,0.086636394,0.15945894,0.1921076,0.026414057,-0.0711514,0.19072081,0.023344036,0.0943561,0.047681123,0.19873919,0.0110002095,-0.012921686,0.0650909,-0.047699485,0.20466416,0.11047857,0.11127542,0.17545517,0.017829517,0.018988568,0.014322083,0.17278941,-0.009793777,0.00042922943,0.003605537,-0.00022418614,-0.0,-0.0,0.25906056,0.17578006,0.009212602,0.046057947,-0.28264877,-0.06566458,-0.008963179,-0.001503529,0.0007543891,-0.0,0.021219702,0.005647331,0.022434127,0.095744334,0.015448537,-0.010113644,0.18399681,0.059249997,-0.0,-0.0001226496,-0.0,0.014900464,0.4310598,0.01852231
0.29237697,0.061732747,0.044724945,0.005572111,0.3003007,0.024436602,-0.09395933,-0.0064262697,0.024406482,0.123549,0.014658052,0.1886988,0.010763356,0.05116437,0.061334725,0.04953616,0.10781262,0.10108194,0.07349832,0.083578184,-0.0513437,-0.012124365,0.008426956,0.16797645,-0.010407556,0.0006972598,0.0036782473,-0.00028000082,-0.0,-0.0,0.10431368,0.049447786,0.008986767,0.041401777,-0.41506797,-0.105089284,-0.04844776,-0.00208688,0.0010724927,-0.0,0.02463057,0.0068780873,0.017930316,0.020883165,0.003259299,-0.02325646,0.2747191,0.05233382,-0.0,-0.000119931356,-0.0,0.016416494,0.4422263,0.02162921
0.19990398,0.24269903,0.09526464,0.1851503,0.008287386,0.026592452,-0.17248462,0.14606749,0.011808205,0.005377448,0.07699944,0.57786155,0.013687018,0.11767055,0.052296136,0.07492683,0.051065758,-0.0568069,-0.05033876,0.038848147,-0.09796549,0.11147975,0.015200895,-0.017603472,0.0023093135,0.00092076516,0.003914132,-0.00012742571,-0.0,-0.0,0.0012135194,0.027104255,0.022507276,0.017671086,-0.19201568,-0.062786885,0.03377271,-0.0036812138,0.00088401727,-0.0,0.013336068,0.003563927,-0.046084315,-0.018568859,0.01541454,0.009526409,0.03539351,0.091671206,-0.0,-0.00017394777,-0.0,0.013297648,0.19409041,0.32743934
-0.11540714,-0.06408959,-0.14729178,-0.059442125,-0.43796557,0.010680254,0.01254116,-0.0045754933,-0.024985136,0.026216375,-0.0013972834,-1.1113158,0.0049843253,0.044407353,-0.071633525,-0.3354165,0.072991565,-0.077152885,-0.09395927,0.055790775,-0.039022777,-0.029895049,0.03623358,-0.012801399,-0.01137509,4.4283377e-05,0.0029084275,-0.0001018036,-0.0,-0.0,-0.031124746,0.072078615,0.003574658,-0.01249998,0.20177998,-0.015974376,-0.059211925,-0.02392321,-0.07656201,-0.0,-0.3110823,-0.092973776,-0.019480763,-0.016041763,0.003804275,-0.031944662,-0.023367684,-0.08001064,-0.0,-0.0008287297,-0.0,-0.0009171728,-0.049889155,-0.025716439
0.058919758,0.070250355,0.06678044,0.14158896,0.6348223,0.039673083,0.050401207,0.16508429,0.029668596,0.03531157,0.08422588,1.1468812,0.022715477,0.13384336,0.07140688,-0.059660207,0.036460325,0.06356046,0.05625169,0.04781686,0.123780526,-0.05794115,0.020416673,-0.020293802,0.0060047056,-6.396497e-05,0.004510991,0.00044153014,-0.0,-0.0,0.0501067,0.085978724,0.01326117,0.015347265,0.38723773,-0.07781908,0.112261586,-0.0036876886,0.0011872129,-0.0,0.010551849,0.003165573,0.012344427,-0.0049645687,-0.008894945,-0.018372763,-0.03585463,0.043716915,-0.0,-0.00014580396,-0.0,-0.011012306,-0.11291321,-0.035676055
