SIDECHAINS_Br,SIDECHAINS_C,SIDECHAINS_C#C,SIDECHAINS_C#N,SIDECHAINS_C=C,SIDECHAINS_C=CC,SIDECHAINS_C=C\C,SIDECHAINS_C=N,SIDECHAINS_C=O,SIDECHAINS_CBr,SIDECHAINS_CC,SIDECHAINS_CC(C)C,SIDECHAINS_CC(C)N,SIDECHAINS_CC(C)O,SIDECHAINS_CC(F)F,SIDECHAINS_CC=C,SIDECHAINS_CC=O,SIDECHAINS_CCC,SIDECHAINS_CCN,SIDECHAINS_CCO,SIDECHAINS_CCS,SIDECHAINS_CCl,SIDECHAINS_CF,SIDECHAINS_CN,SIDECHAINS_CNC,SIDECHAINS_CNS,SIDECHAINS_CO,SIDECHAINS_CP,SIDECHAINS_CS,SIDECHAINS_CS(=O)=O,SIDECHAINS_C_N+_,SIDECHAINS_C_N+_(C)C,SIDECHAINS_C_S+_,SIDECHAINS_C_S+__O-_,SIDECHAINS_C\C=C,SIDECHAINS_C\C=N,SIDECHAINS_Cl,SIDECHAINS_ClC(Cl)Cl,SIDECHAINS_ClCCl,SIDECHAINS_F,SIDECHAINS_FC(F)F,SIDECHAINS_FCF,SIDECHAINS_I,SIDECHAINS_N,SIDECHAINS_N=CN,SIDECHAINS_N=N,SIDECHAINS_N=O,SIDECHAINS_N=_N+_,SIDECHAINS_NC=O,SIDECHAINS_NC=S,SIDECHAINS_NCN,SIDECHAINS_NN,SIDECHAINS_NO,SIDECHAINS_NS,SIDECHAINS_NS(=O)=O,SIDECHAINS_O,SIDECHAINS_O=CO,SIDECHAINS_O=CS,SIDECHAINS_O=P,SIDECHAINS_O=P(O)O,SIDECHAINS_O=S,SIDECHAINS_O=S(=O)O,SIDECHAINS_O=S=O,SIDECHAINS_O=_N+__O-_,SIDECHAINS_OP,SIDECHAINS_OS,SIDECHAINS_S,SIDECHAINS__N+_=O,SIDECHAINS__N+_O,SIDECHAINS__N-_,SIDECHAINS__N-_=_N+_,SIDECHAINS__O-_
0.00019915219,0.044632126,0.0008984066,0.00032407115,-0.00022308555,-0.0,-0.0,0.0048518935,0.010407967,-0.0,-0.039848026,0.001662132,-0.0,-0.0,-0.0,-0.0,0.003534804,-0.22774981,-0.0010488072,-0.015847083,-0.0,0.0027247786,-0.0,0.030407045,-0.00054985104,-0.0,-0.013213396,-0.0,0.0068571614,6.240185e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002184295,-0.0013234647,-0.0,-0.025370648,-0.0005158713,-0.0,0.0015071514,-0.014676751,-0.0,-0.0,-0.0,-0.0,-0.003444655,-0.0,-0.0,-3.818501e-05,-0.0,-1.7592392e-06,0.00051243854,-0.1380309,0.069855064,-0.0,-0.0,-0.0,-0.0,-6.350646e-05,-0.00010926361,-0.0004008048,-0.0,-0.0,0.009264661,-0.0,-0.0,-0.0,-0.0,0.00014669276
-0.008042959,0.024272358,0.0029832039,0.0011941363,0.003021049,-0.0,-0.0,0.007053045,0.015126605,-0.0,-0.002532305,0.0014938412,-0.0,-0.0,-0.0,-0.0,0.008361982,0.013375718,0.0020740428,-0.006771062,-0.0,0.0039308774,-0.0,-0.045576196,0.004179915,-0.0,-0.037269015,-0.0,0.010625238,7.004685e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.056598388,-0.0011081779,-0.0,-0.0219031,-0.00036646385,-0.0,0.0015425109,-0.0034425226,-0.0,-0.0,-0.0,-0.0,0.0033056082,-0.0,-0.0,-9.904166e-06,-0.0,-0.0001399792,0.0004065548,0.111630574,0.088699326,-0.0,-0.0,-0.0,-0.0,-5.4228574e-05,0.009095174,-0.0008681835,-0.0,-0.0,0.010556071,-0.0,-0.0,-0.0,-0.0,0.00021434095
0.00012398939,0.009699262,0.00089798257,0.00026212074,0.0016694004,-0.0,-0.0,0.0057435445,0.002525145,-0.0,-0.0064798878,0.0005417951,-0.0,-0.0,-0.0,-0.0,0.04355791,0.009237542,0.0010125954,-0.009429501,-0.0,0.0011157902,-0.0,-0.0076230513,0.00021126714,-0.0,0.023552993,-0.0,0.0071936804,5.2754956e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11381932,-0.0011122613,-0.0,0.451005,0.0007071001,-0.0,0.0012809224,-0.009391458,-0.0,-0.0,-0.0,-0.0,0.0026655954,-0.0,-0.0,-9.848714e-06,-0.0,-0.0001150092,0.00038765345,-0.06486573,0.05925444,-0.0,-0.0,-0.0,-0.0,-3.6650883e-05,0.0007192735,-0.0003818278,-0.0,-0.0,0.006238888,-0.0,-0.0,-0.0,-0.0,9.950793e-05
0.00034792066,-0.0128355045,0.001456784,0.00077776314,0.002933628,-0.0,-0.0,0.006718956,0.021576745,-0.0,0.004010219,0.0013247526,-0.0,-0.0,-0.0,-0.0,0.003131538,0.007882063,-9.444901e-05,-0.0083639175,-0.0,0.0013897953,-0.0,-0.07184476,0.0043921554,-0.0,-0.01265455,-0.0,0.007214042,4.4792258e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.019210605,-0.0011929057,-0.0,-0.015645638,-0.0006190117,-0.0,0.0016423342,-0.010476804,-0.0,-0.0,-0.0,-0.0,0.0028901745,-0.0,-0.0,-4.6192377e-05,-0.0,-0.00018465004,0.0005267662,0.21911807,0.08289111,-0.0,-0.0,-0.0,-0.0,-6.69762e-05,0.00037351807,-0.00031290003,-0.0,-0.0,0.009323644,-0.0,-0.0,-0.0,-0.0,0.00016988785
0.00034033632,-0.015504926,0.0005356047,0.0010245964,0.0007180548,-0.0,-0.0,0.0063932426,-0.071500175,-0.0,0.028463267,0.0012911262,-0.0,-0.0,-0.0,-0.0,0.0012503711,0.003310729,-0.00054895965,-0.01508054,-0.0,0.0016117153,-0.0,0.19241822,-0.029265912,-0.0,-0.013351604,-0.0,0.00798322,0.00012474065,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12885724,-0.0012771531,-0.0,-0.026322482,-0.00046650777,-0.0,0.0014953783,0.014427945,-0.0,-0.0,-0.0,-0.0,-0.0016038058,-0.0,-0.0,-4.658966e-05,-0.0,-0.00014095944,0.0013236266,0.08247654,0.07471443,-0.0,-0.0,-0.0,-0.0,-5.5890065e-05,0.0003825905,0.0008389409,-0.0,-0.0,0.0065167276,-0.0,-0.0,-0.0,-0.0,3.521637e-05
0.00036284482,0.14677335,0.0007030165,0.00062746566,0.00090608996,-0.0,-0.0,0.0058321683,0.014837072,-0.0,-0.03017631,0.0014282609,-0.0,-0.0,-0.0,-0.0,0.00314645,0.009590229,-0.00087548845,-0.011587472,-0.0,0.0014594957,-0.0,0.03378627,0.0007164936,-0.0,0.003817547,-0.0,0.011878518,3.903515e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.020416642,-0.0012569752,-0.0,-0.014225083,-0.00029365526,-0.0,0.0017169795,0.13265009,-0.0,-0.0,-0.0,-0.0,-0.0019808002,-0.0,-0.0,-0.00025587957,-0.0,-0.00022335662,0.0019404404,0.1739182,0.09938848,-0.0,-0.0,-0.0,-0.0,-5.433315e-05,0.00035525195,9.840545e-05,-0.0,-0.0,0.011625697,-0.0,-0.0,-0.0,-0.0,8.337927e-05
0.0003603637,0.004576199,0.0034521972,0.0012339047,0.0023712707,-0.0,-0.0,0.006716928,0.021873772,-0.0,0.008128593,0.0014151055,-0.0,-0.0,-0.0,-0.0,0.005353755,0.01749874,0.0024424721,-0.007003101,-0.0,0.003238404,-0.0,0.10563253,0.0025970836,-0.0,0.053721637,-0.0,0.010635762,5.0229857e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.009441225,-0.0011010878,-0.0,-0.021079428,-0.0004986565,-0.0,0.0017286887,-0.00035732513,-0.0,-0.0,-0.0,-0.0,0.005433396,-0.0,-0.0,-2.0766041e-05,-0.0,-0.0002537625,0.00028183288,0.22547615,0.10190067,-0.0,-0.0,-0.0,-0.0,-6.580837e-05,0.006272398,-0.0003206396,-0.0,-0.0,0.009833059,-0.0,-0.0,-0.0,-0.0,0.00020724064
0.0004889878,-0.008969091,0.0036748527,0.00093840726,0.0012229717,-0.0,-0.0,0.006307904,0.017995726,-0.0,0.032703266,0.0011321283,-0.0,-0.0,-0.0,-0.0,0.0076020663,0.01449339,0.0021343292,-0.008635819,-0.0,0.003944336,-0.0,0.10693314,0.0016866042,-0.0,0.019007264,-0.0,0.011174603,0.00017654552,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.016864307,-0.0010950395,-0.0,-0.014727672,-0.00017302454,-0.0,0.0017154298,0.0021035818,-0.0,-0.0,-0.0,-0.0,0.0008309334,-0.0,-0.0,-1.3910111e-05,-0.0,-0.00021948406,0.00039849902,0.109793656,0.09577516,-0.0,-0.0,-0.0,-0.0,-5.2119984e-05,0.0045187096,0.0011631623,-0.0,-0.0,0.009668322,-0.0,-0.0,-0.0,-0.0,0.00031483607
0.0001991675,-0.012276058,0.0022443417,0.0010693665,0.0019607467,-0.0,-0.0,0.0070359404,0.025281992,-0.0,0.03010781,0.0016367696,-0.0,-0.0,-0.0,-0.0,0.0060307137,0.012338731,0.0043189223,-0.007209167,-0.0,0.00340877,-0.0,0.15997301,0.002182701,-0.0,0.06514693,-0.0,0.008982736,4.1636704e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008486135,-0.0009395739,-0.0,-0.026301214,-0.0003825823,-0.0,0.0016405564,-0.0023210228,-0.0,-0.0,-0.0,-0.0,0.004430667,-0.0,-0.0,-1.2236551e-05,-0.0,-0.00020285053,0.0003091739,-0.056971036,0.10221361,-0.0,-0.0,-0.0,-0.0,-7.099763e-05,0.005631301,-0.0005331852,-0.0,-0.0,0.010400716,-0.0,-0.0,-0.0,-0.0,0.00021804459
0.00012525417,-0.0041744094,0.0003567285,0.00025675353,0.0016260664,-0.0,-0.0,-0.0049006827,-0.08060445,-0.0,-0.010388917,0.00024214975,-0.0,-0.0,-0.0,-0.0,-0.0131701175,0.0027982544,-0.0106084235,-0.029135125,-0.0,0.00046886157,-0.0,-0.04244407,-0.0034776048,-0.0,0.011633453,-0.0,0.0018850792,6.914878e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013017463,-0.0013414156,-0.0,-0.030927397,-0.00054338545,-0.0,0.000596754,-0.02256221,-0.0,-0.0,-0.0,-0.0,-0.0016392255,-0.0,-0.0,-9.146358e-06,-0.0,-9.096227e-05,0.00019484632,-0.031613074,-0.36644852,-0.0,-0.0,-0.0,-0.0,-0.0003294687,-0.00069681596,-0.0012909918,-0.0,-0.0,0.004791077,-0.0,-0.0,-0.0,-0.0,4.0510102e-05
