trial_number,value_for_optimization,fold_metrics
0,0.9040070096430298,"[np.float64(0.9079491387425896), np.float64(0.9041930641426863), np.float64(0.9104712108490446), np.float64(0.8890733531791466), np.float64(0.9079141541358167), np.float64(0.902854107828919), np.float64(0.8978385873851868), np.float64(0.9142209246113528), np.float64(0.9015151515151515), np.float64(0.904040404040404)]"
1,0.8884948349998728,"[np.float64(0.8890351881535761), np.float64(0.8764629926468718), np.float64(0.9041803424674961), np.float64(0.8701435004961453), np.float64(0.8940379869221179), np.float64(0.8864495076711701), np.float64(0.8801872630587997), np.float64(0.8927849019158842), np.float64(0.8964646464646464), np.float64(0.8952020202020201)]"
2,0.90501838282065,"[np.float64(0.9155121746431569), np.float64(0.9067087754115462), np.float64(0.9104775716866398), np.float64(0.881497595603389), np.float64(0.9142272854489479), np.float64(0.9079077932982216), np.float64(0.8928071648474671), np.float64(0.9079141541358167), np.float64(0.9090909090909092), np.float64(0.904040404040404)]"
3,0.9069110500470703,"[np.float64(0.9092149454240135), np.float64(0.9041898837238888), np.float64(0.9155217158995497), np.float64(0.88778528356614), np.float64(0.9129742004427143), np.float64(0.915477190036384), np.float64(0.8991012136478131), np.float64(0.9091895020736331), np.float64(0.9078282828282829), np.float64(0.9078282828282829)]"
4,0.9021178408772869,"[np.float64(0.9142495483805307), np.float64(0.8915763427728163), np.float64(0.9016550899422435), np.float64(0.8953642215606952), np.float64(0.9066642495483805), np.float64(0.905382540772969), np.float64(0.8902755514846195), np.float64(0.9091926824924306), np.float64(0.904040404040404), np.float64(0.9027777777777778)]"
