number,values_0,value,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_subsample,state
0,0.9040070096430298,0.9040070096430298,0.8383451750681792,213,3.221845467681227,0.012314513780069258,12,6,1326,0.5074114416551673,1.1418982715097887,0.8918348462219104,COMPLETE
1,0.8884948349998728,0.8884948349998728,0.6349356596376204,333,3.9513222533190184,0.054658526495079594,24,10,1891,3.1776108557751814,4.321301621990441,0.5625514620086065,COMPLETE
2,0.90501838282065,0.90501838282065,0.9437411755090714,66,0.4048850943093024,0.09677370533935042,12,6,3263,4.462572032427305,2.738714489072583,0.8808562301091373,COMPLETE
3,0.9069110500470703,0.9069110500470703,0.663469921784815,343,0.4037293656031843,0.07305392383615784,11,6,2077,4.587036577689455,4.148192744671383,0.7703407340454583,COMPLETE
4,0.9021178408772869,0.9021178408772869,0.9394858008421633,90,0.647900012310969,0.006907817744997213,26,5,436,0.4501583736010717,0.2914364486518539,0.9186981997057361,COMPLETE
