LogP,Flexibility,HBA,HBD,TPSA,Charge,Atom_Stereo,HeavyAtom,Radius_Of_Gyration,Wiener_Index,Eccentric_Connectivity_Index,Atom_Count_C,Atom_Count_H,Atom_Count_O,Atom_Count_N,Atom_Count_S,Atom_Count_F,Atom_Count_Cl,Atom_Count_Br,Atom_Count_I,Atom_Count_P,Atom_Count_B,Atom_Count_Li,Bond_Count_Single,Bond_Count_Double,Bond_Count_Triple,Bond_Count_Aromatic,Total_Chiral_Centers,R_Isomers,S_Isomers,E_Isomers,Z_Isomers,Num_4_Rings_Aromatic,Num_4_Rings_NonAromatic,Num_4_Rings_Total,Num_5_Rings_Aromatic,Num_5_Rings_NonAromatic,Num_5_Rings_Total,Num_6_Rings_Aromatic,Num_6_Rings_NonAromatic,Num_6_Rings_Total,Num_8_Rings_Aromatic,Num_8_Rings_NonAromatic,Num_8_Rings_Total,Num_Aromatic_Rings,Num_NonAromatic_Rings,Num_Total_Rings
-0.31502584,-0.3121287,-0.010237603,0.39480287,0.61459327,0.041945152,0.08623248,-0.32076094,-0.25949135,-0.2818039,-0.031674583,-0.1601926,0.036985707,-0.0048147645,-0.09932092,0.0008083709,-0.025347546,-0.027897831,-0.00071614375,0.0061089383,0.00021401873,-0.0,-0.0,-0.1821247,-0.06578178,0.009835975,0.023668915,-0.13114305,-0.098743245,-0.041093525,-0.011747737,0.00076644344,-0.0,0.0116433455,0.0029240989,0.043245006,-0.08345082,0.008048153,0.024345536,-0.08857797,-0.018856112,-0.0,-0.00031880755,-2.30928e-05,0.021233749,-0.1010565,-0.23031762
0.22271164,0.11749251,0.07759872,0.49381393,1.3564198,0.06498612,0.12648225,0.12972327,-0.111597806,0.03373861,0.08018136,0.07013027,0.11759431,0.12700683,0.34094024,0.027746962,-0.023768047,0.16839068,-0.001834281,0.004323505,0.00034286542,-0.0,-0.0,0.10278546,0.00995806,0.014696584,0.0005639963,0.36168703,0.4097648,0.10058337,-0.008967773,0.0013966819,-0.0,0.014238639,0.0043884893,0.06777876,-0.062537484,0.026675275,0.028114911,-0.12782958,-0.0011753554,-0.0,-0.0002412124,-3.3231576e-05,0.0516264,-0.12014878,0.029402655
0.11742839,-0.17159858,0.06482489,0.1454811,0.3634362,0.041761514,-0.047518976,0.119391836,-0.04129491,0.14228478,0.08168839,0.045926545,0.14721283,-0.061986722,-0.1538331,0.001448967,0.2758787,0.015928956,0.0003404059,0.0021689131,0.0013440422,-0.0,-0.0,0.090786114,-0.11830915,0.012540471,0.030992568,-0.2393838,-0.15078707,-0.008787584,-0.007178468,0.001324984,-0.0,0.01756481,0.0044884696,0.054683518,0.24606968,0.04251138,-0.024054661,0.18475756,0.07247279,-0.0,-0.00030115835,-1.6272857e-05,-0.0028419509,0.19501054,-0.09876388
0.3058343,-0.13198848,0.11807788,0.6931909,1.0689508,0.05429319,0.08987202,0.089667715,-0.18400228,0.2701383,0.11300671,0.08588713,0.07245845,0.20550802,0.39479038,0.00048912555,-0.014665346,-0.012450516,-0.000232066,0.00442306,2.351361e-05,-0.0,-0.0,0.061998982,0.11165019,0.021475673,-0.048444174,-0.17932728,-0.1107828,0.025588019,-0.008203981,0.0010300814,-0.0,0.011545325,0.002743941,0.07051321,0.12096549,-0.043849558,-0.0010900277,-0.19106069,0.13295512,-0.0,-0.0002608656,-3.3231576e-05,-0.050292872,0.01566929,-0.010740965
-0.15716182,-0.003252356,-0.033106986,-0.11915644,0.33210427,0.037706293,0.18594392,-0.030163152,-0.101924054,0.015421272,0.078588635,0.03317752,0.062211808,0.0362973,-0.024753366,0.021167872,-0.032327883,0.30262837,9.950857e-05,0.00522493,-3.0059982e-06,-0.0,-0.0,-0.10299071,-0.065238506,0.01393978,0.03785241,-0.18774766,-0.08828534,-0.042178497,-0.013393447,0.001970522,-0.0,0.0094428845,0.006888662,0.025560476,-0.0039636684,-0.004536311,0.049669314,-0.10567829,-0.00769083,-0.0,-0.0003808263,-3.3507244e-05,0.0007247416,-0.02720604,-0.05931822
0.030573042,0.17706119,-0.3629946,-0.11668081,0.99579954,0.038150195,-0.015271867,-0.108625375,0.5321132,0.4170072,0.29119137,-0.07644859,0.14104857,0.17610544,-0.029571533,0.06221131,-0.017486764,-0.029678257,-0.00082199165,0.005148425,0.00041512368,-0.0,-0.0,0.060060516,0.06344611,0.013618168,0.013119129,-0.27242288,-0.09593436,-0.011449696,-0.009604792,0.0014469338,-0.0,0.011741119,0.006751281,0.034804568,0.17127891,0.05386633,0.046244286,-0.0036846537,-0.0037220742,-0.0,-0.00022407448,-3.3231576e-05,0.005555884,0.02328713,0.032884784
0.4617131,-0.12294056,-0.047482084,0.48541898,1.8063636,0.06975209,0.17706028,-0.002617207,-0.0967632,0.5028993,0.14617908,-0.044184037,0.12827238,0.22081007,-0.0010220318,0.0039416146,-0.024115043,0.016306449,9.836073e-05,0.0039649825,0.00020313583,-0.0,-0.0,0.047854617,0.04657726,0.020810062,0.012751869,0.35846648,0.30799824,0.032271743,-0.008827866,0.0018455703,-0.0,0.012845417,0.00448913,0.058511063,0.032163505,-0.03890506,0.04704345,-0.1805197,-0.037094165,-0.0,-0.00033563716,-3.327244e-05,0.01356931,0.08696413,0.019048898
0.16367075,-0.11847452,0.03917056,0.5062409,1.4611794,0.065592594,0.15500993,0.058935963,-0.14508665,0.064489946,0.26155767,0.06925324,0.1276147,0.17716447,0.14298838,0.0045355796,-0.023662947,0.03437341,0.00039863045,0.004806571,0.00022918668,-0.0,-0.0,0.09220234,0.010184274,0.018897621,0.05064852,0.4132593,-0.09238684,0.3925048,-0.010199614,0.0009147679,-0.0,0.01392637,0.0043767807,0.053910464,-0.010144269,0.008568829,0.047124546,0.15370375,-0.0062928097,-0.0,-0.0002879685,-3.3507244e-05,0.021134265,0.1044167,0.059573468
0.21167214,-0.027547887,0.0208335,0.72670954,1.3811531,0.06349934,0.11714404,0.1724349,0.1671772,0.5581382,0.008610045,0.014122287,0.058669962,0.2881811,0.36764777,-0.015555956,-0.026153509,0.02158509,0.00024442357,0.0041651903,0.0006079275,-0.0,-0.0,-0.013030811,0.025927776,0.016740639,0.008147915,0.3541587,0.30780637,0.054835267,-0.006395669,0.0023694902,-0.0,0.013980683,0.00407273,0.041439842,0.025961079,0.037378658,0.049086716,-0.13239583,0.008707431,-0.0,-0.00036348694,-3.3231576e-05,0.056440283,-0.0783772,0.06860801
-0.25581297,0.06423192,-0.26394784,-0.083454706,-1.5046551,0.007355334,-0.18621923,-0.045180164,-0.35310832,-0.24737449,-0.2276094,0.018531214,0.016429864,-0.04120586,0.0054679457,0.19148493,-0.02056227,-0.011579397,0.00016213556,0.001468592,-0.00020465044,-0.0,-0.0,0.008984118,-0.0011617917,0.0019961079,-0.0040377444,0.25713575,0.019524146,0.009738302,-0.030120334,0.0031860187,-0.0,-0.273172,-0.0518224,0.00845845,0.054514382,0.0030187252,0.0191715,-0.09787563,-0.04742721,-0.0,-0.0033231478,-2.0939382e-05,0.0016683035,0.09010865,-0.15767442
0.17919408,-0.046419665,0.1297691,0.44363365,0.938224,0.05522955,0.17043109,0.027403858,-0.26083848,0.198873,-0.0739767,0.10654868,0.16544104,0.27732408,0.22974367,-0.009253484,0.28337497,0.008640089,0.00022021018,0.0032001825,-8.601321e-06,-0.0,-0.0,0.06746273,0.037292335,0.02176966,0.047976017,-0.097342,-0.03478956,-0.0058940602,-0.0109628355,0.001052397,-0.0,0.012699235,0.0033580738,0.04204866,0.16953006,-0.0021848103,0.023123287,0.14406723,0.12810567,-0.0,-0.00032469537,-3.3231576e-05,0.07351654,0.05134844,0.11648529
0.29502767,0.08408942,0.2039112,0.4142612,0.63500524,0.042906236,-0.010053369,0.07238609,-0.07270228,0.01864857,0.17358275,0.10062838,0.0013869302,0.17926665,0.23126593,0.009285087,0.21514508,0.2563085,4.5487926e-05,0.005299405,0.00018317836,-0.0,-0.0,0.020328395,0.09216719,-0.25631237,0.059693053,-0.17623124,-0.10632672,0.041692186,-0.011018959,0.00092961814,-0.0,0.01257409,0.0030695973,0.064130396,-0.014247753,0.00609499,0.034135453,-0.025807114,0.008583353,-0.0,-0.00027132622,-3.3231576e-05,0.08789796,0.024051907,0.11559727
