SIDECHAINS_Br,SIDECHAINS_C,SIDECHAINS_C#C,SIDECHAINS_C#N,SIDECHAINS_C=C,SIDECHAINS_C=C\C,SIDECHAINS_C=N,SIDECHAINS_C=O,SIDECHAINS_CBr,SIDECHAINS_CC,SIDECHAINS_CC(C)C,SIDECHAINS_CC(C)N,SIDECHAINS_CC(C)O,SIDECHAINS_CC(F)F,SIDECHAINS_CC=C,SIDECHAINS_CC=O,SIDECHAINS_CCC,SIDECHAINS_CCN,SIDECHAINS_CCO,SIDECHAINS_CCS,SIDECHAINS_CCl,SIDECHAINS_CF,SIDECHAINS_CN,SIDECHAINS_CNC,SIDECHAINS_CNS,SIDECHAINS_CO,SIDECHAINS_CS,SIDECHAINS_CS(=O)=O,SIDECHAINS_C_N+_,SIDECHAINS_C_N+_(C)C,SIDECHAINS_C_S+_,SIDECHAINS_C_S+__O-_,SIDECHAINS_Cl,SIDECHAINS_ClC(Cl)Cl,SIDECHAINS_ClCCl,SIDECHAINS_F,SIDECHAINS_FC(F)F,SIDECHAINS_I,SIDECHAINS_N,SIDECHAINS_N=CN,SIDECHAINS_N=O,SIDECHAINS_N=_N+_,SIDECHAINS_NC=O,SIDECHAINS_NC=S,SIDECHAINS_NCN,SIDECHAINS_NN,SIDECHAINS_NO,SIDECHAINS_NS,SIDECHAINS_NS(=O)=O,SIDECHAINS_O,SIDECHAINS_O=CO,SIDECHAINS_O=CS,SIDECHAINS_O=P(O)O,SIDECHAINS_O=S,SIDECHAINS_O=S(=O)O,SIDECHAINS_O=S=O,SIDECHAINS_O=_N+__O-_,SIDECHAINS_OP,SIDECHAINS_OS,SIDECHAINS_S,SIDECHAINS__N+_=O,SIDECHAINS__N+_O,SIDECHAINS__N-_,SIDECHAINS__N-_=_N+_,SIDECHAINS__O-_
0.0001692283,0.022981888,0.0007481356,0.0006316664,-0.0031763804,-0.0,0.0023394884,0.001303309,-0.0,-0.07414288,0.00014640187,-0.0,-0.0,-0.0,-0.0,0.004375708,-0.13067545,-0.0019698092,-0.014524953,-0.0,0.0071681077,-0.0,0.0053845667,-0.0035332106,-0.0,0.07035694,0.00373583,0.0003443303,-0.0,-0.0,-0.0,-0.0,-0.0017564696,-0.0,-0.0,-0.0331861,-0.0,-0.0,-0.014432572,-0.0,-0.0,-0.0,-0.003078672,-0.0,-0.0,-0.0,-0.0,-0.00011991014,0.0015608498,-0.13574877,0.07325793,-0.0,-0.0,-0.0,-0.0,0.0012430517,0.0010583372,-0.0,-0.0,0.0032566052,-0.0,-0.0,-0.0,-0.0,-0.0
-0.042121295,0.024651974,0.003395537,0.0011590994,-0.0012347344,-0.0,0.0019958073,0.011833074,-0.0,0.020061946,0.00015041424,-0.0,-0.0,-0.0,-0.0,0.0006373036,0.012637047,0.0016666161,-0.0080684265,-0.0,0.0064134677,-0.0,-0.033197675,-0.000412845,-0.0,-0.062126115,0.0039504315,0.0022504292,-0.0,-0.0,-0.0,-0.0,0.03418437,-0.0,-0.0,-0.03659544,-0.0,-0.0,0.0027194843,-0.0,-0.0,-0.0,-0.00044673987,-0.0,-0.0,-0.0,-0.0,-0.00012765346,0.0009963553,0.09212941,0.09453826,-0.0,-0.0,-0.0,-0.0,0.01924935,0.00070899917,-0.0,-0.0,0.005139393,-0.0,-0.0,-0.0,-0.0,-0.0
0.00016826885,0.0042859386,0.00402646,0.0007809184,-3.1263306e-05,-0.0,0.0016254736,0.0010554944,-0.0,-0.08580938,8.405789e-05,-0.0,-0.0,-0.0,-0.0,0.03242449,0.021544693,-0.0020093247,-0.007342837,-0.0,0.00073155575,-0.0,-0.018629653,0.00027756888,-0.0,0.008096648,0.0019681223,0.0005659765,-0.0,-0.0,-0.0,-0.0,0.07536414,-0.0,-0.0,0.63947076,-0.0,-0.0,-0.010754434,-0.0,-0.0,-0.0,0.0021622293,-0.0,-0.0,-0.0,-0.0,-0.00011705399,0.00046029262,-0.04385512,0.056441244,-0.0,-0.0,-0.0,-0.0,0.0030292752,0.000114210125,-0.0,-0.0,0.0031266783,-0.0,-0.0,-0.0,-0.0,-0.0
0.00043760616,-0.0037742201,0.0027336134,0.0032565738,-0.004368292,-0.0,0.0017137541,0.005241765,-0.0,0.010373814,0.00039775117,-0.0,-0.0,-0.0,-0.0,-0.0026722208,0.022564886,-0.0029836614,-0.007978838,-0.0,0.0039323578,-0.0,-0.034986686,0.006478399,-0.0,-0.00038407836,0.0068918252,0.0005659765,-0.0,-0.0,-0.0,-0.0,-0.013833197,-0.0,-0.0,-0.011915552,-0.0,-0.0,-0.020488469,-0.0,-0.0,-0.0,0.001340131,-0.0,-0.0,-0.0,-0.0,-0.00011705399,0.0011860202,0.24011622,0.07574635,-0.0,-0.0,-0.0,-0.0,0.002571389,0.0009508716,-0.0,-0.0,0.0070178183,-0.0,-0.0,-0.0,-0.0,-0.0
0.00045234684,-0.032259323,0.00074426853,0.0021832737,-0.0014976371,-0.0,0.0024645312,-0.018542752,-0.0,0.047311608,8.517047e-05,-0.0,-0.0,-0.0,-0.0,-0.0010599709,0.0057488107,-0.0021880574,-0.012173252,-0.0,0.001699257,-0.0,0.20729212,0.07387348,-0.0,-0.031031147,0.006388598,0.0002930088,-0.0,-0.0,-0.0,-0.0,0.030409537,-0.0,-0.0,-0.042072568,-0.0,-0.0,0.11121142,-0.0,-0.0,-0.0,-0.0020699685,-0.0,-0.0,-0.0,-0.0,-7.77094e-05,0.0009383181,0.07165949,0.05787822,-0.0,-0.0,-0.0,-0.0,0.0018107626,0.0006255735,-0.0,-0.0,0.0057909964,-0.0,-0.0,-0.0,-0.0,-0.0
0.0013133626,0.074460365,0.001061833,0.0020958711,-0.0012305664,-0.0,0.0021200092,0.010620517,-0.0,-0.0868599,0.00014640187,-0.0,-0.0,-0.0,-0.0,0.0027597174,0.015385207,-0.0013121112,-0.011184674,-0.0,0.0032582271,-0.0,0.03416943,-0.00341288,-0.0,-0.02019431,0.0047710706,0.0005659765,-0.0,-0.0,-0.0,-0.0,-0.006111208,-0.0,-0.0,-0.01989603,-0.0,-0.0,0.11226202,-0.0,-0.0,-0.0,-0.0024812757,-0.0,-0.0,-0.0,-0.0,-0.0002468616,0.0016804902,0.23336846,0.12160239,-0.0,-0.0,-0.0,-0.0,0.0033333641,0.0009794224,-0.0,-0.0,0.00678228,-0.0,-0.0,-0.0,-0.0,-0.0
0.0013133626,-0.00788039,0.0027129813,0.00084071094,-0.0027218321,-0.0,0.001779055,0.014323869,-0.0,-0.010810378,0.00015041424,-0.0,-0.0,-0.0,-0.0,-0.00016168086,0.020869508,-0.00013488001,-0.009963256,-0.0,0.006331372,-0.0,0.08954516,-0.003234972,-0.0,0.0655603,0.0046796836,0.0008218022,-0.0,-0.0,-0.0,-0.0,-0.00936978,-0.0,-0.0,-0.03153013,-0.0,-0.0,-0.006506372,-0.0,-0.0,-0.0,-0.00080223766,-0.0,-0.0,-0.0,-0.0,-7.8239325e-05,0.00087671494,0.15484041,0.103053905,-0.0,-0.0,-0.0,-0.0,0.012697299,0.00024289972,-0.0,-0.0,0.0051080706,-0.0,-0.0,-0.0,-0.0,-0.0
0.0013133626,-0.0012257649,0.004878523,0.00084408553,-0.0020700365,-0.0,0.0019832319,-0.0044301082,-0.0,0.04305743,0.00039775117,-0.0,-0.0,-0.0,-0.0,0.005112919,0.019726966,0.0039462917,-0.011284736,-0.0,0.0073567224,-0.0,0.104623936,-0.0025334079,-0.0,0.015608985,0.005270168,0.0022504292,-0.0,-0.0,-0.0,-0.0,0.003231429,-0.0,-0.0,-0.022860603,-0.0,-0.0,0.008706848,-0.0,-0.0,-0.0,-0.00013815577,-0.0,-0.0,-0.0,-0.0,-0.00011991014,0.0019298866,0.15347894,0.12440043,-0.0,-0.0,-0.0,-0.0,0.010520287,0.0010289837,-0.0,-0.0,0.0056535457,-0.0,-0.0,-0.0,-0.0,-0.0
0.0002844608,-0.05148655,0.003391624,0.00094200054,-0.0014145982,-0.0,0.0016040916,0.013371689,-0.0,0.028482378,0.00039775117,-0.0,-0.0,-0.0,-0.0,-0.00050109625,0.019190826,-0.0013590127,-0.011378761,-0.0,0.0063337605,-0.0,0.15600094,0.0017357215,-0.0,0.081463054,0.0043964437,0.0022504292,-0.0,-0.0,-0.0,-0.0,-0.006217843,-0.0,-0.0,-0.03848043,-0.0,-0.0,-0.0007648307,-0.0,-0.0,-0.0,-0.0045377,-0.0,-0.0,-0.0,-0.0,-7.8239325e-05,0.0013595097,-0.066805765,0.104669586,-0.0,-0.0,-0.0,-0.0,0.015956197,0.0011534184,-0.0,-0.0,0.0059441766,-0.0,-0.0,-0.0,-0.0,-0.0
7.848461e-05,0.010914798,0.0012256237,0.00019173205,-0.00095064525,-0.0,0.0021105437,-0.034461305,-0.0,-0.016044803,8.400087e-05,-0.0,-0.0,-0.0,-0.0,-0.008912318,0.013405483,-0.017297484,-0.023480073,-0.0,0.00090062246,-0.0,-0.08148349,-0.0043187276,-0.0,-0.0017724168,0.0017316828,0.00052063836,-0.0,-0.0,-0.0,-0.0,-0.0052543064,-0.0,-0.0,-0.03810424,-0.0,-0.0,-0.016239665,-0.0,-0.0,-0.0,-0.0007625368,-0.0,-0.0,-0.0,-0.0,-5.683101e-05,0.0009279961,-0.035938866,-0.32662773,-0.0,-0.0,-0.0,-0.0,0.0014878435,-0.001057541,-0.0,-0.0,0.0019172016,-0.0,-0.0,-0.0,-0.0,-0.0
