number,values_0,value,params_brics_min_freq,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_rings_min_freq,params_side_min_freq,params_subsample,state,user_attrs_cv_recall,user_attrs_val_metric
84,0.843859649122807,0.843859649122807,3,0.8105249751839764,179,0.5177620339483923,0.009190028247791776,13,1,1862,1.7519651011786976,2.1574155219808038,3,5,0.860094979476374,COMPLETE,0.8071056462115989,0.843859649122807
85,0.8421052631578947,0.8421052631578947,3,0.8322164728653902,184,0.502001768219762,0.013286284226080455,10,1,1904,1.5190197509641097,2.2517793622513027,3,5,0.8646698994361149,COMPLETE,0.809298628667739,0.8421052631578947
86,0.8175438596491228,0.8175438596491228,3,0.8741325753874035,182,3.5502344728070123,0.013593961619495328,10,1,1868,1.7365564664617001,2.3684968272269376,3,5,0.8604564934078645,COMPLETE,0.7882536581628744,0.8175438596491228
87,0.8315789473684211,0.8315789473684211,3,0.8276625756883127,207,0.5217895648905938,0.020819205569424896,13,1,1595,1.5290838548420806,2.2368416108167453,3,5,0.8231288786833445,COMPLETE,0.8097372251589674,0.8315789473684211
88,0.8333333333333334,0.8333333333333334,3,0.8067816719924144,167,0.7146077025728341,0.00931010225441436,8,1,1697,1.4031084390988782,2.4843349318485597,3,5,0.7738615685620722,COMPLETE,0.8079790086570137,0.8333333333333334
89,0.8456140350877193,0.8456140350877193,3,0.8496774726228004,183,0.9792497710323627,0.01058750480835633,11,1,1942,0.9602683881684853,1.7879243895698422,3,5,0.8850075771544543,COMPLETE,0.8084214356852831,0.8456140350877193
90,0.8385964912280702,0.8385964912280702,3,0.9162172230232986,152,0.9563672754247317,0.010747780177310894,11,1,1899,0.5849406905360239,1.5780109926028565,3,5,0.8347830215632207,COMPLETE,0.8088581169079905,0.8385964912280702
91,0.8403508771929824,0.8403508771929824,3,0.8527090100463064,187,0.8268042931404445,0.017098514589491128,12,1,1953,1.7835969819630906,1.7484938966995256,3,5,0.8766291683043858,COMPLETE,0.8018463188539032,0.8403508771929824
92,0.8368421052631579,0.8368421052631579,3,0.8245246244018709,168,0.4785927151404479,0.013152158736454606,10,2,1995,1.0788509988936734,1.4300582947409763,3,5,0.8849321610625376,COMPLETE,0.8057898567379146,0.8368421052631579
93,0.8473684210526315,0.8473684210526315,3,0.8717771766118462,196,0.6845353766425,0.008586717955426612,13,1,1864,0.7844621604155781,2.024519614022732,3,5,0.8628479306891844,COMPLETE,0.8057917720064353,0.8473684210526315
94,0.8456140350877193,0.8456140350877193,3,0.8899941814276738,193,1.2940163474316697,0.00899310723093348,13,1,1836,0.9198268390688843,1.9784392317839883,3,5,0.8611517797001933,COMPLETE,0.8035968742817742,0.8456140350877193
95,0.8473684210526315,0.8473684210526315,3,0.9632435886551527,198,1.3561923759222958,0.008577198829078843,13,1,1856,0.885458333655669,2.1208461093960875,3,5,0.8022083933619697,COMPLETE,0.8040354707730023,0.8473684210526315
96,0.8368421052631579,0.8368421052631579,3,0.9580449681240243,194,1.4091873635621028,0.00855164173922938,13,1,1852,0.8933461584330518,1.9437859572663279,3,5,0.8109071285353516,COMPLETE,0.8057917720064353,0.8368421052631579
97,0.8228070175438597,0.8228070175438597,3,0.8927002458987956,177,1.5418660603948031,0.02646361414816116,12,12,1934,0.43515855910673923,2.1057287667023075,3,5,0.7943240092241003,COMPLETE,0.7979046962384126,0.8228070175438597
98,0.8456140350877193,0.8456140350877193,3,0.9938827326147954,199,1.264418331610078,0.015390929832686022,13,2,1966,0.07943752478324984,1.990268495569263,3,5,0.8588519004614477,COMPLETE,0.8049107484869378,0.8456140350877193
99,0.8350877192982457,0.8350877192982457,3,0.9994941870332134,204,1.830633259348808,0.03436104168077477,14,2,1775,0.12152777434173734,1.788707602343672,3,5,0.8416275705686218,COMPLETE,0.8027177660307976,0.8350877192982457
100,0.843859649122807,0.843859649122807,3,0.9397519978434974,198,1.287225382633164,0.015022005369345788,12,1,878,0.7743670807603359,1.994663663815318,3,5,0.8246748810708067,COMPLETE,0.8084252662223245,0.843859649122807
101,0.843859649122807,0.843859649122807,3,0.9425870515023401,190,1.3077176132994202,0.015480042714728286,12,1,583,0.7062619775042169,2.0209552079955744,3,5,0.8567833848617494,COMPLETE,0.8036007048188157,0.843859649122807
102,0.8298245614035088,0.8298245614035088,3,0.9536838673942747,198,1.250391270209016,0.01875967376498754,11,1,904,0.7728445157974532,2.0191370730905343,3,5,0.825953366384178,COMPLETE,0.8035930437447331,0.8298245614035088
103,0.8245614035087719,0.8245614035087719,3,0.9317924681061477,193,1.6390824591915776,0.015046284432086913,12,11,840,0.5178739726987099,1.286121530079609,3,5,0.857051088654493,COMPLETE,0.798347123266682,0.8245614035087719
104,0.8456140350877193,0.8456140350877193,3,0.9372173952118079,178,1.3114606175248376,0.0114550417314462,13,1,597,0.2684749333208429,1.6473745022827084,3,5,0.7631522677240585,COMPLETE,0.8035987895502948,0.8456140350877193
105,0.8421052631578947,0.8421052631578947,3,0.9741000272747988,178,1.1453295078525192,0.011035250617497721,14,2,777,0.24159554446013062,1.6254397573446406,3,5,0.7726071377177152,COMPLETE,0.8027196812993183,0.8421052631578947
106,0.8350877192982457,0.8350877192982457,3,0.8821399335991134,171,1.4897386082803648,0.009522725777190329,11,1,712,0.10391464133626913,1.7191848160174714,3,5,0.7512770510488737,COMPLETE,0.8044740672642303,0.8350877192982457
107,0.8192982456140351,0.8192982456140351,3,0.9109834893300819,210,2.1951134617079093,0.012044359762891102,9,2,638,0.8769236558479729,1.487216410500288,3,5,0.7105875686662627,COMPLETE,0.7930763042978626,0.8192982456140351
108,0.8456140350877193,0.8456140350877193,3,0.8647937387538821,162,1.0139704231669109,0.010355421524794385,13,1,578,0.46093785267890364,1.8767499986491145,3,5,0.7939573920618136,COMPLETE,0.8027235118363596,0.8456140350877193
109,0.8385964912280702,0.8385964912280702,3,0.869787613099039,146,1.0056464776041358,0.006493325320706238,14,1,525,0.38464766512339466,1.8764228878584284,3,5,0.7547538191487863,COMPLETE,0.7987742281467862,0.8385964912280702
110,0.8298245614035088,0.8298245614035088,3,0.9817844164079054,185,1.415219652228881,0.010205454707285783,13,2,452,0.25179302098804496,2.3222754156307093,3,5,0.7298767096194395,COMPLETE,0.7952712020225235,0.8298245614035088
111,0.843859649122807,0.843859649122807,3,0.968719232035258,163,1.163292243008072,0.007982820842820697,13,1,613,0.6176655898005728,1.944130551404827,3,5,0.7937588281192905,COMPLETE,0.8036007048188155,0.843859649122807
112,0.8385964912280702,0.8385964912280702,3,0.9291122000100738,178,1.7246985252549252,0.012139888061723664,12,1,580,0.4872385512461923,1.3000590350391126,3,5,0.814774607016359,COMPLETE,0.8036007048188155,0.8385964912280702
113,0.8421052631578947,0.8421052631578947,3,0.8603680785513421,197,1.0463688142616783,0.01410919978198079,14,2,1049,0.06030274712618765,2.084395867229911,3,5,0.7830862966532508,COMPLETE,0.8049164942924998,0.8421052631578947
114,0.8403508771929824,0.8403508771929824,3,0.9035305204731464,161,1.28380693313405,0.01864894418626876,11,1,790,0.18287887235992417,1.7946859459640985,3,5,0.8037332646032739,COMPLETE,0.8027158507622769,0.8403508771929824
115,0.8421052631578947,0.8421052631578947,3,0.9958578282636914,202,1.1212504171005442,0.010982017708850222,15,1,888,1.0108111568241545,1.5426200286206673,3,5,0.8433034871593439,COMPLETE,0.8049126637554584,0.8421052631578947
116,0.8350877192982457,0.8350877192982457,3,0.9293213229059704,223,0.926490965943116,0.01641130242620271,9,2,743,0.6796595392949394,2.4108373180934404,3,5,0.8334493466278251,COMPLETE,0.807544242702827,0.8350877192982457
117,0.8280701754385965,0.8280701754385965,3,0.8423364197241576,190,1.9937651000528769,0.02433740893948349,13,1,698,0.3661391158013504,1.6684974161937693,3,5,0.8907528350450247,COMPLETE,0.7983394621925994,0.8280701754385965
118,0.8368421052631579,0.8368421052631579,3,0.8901849162194589,234,1.5743124931075907,0.008969942673641493,14,2,1840,0.7978691224823742,2.2118299184766816,3,5,0.8207278900306368,COMPLETE,0.8018444035853826,0.8368421052631579
119,0.8456140350877193,0.8456140350877193,3,0.9480992948031097,212,1.20325132688241,0.021304161894875648,12,1,477,1.10333828364731,1.970461386471783,3,5,0.8684666478509669,COMPLETE,0.8000900176204704,0.8456140350877193
