number,values_0,value,params_brics_min_freq,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_reg_alpha,params_reg_lambda,params_rings_min_freq,params_side_min_freq,params_subsample,state,user_attrs_cv_recall,user_attrs_val_metric
24,0.8817575693265423,0.8817575693265423,5,0.7730779608022726,52,1.291852449107178,0.1625557910751287,23,2,1607,2.9886080642125785,1.236161539963974,5,5,0.8267062003954683,COMPLETE,0.7957078832452311,0.8817575693265423
25,0.8720695387662705,0.8720695387662705,5,0.774445789398938,25,1.41748724196943,0.1665752193596065,24,2,1275,2.7602305027968748,1.3224374599959248,5,5,0.952331783026762,COMPLETE,0.7939592430858806,0.8720695387662705
26,0.8777642190152801,0.8777642190152801,5,0.6690720161886476,98,1.1674389901688924,0.129928179143613,11,2,1569,2.166759603266554,1.3096414646390182,5,5,0.8273911190800113,COMPLETE,0.7992166551750556,0.8777642190152801
27,0.8762521222410866,0.8762521222410866,5,0.7609370545720279,68,0.5135013694765646,0.060792099803274886,18,5,1525,3.8768927818015646,0.468765766732659,5,5,0.7950576429660206,COMPLETE,0.796596567838811,0.8762521222410866
28,0.87175473967176,0.87175473967176,5,0.6641898118616428,117,1.7931574255348428,0.2310623738280131,22,7,1276,2.9199445632234107,1.1662836841013084,5,5,0.7764416774676337,COMPLETE,0.7834367578334482,0.87175473967176
29,0.8731359649122807,0.8731359649122807,5,0.6628088462553933,15,2.6109414842701426,0.12533732714404577,28,4,1810,2.013679927915129,0.5035316012677094,5,5,0.6052658028617676,COMPLETE,0.7807975178119972,0.8731359649122807
30,0.8716238681380871,0.8716238681380871,5,0.9360177847001622,44,0.6857825169561977,0.061996385356821934,3,2,1021,1.3415749260774374,2.262058456430943,5,5,0.6837506378002937,COMPLETE,0.7943978395771086,0.8716238681380871
31,0.8890368562535371,0.8890368562535371,5,0.8593895467823088,50,0.26687996893030386,0.1216543864749594,21,4,1774,3.2969767545508715,0.2521638960419713,5,5,0.8567519801081551,COMPLETE,0.8031582777905463,0.8890368562535371
32,0.8663412563667232,0.8663412563667232,5,0.8057334071848005,55,1.1022601031964916,0.14405325816334777,23,6,1553,3.5058173700894617,0.36740122518570467,5,5,0.9590299408810818,COMPLETE,0.7930820501034245,0.8663412563667232
33,0.8797414402942841,0.8797414402942841,5,0.8330635575781153,85,0.6999666216383462,0.2286888191471012,23,4,1842,3.7311758484384367,1.1209724668161611,5,5,0.8463080104947518,COMPLETE,0.8053550907837279,0.8797414402942841
34,0.8753749292586304,0.8753749292586304,5,0.7722479955382435,107,0.3551764321682973,0.10594107507184654,17,5,1960,2.7500122451971314,0.6080576724637214,5,5,0.7102579681986341,COMPLETE,0.8071133072856813,0.8753749292586304
35,0.8782487973967177,0.8782487973967177,5,0.9257665900785463,36,0.9551564925157888,0.07029091985846458,21,3,1588,3.2365951562955964,0.24665651421281623,5,5,0.9245725031331147,COMPLETE,0.8009691258714472,0.8782487973967177
36,0.8708580928126768,0.8708580928126768,5,0.981759375185785,28,1.5582420989732655,0.1892642289376009,16,1,1772,4.54301995644764,1.6777842621619978,5,5,0.7733198873920322,COMPLETE,0.7917624300926991,0.8708580928126768
37,0.8669761601584607,0.8669761601584607,5,0.8824661926203713,93,3.0199916370287725,0.006582122021439355,24,7,1283,4.178257805667765,0.9840870618687503,5,5,0.6905115444861435,COMPLETE,0.7702712020225236,0.8669761601584607
38,0.8725010611205433,0.8725010611205433,5,0.8116395877127057,60,3.231211544603963,0.11842048503568109,19,2,1108,4.93262764092842,2.556384239276324,5,5,0.8943490786900233,COMPLETE,0.7751034245001149,0.8725010611205433
39,0.8723701895868704,0.8723701895868704,5,0.6899574449107773,72,1.2200851153496979,0.030681084083284786,15,10,1891,3.49115199793945,4.229018498170053,5,5,0.6103306478179072,COMPLETE,0.7825538190454302,0.8723701895868704
