SIDECHAINS_Br,SIDECHAINS_C,SIDECHAINS_C#C,SIDECHAINS_C#N,SIDECHAINS_C=C,SIDECHAINS_C=CC,SIDECHAINS_C=C\C,SIDECHAINS_C=N,SIDECHAINS_C=O,SIDECHAINS_CBr,SIDECHAINS_CC,SIDECHAINS_CC(C)C,SIDECHAINS_CC(C)N,SIDECHAINS_CC(C)O,SIDECHAINS_CC(F)F,SIDECHAINS_CC=C,SIDECHAINS_CC=O,SIDECHAINS_CCC,SIDECHAINS_CCN,SIDECHAINS_CCO,SIDECHAINS_CCS,SIDECHAINS_CCl,SIDECHAINS_CF,SIDECHAINS_CN,SIDECHAINS_CNC,SIDECHAINS_CNS,SIDECHAINS_CO,SIDECHAINS_CP,SIDECHAINS_CS,SIDECHAINS_CS(=O)=O,SIDECHAINS_C_N+_,SIDECHAINS_C_N+_(C)C,SIDECHAINS_C_S+_,SIDECHAINS_C_S+__O-_,SIDECHAINS_C\C=C,SIDECHAINS_C\C=N,SIDECHAINS_Cl,SIDECHAINS_ClC(Cl)Cl,SIDECHAINS_ClCCl,SIDECHAINS_F,SIDECHAINS_FC(F)F,SIDECHAINS_FCF,SIDECHAINS_I,SIDECHAINS_N,SIDECHAINS_N=CN,SIDECHAINS_N=N,SIDECHAINS_N=O,SIDECHAINS_N=_N+_,SIDECHAINS_NC=O,SIDECHAINS_NC=S,SIDECHAINS_NCN,SIDECHAINS_NN,SIDECHAINS_NO,SIDECHAINS_NS,SIDECHAINS_NS(=O)=O,SIDECHAINS_O,SIDECHAINS_O=CO,SIDECHAINS_O=CS,SIDECHAINS_O=P,SIDECHAINS_O=P(O)O,SIDECHAINS_O=S,SIDECHAINS_O=S(=O)O,SIDECHAINS_O=S=O,SIDECHAINS_O=_N+__O-_,SIDECHAINS_OP,SIDECHAINS_OS,SIDECHAINS_S,SIDECHAINS__N+_=O,SIDECHAINS__N+_O,SIDECHAINS__N-_,SIDECHAINS__N-_=_N+_,SIDECHAINS__O-_
-0.0,0.053670436,0.00060446106,-0.0,-0.00046748598,-0.0,-0.0,0.0015162843,0.0139362365,-0.0,-0.095839106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0019002319,-0.17176273,-0.00066864595,-0.015713975,-0.0,-0.0,-0.0,0.0955077,0.0011917275,-0.0,0.0004701526,-0.0,0.005495963,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0018504492,-0.0,-0.0,-0.035040807,-0.0,-0.0,-0.0,-0.017434515,-0.0,-0.0,-0.0,-0.0,-0.0023950965,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14558762,0.07065642,-0.0,-0.0,-0.0,-0.0,-0.0,0.000105835556,0.00013413955,-0.0,-0.0,0.0016308615,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.016104916,0.0014911941,-0.0,-6.618918e-05,-0.0,-0.0,0.00154835,0.025874747,-0.0,-0.035845507,-0.0,-0.0,-0.0,-0.0,-0.0,0.0032195817,0.017613962,-0.00056614325,-0.009877205,-0.0,-0.0,-0.0,-0.08009121,0.003029873,-0.0,-0.087542474,-0.0,0.0076873107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009201426,-0.0,-0.0,-0.03457269,-0.0,-0.0,-0.0,-0.0021025008,-0.0,-0.0,-0.0,-0.0,-0.0010149062,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13234447,0.083626956,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006627912,0.00031608756,-0.0,-0.0,0.002065399,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.028849272,0.0015332577,-0.0,2.228011e-05,-0.0,-0.0,0.0013897353,0.012561375,-0.0,-0.028058654,-0.0,-0.0,-0.0,-0.0,-0.0,0.12414783,0.008111489,-0.00044107513,-0.009286034,-0.0,-0.0,-0.0,-0.008437899,0.0023025877,-0.0,0.013311641,-0.0,0.0060520656,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04289986,-0.0,-0.0,0.65016663,-0.0,-0.0,-0.0,-0.018161893,-0.0,-0.0,-0.0,-0.0,-0.0021603373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05617119,0.06180394,-0.0,-0.0,-0.0,-0.0,-0.0,0.00017293786,5.1163937e-05,-0.0,-0.0,0.0016898395,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0023728863,0.0015485034,-0.0,-0.0005022311,-0.0,-0.0,0.0012468761,0.026831541,-0.0,-0.023660285,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0044767074,0.0067839143,-0.00075637444,-0.010952924,-0.0,-0.0,-0.0,-0.09785507,0.0018882514,-0.0,-0.035578713,-0.0,0.0070902724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.017925635,-0.0,-0.0,-0.029265208,-0.0,-0.0,-0.0,-0.025456544,-0.0,-0.0,-0.0,-0.0,-0.00070210383,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2893004,0.07908595,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010040318,0.00015174726,-0.0,-0.0,0.00230792,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.018682508,0.00051966816,-0.0,-0.00041612453,-0.0,-0.0,0.0014468308,-0.09021056,-0.0,0.045344967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007263928,0.0057103494,-0.0012726407,-0.017470261,-0.0,-0.0,-0.0,0.23663959,-0.019855648,-0.0,-0.048210174,-0.0,0.0054662833,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.024749443,-0.0,-0.0,-0.045534797,-0.0,-0.0,-0.0,0.047807746,-0.0,-0.0,-0.0,-0.0,-0.0013969778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15226458,0.07415679,-0.0,-0.0,-0.0,-0.0,-0.0,8.506756e-05,0.00031608756,-0.0,-0.0,0.0016200349,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.13930641,0.0008159997,-0.0,-0.00010140696,-0.0,-0.0,0.0012672272,0.023880282,-0.0,-0.06038565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0020645992,0.008946414,-0.00078649225,-0.012951327,-0.0,-0.0,-0.0,-0.013763091,0.0013876033,-0.0,-0.02698046,-0.0,0.007541868,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0050859554,-0.0,-0.0,-0.017678324,-0.0,-0.0,-0.0,0.14119263,-0.0,-0.0,-0.0,-0.0,-0.0005960814,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2501699,0.1013089,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010040318,0.00031608756,-0.0,-0.0,0.0020735115,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0059994245,0.0015496258,-0.0,-0.00013056432,-0.0,-0.0,0.0016051733,0.030479543,-0.0,0.019905027,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0019632054,0.02040177,-0.00075637444,-0.012362933,-0.0,-0.0,-0.0,0.19959973,0.003445901,-0.0,0.07304154,-0.0,0.008012205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0005226522,-0.0,-0.0,-0.038805608,-0.0,-0.0,-0.0,-0.0055067125,-0.0,-0.0,-0.0,-0.0,-0.0018785261,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.28155863,0.106819384,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006627912,0.00013413955,-0.0,-0.0,0.002371675,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.008763531,0.0015508439,-0.0,-0.00048441222,-0.0,-0.0,0.0015653232,0.02875783,-0.0,0.07460153,-0.0,-0.0,-0.0,-0.0,-0.0,0.0035146505,0.015866451,-0.00056614325,-0.011744799,-0.0,-0.0,-0.0,0.18660702,0.0038819998,-0.0,0.02694262,-0.0,0.008115036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.019283516,-0.0,-0.0,-0.02115661,-0.0,-0.0,-0.0,0.007892248,-0.0,-0.0,-0.0,-0.0,-0.0018500835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09798902,0.10319796,-0.0,-0.0,-0.0,-0.0,-0.0,0.00046655154,0.00013413955,-0.0,-0.0,0.0020540948,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.041436628,0.0011631486,-0.0,0.0002588258,-0.0,-0.0,0.0015544714,0.03069064,-0.0,0.09338346,-0.0,-0.0,-0.0,-0.0,-0.0,0.0025807174,0.017736236,-0.00075637444,-0.01143932,-0.0,-0.0,-0.0,0.28379676,0.003753242,-0.0,0.10537044,-0.0,0.009367083,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006755509,-0.0,-0.0,-0.03687404,-0.0,-0.0,-0.0,-0.0018757482,-0.0,-0.0,-0.0,-0.0,-0.003265266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.049557015,0.10057787,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006627912,0.00031608756,-0.0,-0.0,0.0023031891,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.00786258,0.00020823325,-0.0,0.00044397535,-0.0,-0.0,0.0015325393,-0.09410767,-0.0,-0.018459069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027614893,0.0069354307,-0.0035383159,-0.036246877,-0.0,-0.0,-0.0,-0.0479035,0.0023187734,-0.0,0.06352965,-0.0,0.003631804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.003157689,-0.0,-0.0,-0.03370925,-0.0,-0.0,-0.0,-0.014981417,-0.0,-0.0,-0.0,-0.0,0.0005184142,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.039617926,-0.34467235,-0.0,-0.0,-0.0,-0.0,-0.0,6.596523e-05,0.0001716097,-0.0,-0.0,0.0013842972,-0.0,-0.0,-0.0,-0.0,-0.0
