"'LogP': entry.get('LogP_PubChem', np.nan) 
                if not pd.isna(entry.get('LogP_PubChem', np.nan)) 
                else entry.get('LogP_RDKit', np.nan),
            'Flexibility': entry.get('Flexibility_PubChem', np.nan) 
                if not pd.isna(entry.get('Flexibility_PubChem', np.nan)) 
                else entry.get('Flexibility_RDKit', np.nan),
            'HBA': entry.get('HBA_PubChem', np.nan) 
                if not pd.isna(entry.get('HBA_PubChem', np.nan)) 
                else entry.get('HBA_RDKit', np.nan),
            'HBD': entry.get('HBD_PubChem', np.nan) 
                if not pd.isna(entry.get('HBD_PubChem', np.nan)) 
                else entry.get('HBD_RDKit', np.nan),
            'TPSA': entry.get('TPSA_PubChem', np.nan) 
                if not pd.isna(entry.get('TPSA_PubChem', np.nan)) 
                else entry.get('TPSA_RDKit', np.nan),
            'Charge': entry.get('Charge_PubChem', np.nan) 
                if not pd.isna(entry.get('Charge_PubChem', np.nan)) 
                else entry.get('Charge_RDKit', np.nan),
            'Atom_Stereo': entry.get('AtomStereo_PubChem', np.nan) 
                if not pd.isna(entry.get('AtomStereo_PubChem', np.nan)) 
                else entry.get('AtomStereo_RDKit', np.nan),'LogP': entry.get('LogP_PubChem', np.nan),
            'Flexibility': entry.get('Flexibility_PubChem', np.nan),
            'HBA': entry.get('HBA_PubChem', np.nan),
            'HBD': entry.get('HBD_PubChem', np.nan),
            'TPSA': entry.get('TPSA_PubChem', np.nan),
            'Charge': entry.get('Charge_PubChem', np.nan),
            'Atom_Stereo': entry.get('AtomStereo_PubChem', np.nan),LogP",Flexibility,HBA,HBD,TPSA,Charge,Atom_Stereo,HeavyAtom,Radius_Of_Gyration,Wiener_Index,Eccentric_Connectivity_Index,Atom_Count_C,Atom_Count_H,Atom_Count_O,Atom_Count_N,Atom_Count_S,Atom_Count_F,Atom_Count_Cl,Atom_Count_Br,Atom_Count_I,Atom_Count_P,Atom_Count_B,Atom_Count_Li,Bond_Count_Single,Bond_Count_Double,Bond_Count_Triple,Bond_Count_Aromatic,Total_Chiral_Centers,R_Isomers,S_Isomers,E_Isomers,Z_Isomers,Num_4_Rings_Aromatic,Num_4_Rings_NonAromatic,Num_4_Rings_Total,Num_5_Rings_Aromatic,Num_5_Rings_NonAromatic,Num_5_Rings_Total,Num_6_Rings_Aromatic,Num_6_Rings_NonAromatic,Num_6_Rings_Total,Num_8_Rings_Aromatic,Num_8_Rings_NonAromatic,Num_8_Rings_Total,Num_Aromatic_Rings,Num_NonAromatic_Rings,Num_Total_Rings
0.39350292,-0.04164982,0.06136288,0.29282203,1.3147537,0.06650329,-0.035985783,-0.011399074,0.23605028,0.043411497,0.09044923,0.02732352,0.08278866,0.13177271,0.1576285,0.0090039,-0.02580639,-0.0037977253,-0.015406894,0.005035033,0.0013276131,-0.0,-0.0,-0.030723002,0.07904858,0.009559093,0.0036318395,-0.27989233,-0.09004424,-0.0013915838,-0.00549856,0.0005621397,-0.0,0.006920564,0.0021599052,0.026820669,-0.00069063535,0.0137544945,0.0073502413,0.023810154,-0.01225198,-0.0,-0.00023315278,-9.7816075e-05,0.009837551,-0.01068325,-0.020456392
0.17513698,0.26570064,0.1766112,0.02642345,1.3622227,0.054590046,0.12046577,0.09831906,0.30479145,0.054736026,0.28861743,0.12671217,0.108029544,0.09353734,0.28455052,0.021929549,-0.017455615,0.13602224,0.0002405248,0.005250625,0.0011543932,-0.0,-0.0,0.044659518,-0.026978249,0.008998877,0.12216764,0.52361494,0.26734814,0.06837771,-0.0052403635,0.00052946515,-0.0,0.010832962,0.0035201875,0.028641798,0.13623695,0.005072575,0.029935438,-0.013571203,-0.0341558,-0.0,-0.00021720979,-0.00011005345,0.024853554,0.065282084,0.03376287
-0.27901128,0.0031575225,0.15976863,-0.29794002,-0.8286459,0.015646461,0.022663584,0.030723173,-0.035399437,0.17490573,0.19877586,-0.02164107,0.017882302,-0.06874794,-0.0013939054,-0.072541155,-0.015413033,-0.026903981,0.00023001453,0.0048817885,-0.0006670401,-0.0,-0.0,0.14137742,0.05556431,0.0063055386,0.04174919,-0.27116546,-0.06132956,-0.02951998,-0.009033511,0.0005873958,-0.0,0.010740181,0.0061140796,0.0038040774,-0.032125138,0.08124295,-0.012421242,-0.01513118,0.056696616,-0.0,-0.00033325146,-9.626247e-05,0.015359525,-0.031281672,-0.0013729763
0.36906514,0.19506124,0.14066017,0.29028973,0.50333166,0.039831284,-0.067298666,0.05999525,-0.024733474,-0.012149136,0.0666922,0.08231719,0.079897664,0.032535616,0.026269501,0.015501617,-0.025080059,-0.004181834,0.00040976724,0.0041146935,0.00016914363,-0.0,-0.0,0.26571798,0.103359,0.0062785083,0.044270404,0.6574945,0.32883036,0.117132165,-0.0040124487,0.0029387828,-0.0,0.021484764,0.008499626,0.015266348,0.015050428,0.021109344,0.008894118,0.27446878,0.08322904,-0.0,-0.00021862063,-0.00043834886,0.022528887,0.3534134,0.016329603
-0.5653863,0.071550556,0.06703713,-0.13261361,-1.151712,0.015633713,-0.08469795,0.04409576,-0.118809044,0.0446292,0.06636307,0.05425254,0.039328113,-0.023448758,-0.05247439,-0.05591927,-0.027993565,-0.017852316,0.00041770085,0.0034246303,1.8180817e-05,-0.0,-0.0,-0.06616289,-0.015306871,0.0031984795,-0.038667023,0.22040845,0.21782434,0.12090746,-0.035641104,0.0015011894,-0.0,-0.24050388,-0.07813016,-0.014888336,0.010274447,0.014408669,-0.022757392,-0.048365112,-0.04866341,-0.0,-0.00063737395,-0.00022728686,0.005977316,-0.055333372,0.0008158629
0.24494867,-0.0016992062,0.20566227,-0.3461312,-0.3873561,0.030591268,0.068913445,0.0472927,-0.06528331,0.13900842,-0.085570216,-0.02307223,0.021151448,-0.0751013,0.11127364,0.012169617,-0.021538375,-0.011244096,0.00033068052,0.004755857,-0.00031926125,-0.0,-0.0,-0.008198175,0.02554254,0.0054923277,0.012144785,-0.25303543,-0.046734836,-0.036917757,-0.0068298588,0.0006487609,-0.0,0.016040036,0.0044546654,0.011194467,-0.019536933,-0.011460294,0.0033950298,-0.0819156,-0.02869673,-0.0,-0.0005003369,-0.00012489602,0.0064705247,-0.091171324,-0.007981961
0.4015323,0.13285466,0.09787933,0.21561407,1.2131773,0.061770335,0.1381779,0.08369598,-0.13516897,0.27443781,-0.19692193,0.040625233,0.049402263,0.11619405,0.18936506,-0.008926201,-0.021574546,0.0007485069,0.00022396035,0.004229046,0.00086112425,-0.0,-0.0,0.0010897014,0.028419293,0.013754602,0.080236815,0.3449224,0.1872331,0.12761146,-0.005031745,0.00067029987,-0.0,0.009939656,0.0027095885,-0.08864517,-0.015026056,0.025171394,0.023879336,0.08595378,0.18782459,-0.0,-0.0002293638,-9.160768e-05,-0.059292432,0.07335111,0.034830123
-0.23312533,0.054633398,0.081317,-0.12254039,-0.19443706,0.024356842,-0.09155934,0.031475775,-0.06860937,0.08123172,0.08754541,0.057690654,0.10186942,0.031529278,0.099182256,0.019387849,0.16580518,-0.0064792987,0.00043081044,0.0039805663,-0.00027828518,-0.0,-0.0,0.16373034,0.066529095,0.0071610133,0.015280421,-0.26788396,-0.07778455,-0.038550597,-0.0067856987,0.0006680028,-0.0,0.016550938,0.0039501665,0.01282651,0.037197065,0.014417784,-0.017086443,0.10364287,0.039231516,-0.0,-0.00030839423,-0.00045368102,0.01150018,0.23613027,0.028511252
-0.7195647,-0.082945675,-0.49114457,-1.0710746,-1.9352267,0.015885869,-0.35776493,-0.11776568,-0.1734174,-0.2635042,-0.18497074,0.010778563,-0.064607784,-0.10175025,-0.032927055,-0.011838527,-0.018020337,-0.0077444133,0.00025127566,0.0028335578,-0.00016666214,-0.0,-0.0,-0.0911933,0.0444734,0.0015672442,-0.039255865,-0.16933721,-0.030847447,-0.31001875,-0.012745272,0.00076547015,-0.0,0.007199465,0.002630872,-0.0069031673,-0.019054983,-0.021579754,-0.022791194,0.06856238,0.057716317,-0.0,-0.0034403782,-0.00095354096,0.004404644,0.09278517,-0.016269876
0.2787817,-0.057678055,0.21362555,0.051353946,0.39577314,0.04559339,0.08811875,0.0283685,0.033095494,-0.00036714476,-0.2046421,0.09485303,0.039407685,0.17453541,0.060670458,0.015742192,-0.019983647,0.06221915,0.00035742478,0.00419164,0.0001497983,-0.0,-0.0,0.06463049,0.048929144,0.010769204,0.020984564,0.1965379,-0.054432582,0.10981004,-0.009039239,0.00065205386,-0.0,0.008521989,0.0033477664,-0.0018438969,-0.015495957,-0.0229652,0.01759908,0.16565551,0.13124144,-0.0,-0.00030286718,-0.00010263246,0.019599097,0.09874927,0.062380474
0.14653459,-0.014191236,0.11450076,-0.5904135,-0.42827195,0.021880575,0.074745476,0.07506659,-0.16457103,0.03732917,0.15286067,0.11050821,0.1213631,0.114008546,0.11215921,0.019185647,-0.011693153,-0.028402565,0.000250498,0.0042656637,7.881548e-05,-0.0,-0.0,-0.03912427,-0.006670415,0.010994028,-0.059941478,-0.33973795,-0.06357616,-0.029146465,-0.0075889695,0.00041187144,-0.0,0.0111318035,0.0035285216,0.0116911065,-0.01744391,-0.012303708,0.0071390816,-0.059476353,-0.02107902,-0.0,-0.0005494145,-0.00010489038,-0.00077517226,-0.042009667,-0.01164733
0.30475998,0.01746653,-0.21015078,-0.052689496,-1.4486544,0.023758825,0.06967802,-0.064325124,-0.093718454,-0.11646643,-0.08515978,0.001675371,0.07838382,-0.11730799,0.06783761,0.056459416,-0.010369317,-0.0035843505,0.0002984336,0.003927965,-9.078052e-06,-0.0,-0.0,0.022469047,0.030103568,0.0059503475,-0.109316766,-0.2580698,-0.055557255,-0.024281403,-0.01072726,0.0005452713,-0.0,0.009065266,0.0025224173,0.027010942,-0.025896639,-0.007662893,-0.028888509,-0.06387017,0.06998156,-0.0,-0.0020186733,-0.00070066476,-0.05603946,-0.10511381,-0.014761006
-0.32347578,-0.04949714,-0.3242986,-0.25725693,-1.8836391,0.01958812,-0.36967754,-0.065998435,-0.032068416,-0.1958126,-0.018763384,0.06928518,-0.2109813,-0.043643758,-0.043122996,0.024525812,-0.012500137,-0.0036777544,0.00030574933,0.0037112297,2.287075e-05,-0.0,-0.0,-0.1686624,-0.025694199,0.004407407,-0.024494527,0.21788348,-0.030673252,0.05110546,-0.014077008,0.00088433025,-0.0,0.016231429,0.004554263,0.009506766,0.04196089,-0.024961771,-0.032422286,-0.016875474,-0.04411929,-0.0,-0.0011469497,-0.00034957074,0.0005932819,-0.05712097,-0.04800859
0.16995834,-0.22424845,0.09062681,0.36829022,1.5637203,0.08210097,0.13351642,0.042174596,-0.070300676,0.29654914,0.1239818,0.063105635,0.11652238,0.17180486,0.0076908306,0.015838912,-0.026021939,0.019592326,0.00032646098,0.004840409,0.0012798319,-0.0,-0.0,0.16288687,0.035314135,0.01816888,0.036296375,-0.26934585,-0.07097422,-0.008021001,-0.004773385,0.0004906351,-0.0,0.0068848156,0.002409382,0.02318419,-0.00038715196,-0.0055879946,0.011212248,-0.069540925,-0.037649114,-0.0,-0.00020658685,-0.00010214153,0.014819155,0.017074626,-0.038119618
-0.34707582,0.010697646,-0.27368918,-0.73383814,-1.5270994,0.011338898,-0.26824686,-0.082452364,-0.14448443,-0.16044201,-0.16452141,-0.028630394,-0.0654995,-0.059671562,-0.057455145,-0.008814497,-0.016019385,-0.0021490979,0.0007305368,0.0028245538,0.00015512868,-0.0,-0.0,-0.05593425,-0.06709738,0.0020530089,0.057117034,0.1710856,0.015809763,-0.04689354,-0.010410982,0.0013834017,-0.0,-0.063268356,-0.028781746,-0.007632945,-0.012439001,0.004380931,0.022791203,0.07020011,0.05283587,-0.0,-0.004460892,-0.0011902626,0.010411498,0.059450556,0.15245494
0.34986672,0.4871488,0.20513639,0.3832053,0.99813056,0.051773287,0.25005153,-0.086392716,0.4295776,0.092728615,0.26853916,0.022966934,0.012886903,0.07564791,0.0520084,0.029456446,-0.010471467,-0.0041738353,0.0001781447,0.0051217293,0.0011781023,-0.0,-0.0,-0.02367233,0.06283656,0.00557487,0.02919825,0.434586,0.16858752,0.06635481,-0.005163203,0.00040731867,-0.0,0.009728439,0.0033266088,0.022791885,0.054167617,0.05068894,0.024882473,-0.019373061,-0.017134728,-0.0,-0.00019371786,-8.8800734e-05,0.015865583,0.039951466,-0.028089961
0.09741598,0.09104007,0.1676319,0.27291542,0.95670915,0.062125284,0.22513063,0.05002774,0.34916386,0.05619999,0.22355694,0.032070458,0.077512346,0.05491616,0.17686588,0.017241023,-0.012685941,-0.007278559,0.0005065875,0.0051305187,0.0012709202,-0.0,-0.0,0.08288918,0.009472283,0.006682579,-0.0063590235,0.4665576,-0.07453624,0.13510856,-0.0060539446,0.0004449422,-0.0,0.010029307,0.0034788393,0.02331439,-0.0026410124,0.032609217,0.014868581,-0.039426927,-0.03763427,-0.0,-0.00025159246,-9.823288e-05,0.004036316,0.027725121,-0.01196604
-0.6268856,-0.095434755,0.18256317,-0.44750327,-0.039908305,0.021149565,0.067137964,0.12517962,0.34750542,0.10807785,0.25897312,0.014425074,0.029881164,0.003666861,-0.0604281,0.020756738,-0.021898057,0.14391893,0.00040038867,0.0047933655,-0.017224874,-0.0,-0.0,0.028634528,0.023700036,0.007652129,0.024581358,-0.23128483,-0.037851863,-0.019965248,-0.01182803,0.00030742638,-0.0,0.009245431,0.005379037,-0.008416809,-0.036567803,-0.05878,0.015812881,-0.058811046,-0.03656871,-0.0,-0.0002881638,-9.764432e-05,0.013042945,-0.10786353,-0.0719495
-0.106202275,0.03564959,-0.12132721,-0.3228451,-1.3271413,0.014074821,-0.11908308,-0.03832823,-0.3226335,-0.13366283,-0.18032233,0.023550283,0.017566565,-0.096606374,0.050517604,0.0034247192,-0.020776162,-0.009835828,0.00045324015,0.0029809738,0.00013984251,-0.0,-0.0,0.049730893,0.014212609,0.0013993365,0.03340024,0.19565406,-0.016302617,0.070971526,-0.010709059,0.0015429631,-0.0,-0.16884267,-0.04766627,-0.003343475,0.0030602594,0.0010896989,0.011195098,-0.02296773,0.027206277,-0.0,-0.0017433021,-0.0005865543,0.009772873,0.029466875,-0.06958071
0.2356483,-0.07990239,0.15349445,0.25812966,0.30229762,0.038778473,0.012071901,-0.1700663,-0.15592639,0.2033752,-0.118153244,0.002102099,0.03107562,-0.09526656,0.13037582,0.010588889,-0.015091926,-0.06786327,0.00025093992,0.0037168427,0.00018804721,-0.0,-0.0,0.051964197,-0.017609691,0.0029796187,-0.110086575,0.42925683,0.26072177,0.0870634,-0.0044179484,0.00094806287,-0.0,0.01265093,0.005044791,-0.068504326,0.022811819,0.011459714,0.003254265,-0.031821623,0.031014886,-0.0,-0.00021325311,-0.00011690602,-0.05563054,-0.03209002,-0.013324839
0.57417697,0.014906149,-0.2585351,-0.18915287,-1.373078,0.021577451,-0.18561365,0.05298844,-0.23145099,-0.22823952,-0.18047917,0.0821646,-0.11469498,-0.06691233,0.0061445064,-0.006942192,-0.018380595,-0.008877124,-0.00030586758,0.0034835576,1.8825358e-06,-0.0,-0.0,0.30438554,-0.045456998,0.0025112452,0.00540814,-0.12814665,0.119876206,-0.18079734,0.1487073,0.0016772434,-0.0,0.009968608,0.003238213,0.00592931,-0.0009859041,-0.001336476,-0.0120498855,0.101725005,0.04285569,-0.0,-0.0011112274,-0.0013834204,0.008864696,0.04677968,-0.010731561
0.3865919,0.12545297,0.08856593,0.28141284,0.07919437,0.038351804,-0.08610559,0.12231041,0.0884785,0.23385832,0.1021218,0.1051784,0.14155875,-0.015027437,0.0074177347,-0.045580994,0.2937681,0.12533818,0.00029795137,0.003663172,0.00015539142,-0.0,-0.0,0.18947595,0.085830614,0.005774655,0.041186307,0.2490147,0.36500332,0.015086976,-0.0045465804,0.0021517444,-0.0,0.027152104,0.008317412,0.010076086,0.022329792,0.020946596,-0.007788731,0.26454875,0.07965555,-0.0,-0.0002068788,-0.00015236865,0.020811142,0.36688352,0.021871421
0.014075085,0.037831105,0.0761841,-0.1334896,0.3227423,0.023640012,0.0054121236,0.13189031,0.7889588,0.10689443,0.4042925,0.068300284,0.09995948,0.098428324,0.07865152,0.077766165,-0.017507944,-0.011274514,0.0009847668,0.0040753484,-7.198403e-06,-0.0,-0.0,-0.00867194,0.035867464,0.0072445897,0.008843291,0.6486008,0.31499752,0.15791976,-0.010179599,0.0012298828,-0.0,0.03220282,0.012856847,0.0068813544,0.021038828,0.10008219,-0.02079295,-0.025647065,0.044937763,-0.0,-0.0003724547,-9.746845e-05,0.022238817,0.05284892,0.04004058
0.123495616,-0.044048693,0.11936737,0.2819839,1.7538363,0.067557275,0.07200213,0.050586604,-0.021965051,0.16502161,-0.01246037,0.04097124,0.033884283,0.16513126,0.05161373,0.016567819,-0.028003994,0.002506172,0.00041706875,0.004097621,0.0008882882,-0.0,-0.0,0.1115343,0.067561455,0.011588881,0.053441923,0.33971718,-0.05846022,-0.105363175,-0.0019848242,0.0005057405,-0.0,0.0084715085,0.0030784665,0.020178799,-0.019343536,-0.007278529,0.0232307,0.056157477,0.14481875,-0.0,-0.00023470548,-0.000114578936,0.013448859,0.10773464,0.05795779
0.37354514,0.19036229,0.06561117,0.3017236,0.51834047,0.036751173,-0.03860363,-0.019790273,-0.029863939,-0.003912538,0.038071867,0.07394942,0.118407436,0.040127467,0.056583345,0.012858834,0.2161249,0.10148704,0.00024006903,0.0035988884,0.00015916814,-0.0,-0.0,0.29872233,0.07535831,0.004770142,0.043558978,0.57440174,0.24389791,0.061053354,-0.002369223,0.0013531542,-0.0,0.017854728,0.008478194,0.01487456,0.13667735,0.025681522,-0.0011042585,0.21686524,0.05763126,-0.0,-0.00025311043,-0.00045305782,0.019269053,0.38031277,-0.0042673578
0.114799865,-0.015269633,0.11649764,0.26998422,1.3656207,0.06719902,0.026019057,-0.005491531,0.056229647,-0.11803747,0.18517621,0.035323672,0.041654155,0.116588615,-0.010583361,0.012228132,-0.022503516,-0.1102897,0.0007552934,0.0056190216,0.0012376036,-0.0,-0.0,0.04885644,0.029699028,-0.134776,0.02308511,-0.25580826,-0.063929856,-0.008422183,-0.0057940795,0.00039014738,-0.0,0.0076752705,0.0019142091,0.0185411,-0.02275836,0.005069236,0.010966731,-0.04814576,-0.037926905,-0.0,-0.00022937478,-0.00010214153,0.013083838,-0.050894316,-0.07924455
0.1278759,-0.10478645,0.06317248,0.42078713,0.9330949,0.058526218,0.084200606,0.07812607,-0.12523717,0.07960253,0.03256036,0.078678764,0.06440981,0.11245048,0.22497933,0.012921793,-0.032795973,0.16866706,0.000337838,0.0052428143,-0.117426135,-0.0,-0.0,0.08324302,0.0070857834,0.016375797,0.04990702,-0.21203315,-0.07242824,0.0039996235,-0.006311638,0.00027830142,-0.0,0.008038439,0.0023201397,0.031424742,-0.010792892,-0.01679278,0.028807558,-0.05956537,-0.020982722,-0.0,-0.00022958667,-9.9944016e-05,0.01776015,-0.034891237,-0.010217413
0.03732876,0.07699266,-0.21191311,-0.5783312,-1.2997378,0.019967744,0.08464529,-0.049098566,-0.163584,0.013773052,-0.011078301,-0.008100143,0.081754215,-0.042078573,0.027614508,0.0032109804,-0.015117186,-0.004320376,0.0005587449,0.0042405035,-0.0001130739,-0.0,-0.0,0.110557124,-0.051008575,0.00263244,0.009571397,-0.26691544,-0.04057012,-0.068391256,-0.007246234,0.00032630438,-0.0,0.015364166,0.0050200117,-0.035897195,-0.00842199,0.0060880226,0.0047614924,0.01845991,-0.04251812,-0.0,-0.0015531258,-0.00044006124,0.019855104,-0.04714129,-0.056817126
0.3380122,0.1539249,0.15918055,0.3327969,0.72617745,0.04682753,-0.12259497,0.07748305,0.056604184,0.26241538,0.058733106,0.07493295,0.091229446,-0.04621044,-0.07687886,0.0112600885,-0.031387474,-0.0012210156,0.00027777444,0.0038554377,0.00021472304,-0.0,-0.0,0.2487737,-0.005707473,0.00420803,0.03810983,0.72187835,0.3602444,0.124497265,-0.004399364,0.0017368069,-0.0,0.01604359,0.0076639773,0.008069534,-0.03172159,-0.018259883,0.0039272117,0.26945567,0.09069405,-0.0,-0.00023833735,-0.00011255193,0.024198806,0.07217056,-0.04582067
-0.71969324,-0.0698655,0.079810336,-0.25540298,0.03751159,0.018966803,0.03104815,0.035554234,0.33251262,-0.13144681,0.08711134,-0.02185178,-0.11588148,0.053359974,0.034797862,0.038349476,0.1486991,-0.014984601,0.00029819444,0.004299235,8.043516e-05,-0.0,-0.0,0.0034107878,-0.044566672,0.004259524,-0.005976244,0.5373244,0.35355663,-0.026425082,-0.0099523645,0.0007092252,-0.0,0.020407967,0.011747342,0.005602652,0.044234224,0.0825796,-0.016497029,-0.04851201,-0.07007913,-0.0,-0.00029489244,-9.489048e-05,0.014648329,-0.074755885,-0.00077136676
0.13946968,0.0007963805,0.1910273,0.24217276,0.98530316,0.064841405,-0.2722466,0.05238895,0.18336333,0.33525214,0.013746012,0.053535838,0.10292946,-0.01690399,0.09006764,0.017718703,-0.025040666,-0.0041456176,0.00023487138,0.004305139,0.000719686,-0.0,-0.0,0.09761984,0.018533029,0.0102535505,-0.016021715,0.37767476,0.35990828,0.07180369,-0.0049772435,0.0009221322,-0.0,0.01199397,0.006042474,0.025115862,0.013935506,0.010142768,-0.041423835,0.11607081,0.15717243,-0.0,-0.00023416137,-9.5903255e-05,0.01809963,0.14623284,0.058619846
0.28985745,0.20809147,0.0060188826,0.28564999,1.9683132,0.072261915,0.1664331,0.044532876,-0.020534862,0.10129128,0.3135809,0.10925459,0.096400015,0.12686357,0.119726144,0.013545204,-0.017716492,0.01975493,0.00051415304,0.0048137186,0.00090374344,-0.0,-0.0,0.05076277,0.0513998,0.008732745,0.07839853,0.43463737,0.17255986,0.15635101,-0.0033747866,0.0005550712,-0.0,0.009151741,0.00351795,0.033038057,-0.01095008,0.010449992,0.022902975,0.039008763,0.028962383,-0.0,-0.00024440308,-9.9944016e-05,0.01151613,0.03974373,-0.021272913
-0.12026017,-0.042292323,-0.04120166,-0.21432938,-0.66666085,0.020247819,-0.1245051,-0.034290202,-0.19992861,0.0039742743,-0.23684837,-0.08660793,-0.013598341,-0.10912616,-0.039145637,-0.0694209,-0.028131321,-0.006760677,0.00042895577,0.0032256625,2.1244541e-05,-0.0,-0.0,-0.049831927,-0.04094489,0.0021676996,-0.016867213,0.20139864,0.21635276,0.053695988,-0.021373767,0.0018535901,-0.0,-0.2563124,-0.07951964,-0.007128962,0.11354992,0.038324315,0.0135481125,-0.08134365,-0.06460586,-0.0,-0.0004956746,-0.000106162595,0.0043306877,-0.010875029,-0.064889796
0.37872958,-0.009597837,0.06290533,0.4671019,1.0312707,0.05836138,0.061871056,0.099337466,0.06131756,0.21649244,0.021156032,0.09049547,0.04658653,0.21752542,0.25874087,0.013440793,-0.02228989,-0.0025621823,0.00029755267,0.004801166,0.0010389565,-0.0,-0.0,0.093267664,0.011462945,0.015283924,0.026748251,-0.26531073,-0.0802273,0.005856807,-0.0053790603,0.00054967206,-0.0,0.007481464,0.0021332516,0.021847095,0.030533701,0.035520796,-0.009832467,-0.061408155,0.15608148,-0.0,-0.00023373286,-0.000114578936,-0.0440775,0.0078789145,0.073536955
0.18675053,0.05974543,0.17993657,0.20660564,0.24999641,0.046636794,0.08218347,0.06626033,0.0826634,0.18400037,-0.07318089,0.0520804,0.121735886,-0.082679614,0.12699771,-0.041032422,-0.025590355,0.15968499,0.00018944539,0.0040673553,0.00030649672,-0.0,-0.0,0.07757775,0.028909987,0.008424984,0.026611703,0.16514182,-0.054502964,0.08926652,-0.005898929,0.0008128286,-0.0,0.012989577,0.005269822,-0.039094485,0.020586861,0.0009134261,0.013559595,0.000886802,0.08917644,-0.0,-0.00022787997,-9.593314e-05,-0.049218677,0.04298093,0.10588832
-0.18269473,-0.065905176,0.14308432,-0.22052698,-0.48263207,0.017946094,0.031468112,0.07796668,0.45215362,-0.022227578,0.1718846,0.052319825,-0.122769445,-0.07709815,-0.040696293,-0.09820846,-0.012145512,0.032044865,0.0005473427,0.0053695394,-0.00016794621,-0.0,-0.0,-0.060484983,0.00635804,0.004413288,0.015909322,-0.3282362,-0.08850985,-0.01975493,-0.01239208,0.00046143672,-0.0,0.020225305,0.008234098,0.003532667,-0.045035306,-0.03232164,0.011563242,-0.044076834,-0.010746068,-0.0,-0.0004595351,-9.764432e-05,0.007175469,-0.012178674,0.017020661
0.26482806,-0.02740977,0.24277116,0.11651649,0.6927381,0.045077525,0.116224274,0.051114634,0.47257617,-0.014421094,0.17792767,0.010500651,0.026041694,0.06806836,0.15332691,0.013664033,-0.015619639,-0.003555695,0.00021881213,0.0054122685,0.0005011938,-0.0,-0.0,-0.033331394,0.04761486,0.007790323,-0.0067335605,-0.2567767,-0.067070045,-0.026345026,-0.008573472,0.000145026,-0.0,0.015651496,0.0037447077,0.023327133,-0.010984795,0.0016465802,-0.012856116,0.011020701,-0.034126293,-0.0,-0.00019921281,-0.00010027436,0.013786508,-0.0066831578,-0.028794222
0.13091794,0.013911179,0.1497989,0.23406836,-0.37159055,0.039339803,-0.021058595,-0.055574834,-0.05118443,0.104334146,-0.07426932,-0.0031447513,0.12762871,-0.1324467,-0.09291459,-0.045565814,-0.029925702,-0.0082894685,0.0005367167,0.00416422,0.00022058822,-0.0,-0.0,0.008893348,0.020442195,0.0022370953,-0.007698607,0.35843074,0.21303827,-0.0003930306,-0.007496317,0.0006523721,-0.0,0.03073495,0.0121847065,0.015797311,-0.017908003,-0.019082198,0.013761097,-0.119487435,-0.052131187,-0.0,-0.00033079358,-0.00011052791,0.008120861,-0.18455254,0.0039517162
0.3675858,-0.1165276,0.1359989,0.020189684,0.9470859,0.06444545,0.11899576,0.13212422,0.4374773,0.05056285,0.34577748,-0.00038741692,0.1185716,0.1010979,0.15339689,0.03158426,-0.018664202,0.00047349365,0.0003209848,0.0053480957,0.0010438005,-0.0,-0.0,-0.0072414097,0.014792442,0.007918191,0.017733531,0.44733614,-0.07182974,0.12700438,-0.0073810546,0.00061028707,-0.0,0.010133361,0.0030969442,0.014894227,-0.014550931,-0.0041716746,0.016731571,-0.046174694,-0.031139007,-0.0,-0.00019615667,-9.7598444e-05,0.018367022,-0.099662624,-0.06603116
-0.087277055,-0.013430323,-0.43047056,-0.9678229,-1.8193692,0.021633934,-0.15778211,-0.113911375,-0.20409217,-0.18790524,-0.2229574,0.011591827,0.010876505,-0.074895695,0.0075684106,-0.010644076,-0.021649,-0.0039428403,0.00050083944,0.0035370474,0.00014358484,-0.0,-0.0,0.06014052,-0.048149996,0.0032828737,0.009967662,0.25090834,0.16686606,-0.04358735,-0.0034380525,0.0017509038,-0.0,0.010539781,0.0027537732,0.0067348005,-0.011513778,-0.015456211,0.004712886,0.10643195,0.09280161,-0.0,-0.0017397502,-0.0016623166,0.0038555614,0.12202345,0.25844365
0.3180794,-0.048025567,0.003918496,0.27870786,0.46461684,0.04526841,0.057200857,0.09902033,0.20171551,0.09369489,0.064475514,0.08147504,0.107461885,0.20202132,0.13592651,-0.02081454,0.27114192,0.016572371,0.00033689893,0.004125431,0.0003082601,-0.0,-0.0,0.0768625,0.041468874,0.0066197077,0.0122145815,0.23559135,-0.025663678,0.12393084,-0.0071113072,0.00068758003,-0.0,0.015182731,0.003001708,-0.049380038,-0.012524534,0.020727605,0.011335962,0.04522279,0.07452993,-0.0,-0.00028119283,-0.000114578936,-0.054954432,0.009970689,0.10480513
